timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,50.0,-118.0,52.0
1690271861.0,36.0,-124.0,51.0
1690271876.0,35.0,-124.0,53.0
1690271891.0,35.0,-122.0,50.0
1690271906.0,43.0,-120.0,52.0
1690271921.0,43.0,-118.0,51.0
1690271936.0,43.0,-119.0,51.0
1690271951.0,43.0,-122.0,51.0
1690271966.0,43.0,-121.0,52.0
1690271981.0,36.0,-123.0,52.0
1690271996.0,38.0,-121.0,51.0
1690272011.0,52.0,-133.0,52.0
1690272026.0,40.0,-121.0,50.0
1690272041.0,42.0,-123.0,51.0
1690272056.0,40.0,-119.0,52.0
1690272071.0,38.0,-122.0,51.0
1690272086.0,45.0,-123.0,50.0
1690272101.0,36.0,-123.0,50.0
1690272116.0,34.0,-123.0,53.0
1690272131.0,36.0,-119.0,51.0
1690272146.0,29.0,-119.0,53.0
1690272161.0,35.0,-121.0,53.0
1690272176.0,35.0,-123.0,50.0
1690272191.0,45.0,-124.0,55.0
1690272206.0,38.0,-121.0,51.0
1690272221.0,41.0,-121.0,51.0
1690272236.0,40.0,-125.0,50.0
1690272251.0,37.0,-125.0,50.0
1690272266.0,38.0,-122.0,51.0
1690272281.0,36.0,-124.0,51.0
1690272296.0,28.0,-121.0,49.0
1690272311.0,37.0,-123.0,50.0
1690272326.0,37.0,-124.0,50.0
1690272341.0,43.0,-118.0,51.0
1690272356.0,39.0,-124.0,52.0
1690272371.0,38.0,-124.0,52.0
1690272386.0,37.0,-123.0,51.0
1690272401.0,38.0,-122.0,52.0
1690272416.0,37.0,-122.0,52.0
1690272431.0,38.0,-124.0,51.0
1690272446.0,38.0,-124.0,53.0
1690272461.0,45.0,-123.0,54.0
1690272476.0,37.0,-120.0,51.0
1690272491.0,41.0,-121.0,51.0
1690272506.0,40.0,-120.0,49.0
1690272521.0,39.0,-119.0,50.0
1690272536.0,41.0,-118.0,50.0
1690272551.0,40.0,-119.0,49.0
1690272566.0,40.0,-122.0,51.0
1690272581.0,41.0,-119.0,50.0
1690272596.0,40.0,-120.0,49.0
1690272611.0,47.0,-117.0,50.0
1690272626.0,46.0,-118.0,49.0
1690272641.0,39.0,-117.0,49.0
1690272656.0,41.0,-120.0,50.0
1690272671.0,40.0,-119.0,50.0
1690272686.0,35.0,-117.0,48.0
1690272701.0,40.0,-118.0,51.0
1690272716.0,38.0,-119.0,50.0
1690272731.0,42.0,-118.0,50.0
1690272746.0,38.0,-119.0,51.0
1690272761.0,39.0,-121.0,50.0
1690272776.0,41.0,-119.0,49.0
1690272791.0,42.0,-118.0,50.0
1690272806.0,43.0,-119.0,50.0
1690272821.0,36.0,-116.0,47.0
1690272836.0,42.0,-120.0,50.0
1690272851.0,39.0,-122.0,46.0
1690272866.0,46.0,-125.0,49.0
1690272881.0,38.0,-118.0,46.0
1690272896.0,39.0,-120.0,50.0
1690272911.0,38.0,-121.0,50.0
1690272926.0,38.0,-119.0,50.0
1690272941.0,43.0,-122.0,48.0
1690272956.0,37.0,-121.0,48.0
1690272971.0,31.0,-115.0,47.0
1690272986.0,41.0,-118.0,50.0
1690273001.0,42.0,-116.0,49.0
1690273016.0,33.0,-115.0,45.0
1690273031.0,38.0,-118.0,52.0
1690273046.0,42.0,-119.0,51.0
1690273061.0,40.0,-121.0,49.0
1690273076.0,40.0,-120.0,50.0
1690273091.0,41.0,-118.0,50.0
1690273106.0,41.0,-119.0,51.0
1690273121.0,43.0,-118.0,51.0
1690273136.0,38.0,-116.0,46.0
1690273151.0,37.0,-120.0,51.0
1690273166.0,40.0,-119.0,51.0
1690273181.0,40.0,-119.0,51.0
1690273196.0,38.0,-120.0,51.0
1690273211.0,41.0,-121.0,52.0
1690273226.0,38.0,-120.0,51.0
1690273241.0,39.0,-120.0,50.0
1690273256.0,41.0,-122.0,50.0
1690273271.0,39.0,-120.0,51.0
1690273286.0,39.0,-119.0,51.0
1690273301.0,39.0,-118.0,51.0
1690273316.0,43.0,-120.0,52.0
1690273331.0,43.0,-120.0,50.0
1690273346.0,42.0,-119.0,50.0
1690273361.0,40.0,-121.0,51.0
1690273376.0,40.0,-121.0,51.0
1690273391.0,36.0,-126.0,49.0
1690273406.0,46.0,-122.0,52.0
1690273421.0,42.0,-123.0,52.0
1690273436.0,46.0,-120.0,51.0
1690273451.0,43.0,-121.0,50.0
1690273466.0,45.0,-121.0,51.0
1690273481.0,40.0,-118.0,52.0
1690273496.0,50.0,-122.0,51.0
1690273511.0,37.0,-121.0,50.0
1690273526.0,37.0,-116.0,50.0
1690273541.0,43.0,-116.0,50.0
1690273556.0,42.0,-118.0,50.0
1690273571.0,38.0,-117.0,50.0
1690273586.0,40.0,-118.0,51.0
1690273601.0,40.0,-118.0,51.0
1690273616.0,43.0,-118.0,51.0
1690273631.0,39.0,-120.0,50.0
1690273646.0,41.0,-120.0,51.0
1690273661.0,42.0,-118.0,50.0
1690273676.0,39.0,-120.0,50.0
1690273691.0,48.0,-120.0,53.0
1690273706.0,41.0,-121.0,51.0
1690273721.0,39.0,-114.0,51.0
1690273736.0,35.0,-120.0,52.0
1690273751.0,44.0,-116.0,50.0
1690273766.0,31.0,-128.0,50.0
1690273781.0,30.0,-155.0,105.0
1690273796.0,14.0,-151.0,105.0
1690273811.0,22.0,-147.0,108.0
1690273826.0,33.0,-146.0,108.0
1690273841.0,31.0,-145.0,106.0
1690273856.0,28.0,-147.0,110.0
1690273871.0,30.0,-99.0,45.0
1690273886.0,36.0,-96.0,48.0
1690273901.0,25.0,-106.0,47.0
1690273916.0,30.0,-99.0,47.0
1690273931.0,35.0,-98.0,47.0
1690273946.0,33.0,-101.0,44.0
1690273961.0,35.0,-99.0,48.0
1690273976.0,30.0,-101.0,47.0
1690273991.0,31.0,-100.0,48.0
1690274006.0,33.0,-98.0,48.0
1690274021.0,35.0,-98.0,48.0
1690274036.0,33.0,-100.0,48.0
1690274051.0,33.0,-100.0,48.0
1690274066.0,34.0,-97.0,48.0
1690274081.0,27.0,-119.0,46.0
1690274096.0,26.0,-116.0,47.0
1690274111.0,23.0,-118.0,48.0
1690274126.0,19.0,-121.0,44.0
1690274141.0,11.0,-125.0,51.0
1690274156.0,9.0,-124.0,54.0
1690274171.0,21.0,-126.0,53.0
1690274186.0,12.0,-121.0,51.0
1690274201.0,7.0,-122.0,50.0
1690274216.0,10.0,-122.0,51.0
1690274231.0,7.0,-128.0,54.0
1690274246.0,5.0,-124.0,53.0
1690274261.0,8.0,-124.0,50.0
1690274276.0,13.0,-125.0,50.0
1690274291.0,4.0,-120.0,52.0
1690274306.0,-1.0,-119.0,52.0
1690274321.0,11.0,-116.0,58.0
1690274336.0,2.0,-123.0,59.0
1690274351.0,4.0,-120.0,58.0
1690274366.0,11.0,-119.0,56.0
1690274381.0,3.0,-128.0,55.0
1690274396.0,7.0,-126.0,51.0
1690274411.0,35.0,-106.0,48.0
1690274426.0,26.0,-101.0,46.0
1690274441.0,25.0,-108.0,50.0
1690274456.0,25.0,-103.0,50.0
1690274471.0,42.0,-94.0,46.0
1690274486.0,23.0,-103.0,51.0
1690274501.0,25.0,-105.0,51.0
1690274516.0,29.0,-101.0,51.0
1690274531.0,36.0,-101.0,52.0
1690274546.0,25.0,-103.0,49.0
1690274561.0,16.0,-102.0,44.0
1690274576.0,nan,nan,nan
1690274591.0,5.0,-108.0,55.0
1690274606.0,14.0,-147.0,124.0
1690274621.0,-2.0,-147.0,107.0
1690274636.0,1.0,-147.0,122.0
1690274651.0,-5.0,-150.0,106.0
1690274666.0,-4.0,-148.0,108.0
1690274681.0,-1.0,-145.0,123.0
1690274696.0,9.0,-140.0,126.0
1690274711.0,0.0,-145.0,123.0
1690274726.0,2.0,-142.0,123.0
1690274741.0,3.0,-143.0,122.0
1690274756.0,9.0,-136.0,124.0
1690274771.0,24.0,-139.0,124.0
1690274786.0,110.0,-45.0,55.0
1690274801.0,91.0,-94.0,44.0
1690274816.0,29.0,-110.0,56.0
1690274831.0,46.0,-111.0,54.0
1690274846.0,41.0,-113.0,54.0
1690274861.0,44.0,-107.0,52.0
1690274876.0,39.0,-107.0,52.0
1690274891.0,42.0,-107.0,54.0
1690274906.0,43.0,-107.0,53.0
1690274921.0,41.0,-108.0,53.0
1690274936.0,41.0,-106.0,54.0
1690274951.0,35.0,-109.0,48.0
1690274966.0,39.0,-109.0,50.0
1690274981.0,39.0,-111.0,49.0
1690274996.0,41.0,-109.0,51.0
1690275011.0,39.0,-109.0,49.0
1690275026.0,38.0,-109.0,49.0
1690275041.0,37.0,-111.0,49.0
1690275056.0,37.0,-109.0,51.0
1690275071.0,41.0,-106.0,53.0
1690275086.0,42.0,-109.0,50.0
1690275101.0,39.0,-111.0,50.0
1690275116.0,39.0,-110.0,51.0
1690275131.0,45.0,-112.0,55.0
