timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,421.0,143.0,59.0
1690271861.0,432.0,147.0,59.0
1690271876.0,432.0,149.0,61.0
1690271891.0,426.0,146.0,59.0
1690271906.0,429.0,145.0,55.0
1690271921.0,446.0,157.0,64.0
1690271936.0,443.0,155.0,61.0
1690271951.0,439.0,154.0,62.0
1690271966.0,430.0,148.0,59.0
1690271981.0,436.0,151.0,61.0
1690271996.0,449.0,160.0,66.0
1690272011.0,449.0,159.0,65.0
1690272026.0,455.0,161.0,70.0
1690272041.0,442.0,155.0,62.0
1690272056.0,439.0,153.0,63.0
1690272071.0,440.0,152.0,61.0
1690272086.0,441.0,154.0,62.0
1690272101.0,442.0,154.0,61.0
1690272116.0,440.0,153.0,62.0
1690272131.0,438.0,153.0,63.0
1690272146.0,431.0,148.0,58.0
1690272161.0,439.0,152.0,59.0
1690272176.0,439.0,154.0,61.0
1690272191.0,437.0,152.0,61.0
1690272206.0,432.0,151.0,57.0
1690272221.0,442.0,154.0,62.0
1690272236.0,396.0,131.0,53.0
1690272251.0,388.0,127.0,51.0
1690272266.0,392.0,127.0,48.0
1690272281.0,386.0,125.0,49.0
1690272296.0,389.0,126.0,48.0
1690272311.0,394.0,130.0,50.0
1690272326.0,391.0,127.0,47.0
1690272341.0,393.0,125.0,52.0
1690272356.0,391.0,126.0,50.0
1690272371.0,392.0,127.0,47.0
1690272386.0,395.0,127.0,49.0
1690272401.0,396.0,129.0,52.0
1690272416.0,392.0,126.0,48.0
1690272431.0,399.0,131.0,50.0
1690272446.0,391.0,126.0,51.0
1690272461.0,390.0,127.0,52.0
1690272476.0,392.0,125.0,49.0
1690272491.0,389.0,124.0,55.0
1690272506.0,388.0,122.0,50.0
1690272521.0,391.0,124.0,54.0
1690272536.0,403.0,133.0,53.0
1690272551.0,401.0,131.0,52.0
1690272566.0,396.0,129.0,51.0
1690272581.0,394.0,128.0,51.0
1690272596.0,396.0,124.0,57.0
1690272611.0,399.0,128.0,53.0
1690272626.0,393.0,125.0,52.0
1690272641.0,402.0,127.0,57.0
1690272656.0,403.0,137.0,56.0
1690272671.0,400.0,130.0,53.0
1690272686.0,402.0,130.0,58.0
1690272701.0,398.0,127.0,56.0
1690272716.0,400.0,130.0,58.0
1690272731.0,407.0,130.0,59.0
1690272746.0,405.0,125.0,58.0
1690272761.0,398.0,126.0,54.0
1690272776.0,397.0,123.0,53.0
1690272791.0,396.0,126.0,54.0
1690272806.0,406.0,130.0,57.0
