timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,513.0,-117.0,53.0
1690271861.0,516.0,-117.0,53.0
1690271876.0,511.0,-116.0,51.0
1690271891.0,505.0,-111.0,54.0
1690271906.0,510.0,-120.0,51.0
1690271921.0,510.0,-112.0,57.0
1690271936.0,510.0,-112.0,54.0
1690271951.0,514.0,-112.0,55.0
1690271966.0,512.0,-113.0,54.0
1690271981.0,510.0,-116.0,53.0
1690271996.0,513.0,-113.0,54.0
1690272011.0,520.0,-118.0,54.0
1690272026.0,512.0,-115.0,53.0
1690272041.0,508.0,-107.0,52.0
1690272056.0,506.0,-114.0,51.0
1690272071.0,505.0,-109.0,56.0
1690272086.0,508.0,-116.0,54.0
1690272101.0,506.0,-115.0,48.0
1690272116.0,515.0,-115.0,54.0
1690272131.0,512.0,-117.0,51.0
1690272146.0,510.0,-115.0,49.0
1690272161.0,513.0,-114.0,53.0
1690272176.0,512.0,-111.0,50.0
1690272191.0,510.0,-115.0,53.0
1690272206.0,510.0,-113.0,53.0
1690272221.0,522.0,-116.0,54.0
1690272236.0,510.0,-115.0,53.0
1690272251.0,514.0,-113.0,56.0
1690272266.0,508.0,-112.0,52.0
1690272281.0,515.0,-115.0,55.0
1690272296.0,512.0,-114.0,53.0
1690272311.0,515.0,-118.0,54.0
1690272326.0,498.0,-140.0,47.0
1690272341.0,499.0,-137.0,45.0
1690272356.0,500.0,-137.0,45.0
1690272371.0,495.0,-143.0,47.0
1690272386.0,491.0,-146.0,46.0
1690272401.0,493.0,-144.0,47.0
1690272416.0,491.0,-144.0,45.0
1690272431.0,492.0,-141.0,54.0
1690272446.0,497.0,-139.0,46.0
1690272461.0,483.0,-133.0,52.0
1690272476.0,497.0,-111.0,49.0
1690272491.0,518.0,-116.0,54.0
1690272506.0,515.0,-114.0,54.0
1690272521.0,519.0,-118.0,58.0
1690272536.0,512.0,-114.0,57.0
1690272551.0,513.0,-114.0,59.0
1690272566.0,509.0,-114.0,53.0
1690272581.0,511.0,-113.0,57.0
1690272596.0,511.0,-115.0,58.0
1690272611.0,510.0,-114.0,57.0
1690272626.0,508.0,-116.0,54.0
1690272641.0,508.0,-117.0,56.0
1690272656.0,513.0,-111.0,58.0
1690272671.0,509.0,-114.0,54.0
1690272686.0,509.0,-114.0,54.0
1690272701.0,510.0,-114.0,55.0
1690272716.0,510.0,-115.0,55.0
1690272731.0,508.0,-112.0,56.0
1690272746.0,511.0,-118.0,57.0
1690272761.0,514.0,-120.0,60.0
1690272776.0,490.0,-136.0,48.0
1690272791.0,501.0,-140.0,52.0
1690272806.0,511.0,-117.0,53.0
1690272821.0,509.0,-117.0,49.0
1690272836.0,503.0,-122.0,56.0
1690272851.0,505.0,-113.0,49.0
1690272866.0,503.0,-114.0,51.0
1690272881.0,508.0,-115.0,49.0
1690272896.0,511.0,-103.0,54.0
1690272911.0,518.0,-117.0,52.0
1690272926.0,535.0,-155.0,106.0
1690272941.0,537.0,-151.0,105.0
1690272956.0,526.0,-147.0,100.0
1690272971.0,535.0,-155.0,84.0
1690272986.0,536.0,-159.0,93.0
1690273001.0,531.0,-159.0,85.0
1690273016.0,525.0,-157.0,86.0
1690273031.0,544.0,-168.0,78.0
1690273046.0,536.0,-150.0,98.0
1690273061.0,539.0,-140.0,104.0
1690273076.0,536.0,-145.0,92.0
1690273091.0,534.0,-136.0,111.0
1690273106.0,536.0,-139.0,104.0
1690273121.0,532.0,-136.0,97.0
1690273136.0,545.0,-135.0,114.0
1690273151.0,534.0,-141.0,101.0
1690273166.0,537.0,-143.0,108.0
1690273181.0,538.0,-138.0,122.0
1690273196.0,537.0,-138.0,109.0
1690273211.0,535.0,-142.0,94.0
1690273226.0,533.0,-143.0,103.0
1690273241.0,535.0,-139.0,104.0
1690273256.0,541.0,-132.0,115.0
1690273271.0,534.0,-139.0,100.0
1690273286.0,538.0,-143.0,95.0
1690273301.0,539.0,-145.0,94.0
1690273316.0,537.0,-140.0,106.0
1690273331.0,536.0,-138.0,100.0
1690273346.0,534.0,-141.0,102.0
1690273361.0,541.0,-138.0,107.0
1690273376.0,535.0,-142.0,109.0
1690273391.0,535.0,-139.0,102.0
1690273406.0,537.0,-139.0,103.0
1690273421.0,538.0,-136.0,103.0
1690273436.0,537.0,-141.0,108.0
1690273451.0,538.0,-141.0,100.0
1690273466.0,535.0,-139.0,104.0
1690273481.0,545.0,-145.0,98.0
1690273496.0,540.0,-141.0,109.0
1690273511.0,539.0,-141.0,102.0
1690273526.0,545.0,-142.0,96.0
1690273541.0,536.0,-139.0,103.0
1690273556.0,541.0,-146.0,103.0
1690273571.0,532.0,-142.0,96.0
1690273586.0,533.0,-140.0,110.0
1690273601.0,535.0,-135.0,112.0
1690273616.0,530.0,-143.0,112.0
1690273631.0,538.0,-141.0,95.0
1690273646.0,541.0,-164.0,123.0
1690273661.0,550.0,-155.0,99.0
1690273676.0,541.0,-144.0,99.0
1690273691.0,538.0,-141.0,102.0
1690273706.0,542.0,-147.0,110.0
1690273721.0,541.0,-142.0,110.0
1690273736.0,542.0,-147.0,102.0
1690273751.0,544.0,-149.0,101.0
1690273766.0,523.0,-155.0,112.0
1690273781.0,520.0,-153.0,109.0
1690273796.0,524.0,-153.0,111.0
1690273811.0,520.0,-153.0,112.0
1690273826.0,526.0,-149.0,113.0
1690273841.0,527.0,-152.0,113.0
1690273856.0,518.0,-150.0,107.0
1690273871.0,524.0,-153.0,109.0
1690273886.0,528.0,-151.0,112.0
1690273901.0,529.0,-148.0,113.0
1690273916.0,530.0,-151.0,109.0
1690273931.0,527.0,-151.0,112.0
1690273946.0,524.0,-150.0,110.0
1690273961.0,536.0,-144.0,101.0
1690273976.0,535.0,-142.0,102.0
1690273991.0,537.0,-135.0,109.0
1690274006.0,537.0,-139.0,95.0
1690274021.0,537.0,-144.0,106.0
1690274036.0,533.0,-141.0,108.0
1690274051.0,537.0,-142.0,103.0
1690274066.0,536.0,-144.0,102.0
1690274081.0,542.0,-147.0,101.0
1690274096.0,538.0,-144.0,106.0
1690274111.0,536.0,-146.0,106.0
1690274126.0,548.0,-147.0,116.0
1690274141.0,546.0,-147.0,111.0
1690274156.0,559.0,-162.0,100.0
1690274171.0,566.0,-162.0,100.0
1690274186.0,569.0,-166.0,103.0
1690274201.0,557.0,-158.0,101.0
1690274216.0,573.0,-148.0,136.0
1690274231.0,560.0,-135.0,125.0
1690274246.0,550.0,-125.0,127.0
1690274261.0,560.0,-138.0,136.0
1690274276.0,560.0,-153.0,135.0
1690274291.0,554.0,-139.0,123.0
1690274306.0,560.0,-165.0,141.0
1690274321.0,544.0,-135.0,135.0
1690274336.0,546.0,-130.0,134.0
1690274351.0,553.0,-131.0,131.0
1690274366.0,551.0,-139.0,130.0
1690274381.0,506.0,-148.0,105.0
1690274396.0,530.0,-140.0,101.0
1690274411.0,532.0,-143.0,101.0
1690274426.0,533.0,-144.0,101.0
1690274441.0,531.0,-141.0,99.0
1690274456.0,540.0,-143.0,98.0
1690274471.0,535.0,-143.0,106.0
1690274486.0,538.0,-144.0,99.0
1690274501.0,535.0,-144.0,101.0
1690274516.0,530.0,-144.0,98.0
1690274531.0,529.0,-139.0,102.0
1690274546.0,534.0,-137.0,108.0
1690274561.0,533.0,-141.0,112.0
1690274576.0,552.0,-159.0,99.0
1690274591.0,565.0,-171.0,107.0
1690274606.0,565.0,-170.0,106.0
1690274621.0,562.0,-164.0,103.0
1690274636.0,568.0,-175.0,108.0
1690274651.0,568.0,-169.0,108.0
1690274666.0,556.0,-160.0,98.0
1690274681.0,525.0,-142.0,115.0
1690274696.0,549.0,-142.0,134.0
1690274711.0,547.0,-131.0,127.0
1690274726.0,537.0,-138.0,127.0
1690274741.0,531.0,-139.0,122.0
1690274756.0,539.0,-136.0,126.0
1690274771.0,528.0,-138.0,113.0
1690274786.0,535.0,-140.0,117.0
1690274801.0,509.0,-146.0,105.0
1690274816.0,542.0,-142.0,102.0
1690274831.0,524.0,-142.0,105.0
1690274846.0,527.0,-144.0,104.0
1690274861.0,527.0,-148.0,102.0
1690274876.0,520.0,-149.0,109.0
1690274891.0,531.0,-139.0,114.0
1690274906.0,515.0,-149.0,112.0
1690274921.0,526.0,-145.0,103.0
1690274936.0,519.0,-150.0,116.0
1690274951.0,516.0,-154.0,110.0
1690274966.0,531.0,-146.0,101.0
1690274981.0,536.0,-141.0,101.0
1690274996.0,519.0,-144.0,103.0
1690275011.0,511.0,-150.0,103.0
1690275026.0,531.0,-140.0,100.0
1690275041.0,531.0,-141.0,101.0
1690275056.0,522.0,-141.0,102.0
1690275071.0,533.0,-137.0,100.0
1690275086.0,531.0,-142.0,102.0
1690275101.0,542.0,-139.0,98.0
1690275116.0,530.0,-140.0,99.0
1690275131.0,531.0,-132.0,101.0
1690275146.0,534.0,-142.0,100.0
1690275161.0,520.0,-150.0,103.0
1690275176.0,532.0,-138.0,99.0
1690275191.0,535.0,-137.0,100.0
1690275206.0,527.0,-140.0,101.0
1690275221.0,527.0,-139.0,101.0
1690275236.0,538.0,-138.0,100.0
1690275251.0,542.0,-141.0,100.0
1690275266.0,537.0,-138.0,99.0
1690275281.0,542.0,-137.0,98.0
1690275296.0,535.0,-141.0,100.0
1690275311.0,535.0,-140.0,100.0
1690275326.0,530.0,-134.0,103.0
1690275341.0,519.0,-146.0,101.0
1690275356.0,529.0,-141.0,101.0
1690275371.0,511.0,-140.0,103.0
1690275386.0,538.0,-140.0,99.0
1690275401.0,527.0,-144.0,102.0
1690275416.0,530.0,-139.0,100.0
1690275431.0,530.0,-140.0,100.0
1690275446.0,533.0,-141.0,101.0
1690275461.0,531.0,-140.0,103.0
1690275476.0,535.0,-139.0,99.0
1690275491.0,531.0,-140.0,101.0
1690275506.0,531.0,-137.0,100.0
1690275521.0,536.0,-135.0,99.0
1690275536.0,534.0,-138.0,100.0
1690275551.0,534.0,-135.0,100.0
1690275566.0,535.0,-137.0,100.0
1690275581.0,533.0,-137.0,100.0
1690275596.0,531.0,-138.0,100.0
1690275611.0,536.0,-133.0,100.0
1690275626.0,536.0,-134.0,99.0
1690275641.0,528.0,-139.0,101.0
1690275656.0,533.0,-139.0,101.0
1690275671.0,530.0,-137.0,100.0
1690275686.0,527.0,-139.0,102.0
1690275701.0,533.0,-139.0,100.0
1690275716.0,529.0,-141.0,101.0
1690275731.0,530.0,-137.0,101.0
1690275746.0,531.0,-143.0,100.0
1690275761.0,506.0,-144.0,106.0
1690275776.0,493.0,-165.0,108.0
1690275791.0,506.0,-116.0,89.0
1690275806.0,518.0,-111.0,59.0
1690275821.0,520.0,-114.0,55.0
1690275836.0,526.0,-115.0,55.0
1690275851.0,510.0,-120.0,55.0
1690275866.0,516.0,-121.0,56.0
1690275881.0,510.0,-119.0,56.0
1690275896.0,514.0,-116.0,57.0
1690275911.0,511.0,-115.0,57.0
1690275926.0,510.0,-116.0,56.0
1690275941.0,514.0,-119.0,56.0
