timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690088411.0,395.5,44.7,107.9
1690088426.0,404.0,62.5,124.1
1690088441.0,372.8,33.7,124.8
1690088456.0,401.6,27.3,97.8
1690088471.0,401.6,30.1,96.7
1690088486.0,410.3,50.2,136.9
1690088501.0,450.0,53.6,80.4
1690088516.0,433.5,46.0,83.9
1690088531.0,385.8,33.3,100.5
1690088546.0,379.5,108.4,63.9
1690088561.0,400.9,61.2,88.8
1690088576.0,409.7,43.7,92.3
1690088591.0,417.5,56.4,80.3
1690088606.0,427.6,47.2,91.4
1690088621.0,405.5,62.8,89.4
1690088636.0,402.5,51.9,93.8
1690088651.0,405.1,67.4,90.5
1690088666.0,399.3,52.5,80.9
1690088681.0,383.7,81.2,47.7
1690088696.0,434.0,67.8,103.7
1690088711.0,403.7,39.3,68.1
1690088726.0,404.6,37.6,69.7
1690088741.0,432.8,52.4,102.5
1690088756.0,432.3,53.0,81.8
1690088771.0,433.5,42.9,92.0
1690088786.0,393.8,50.9,91.4
1690088801.0,405.3,78.4,96.7
1690088816.0,406.3,90.0,102.4
1690088831.0,376.0,73.9,59.6
1690088846.0,388.6,85.2,73.5
1690088861.0,431.9,47.3,102.1
1690088876.0,383.2,58.4,80.1
1690088891.0,386.8,79.8,66.8
1690088906.0,393.1,47.2,110.6
1690088921.0,399.3,51.7,108.9
1690088936.0,403.3,60.7,107.4
1690088951.0,392.7,78.6,71.9
1690088966.0,386.8,44.7,102.4
1690088981.0,423.8,47.9,81.3
1690088996.0,401.7,42.6,106.9
1690089011.0,414.2,53.7,79.7
1690089026.0,417.0,44.9,89.0
1690089041.0,404.1,43.0,83.1
1690089056.0,413.0,52.3,92.4
1690089071.0,384.2,56.6,82.6
1690089086.0,406.1,82.5,107.5
1690089101.0,419.4,36.0,105.1
1690089116.0,417.4,47.5,78.0
1690089131.0,418.9,46.5,77.1
1690089146.0,419.0,51.9,80.0
1690089161.0,413.0,45.4,85.6
1690089176.0,414.2,38.7,70.8
1690089191.0,422.9,41.2,75.9
1690089206.0,426.7,38.4,78.0
1690089221.0,426.3,46.5,76.1
1690089236.0,425.2,39.3,74.7
1690089251.0,420.5,49.1,79.4
1690089266.0,427.7,44.3,77.5
1690089281.0,427.2,47.7,78.5
1690089296.0,418.0,39.1,78.9
1690089311.0,422.2,54.4,84.1
1690089326.0,417.0,46.9,82.1
1690089341.0,400.2,59.0,91.0
1690089356.0,431.8,35.5,82.6
1690089371.0,408.5,54.2,89.8
1690089386.0,412.6,46.7,92.0
1690089401.0,416.7,49.3,89.4
1690089416.0,414.4,50.5,93.3
1690089431.0,417.5,48.3,89.4
1690089446.0,406.4,42.5,76.2
1690089461.0,405.6,41.1,75.8
1690089476.0,403.9,37.4,66.4
1690089491.0,406.5,46.8,76.9
1690089506.0,408.5,49.8,80.3
1690089521.0,435.2,37.5,82.3
1690089536.0,424.3,42.6,82.9
1690089551.0,421.6,41.7,79.9
1690089566.0,402.6,53.0,91.5
1690089581.0,403.6,59.5,83.5
1690089596.0,443.7,36.5,69.6
1690089611.0,425.2,54.2,84.6
1690089626.0,430.1,46.0,83.0
1690089641.0,400.6,54.8,86.6
1690089656.0,390.2,30.5,61.5
1690089671.0,391.4,33.1,69.5
1690089686.0,386.2,41.6,82.3
1690089701.0,404.3,47.1,80.4
1690089716.0,417.1,40.9,77.7
1690089731.0,405.5,56.7,85.7
1690089746.0,412.8,50.9,86.8
1690089761.0,430.4,34.6,75.7
1690089776.0,422.1,62.4,89.5
1690089791.0,427.3,62.9,53.5
1690089806.0,401.4,37.6,63.9
1690089821.0,408.4,49.9,72.9
1690089836.0,417.2,48.5,85.4
1690089851.0,421.6,46.8,78.4
1690089866.0,422.2,54.8,79.9
