timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690261211.0,615.9,197.5,117.0
1690261226.0,565.5,271.7,97.7
1690261241.0,465.8,313.6,114.6
1690261256.0,404.4,277.0,124.2
1690261271.0,400.8,225.1,139.4
1690261286.0,379.6,94.5,98.6
1690261301.0,410.3,78.6,100.9
1690261316.0,396.3,74.0,105.6
1690261331.0,430.3,112.1,76.8
1690261346.0,401.3,77.7,93.8
1690261361.0,423.5,30.0,83.5
1690261376.0,415.7,52.4,97.8
1690261391.0,413.9,58.9,99.6
1690261406.0,413.5,62.2,97.3
1690261421.0,421.8,62.2,107.7
1690261436.0,409.0,56.6,80.5
1690261451.0,434.2,58.0,74.4
1690261466.0,413.1,68.9,79.6
1690261481.0,423.7,60.5,94.8
1690261496.0,412.4,53.3,75.5
1690261511.0,424.4,58.8,80.1
1690261526.0,421.7,55.1,100.3
1690261541.0,411.5,47.2,90.9
1690261556.0,425.4,47.6,94.9
1690261571.0,417.8,45.3,91.9
1690261586.0,421.4,47.0,95.7
1690261601.0,423.8,48.0,95.4
1690261616.0,424.8,46.9,92.7
1690261631.0,420.3,45.9,82.2
1690261646.0,414.9,47.8,96.8
1690261661.0,386.8,30.1,55.4
1690261676.0,417.1,42.6,64.9
1690261691.0,428.4,68.6,91.6
1690261706.0,427.5,59.6,79.6
1690261721.0,439.1,63.2,84.6
1690261736.0,431.7,60.1,90.8
1690261751.0,439.3,53.3,79.3
1690261766.0,444.2,50.3,76.2
1690261781.0,436.9,48.3,63.1
1690261796.0,447.2,73.9,104.2
1690261811.0,451.1,55.8,75.0
1690261826.0,453.8,51.9,80.8
1690261841.0,439.3,44.9,77.4
1690261856.0,418.7,51.0,72.3
1690261871.0,419.5,62.9,83.2
1690261886.0,441.4,64.5,91.1
1690261901.0,454.9,47.1,91.4
1690261916.0,431.2,65.9,90.5
1690261931.0,437.9,65.9,100.1
1690261946.0,418.7,49.6,76.1
1690261961.0,440.8,69.8,103.9
1690261976.0,409.4,38.2,66.5
1690261991.0,414.4,41.4,71.7
1690262006.0,446.1,66.8,110.2
1690262021.0,410.3,33.9,64.1
1690262036.0,406.7,37.6,62.7
1690262051.0,413.0,43.4,69.6
1690262066.0,400.7,40.7,59.0
1690262081.0,420.5,43.7,66.6
1690262096.0,430.1,52.3,79.8
1690262111.0,430.4,56.9,76.4
1690262126.0,433.3,61.6,79.3
1690262141.0,412.7,52.7,79.4
1690262156.0,422.6,61.0,73.5
1690262171.0,441.5,55.2,78.6
1690262186.0,442.0,60.4,80.4
1690262201.0,467.5,40.4,73.4
1690262216.0,438.9,53.8,79.7
1690262231.0,424.1,46.9,75.8
1690262246.0,428.6,56.2,81.4
1690262261.0,419.4,43.8,75.0
1690262276.0,429.3,55.1,74.8
1690262291.0,434.0,54.7,81.8
1690262321.0,432.3,54.7,76.4
1690262336.0,434.7,51.6,76.6
1690262351.0,450.9,49.3,78.9
1690262366.0,447.5,49.8,75.9
1690262381.0,417.8,44.6,69.4
1690262396.0,432.0,50.5,85.3
1690262411.0,462.2,63.2,104.7
1690262426.0,411.8,47.4,64.5
1690262441.0,401.7,36.3,69.1
1690262456.0,408.0,37.3,70.6
1690262471.0,434.0,54.9,85.8
1690262486.0,472.3,37.1,79.8
1690262501.0,367.1,72.7,47.1
1690262516.0,422.5,53.9,77.8
1690262531.0,395.0,34.2,50.8
1690262546.0,440.9,61.3,95.7
1690262561.0,405.5,41.7,66.3
1690262576.0,422.8,27.0,92.1
