timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1689984011.0,1311.7,-676.1,179.6
1689984026.0,nan,nan,nan
1689984041.0,1155.8,-721.0,-33.8
1689984056.0,1168.5,-732.9,9.1
1689984071.0,1146.4,-749.9,1.4
1689984086.0,1166.8,-780.2,63.2
1689984101.0,1131.8,-881.6,106.9
1689984116.0,1237.8,-760.7,120.0
1689984131.0,1138.4,-787.8,25.3
1689984146.0,1127.1,-760.9,-0.1
1689984161.0,1126.7,-775.7,155.9
1689984176.0,659.1,-18.9,119.6
1689984191.0,205.6,79.1,71.1
1689984206.0,218.1,-4.3,103.5
1689984221.0,302.4,3.9,89.5
1689984236.0,270.3,-72.7,70.1
1689984251.0,243.0,-38.2,93.7
1689984266.0,260.4,-51.9,108.4
1689984281.0,260.1,-31.1,83.7
1689984296.0,259.0,-37.2,90.6
1689984311.0,240.2,-17.8,66.9
1689984326.0,229.9,-16.3,56.5
1689984341.0,248.1,-24.7,94.5
1689984356.0,289.1,4.9,63.0
1689984371.0,312.6,-7.5,43.9
1689984386.0,228.7,-27.9,62.0
1689984401.0,237.5,-72.8,87.1
1689984416.0,236.2,-83.8,62.5
1689984431.0,249.2,-43.3,95.6
1689984446.0,253.1,-16.7,105.4
1689984461.0,242.5,-28.2,101.1
1689984476.0,248.7,-34.2,103.8
1689984491.0,241.9,-36.7,101.7
1689984506.0,248.7,-32.2,100.7
1689984521.0,250.9,-44.7,96.9
1689984536.0,250.2,-29.9,91.2
1689984551.0,249.4,-30.9,93.5
1689984566.0,249.8,-25.2,97.0
1689984581.0,247.1,-27.4,97.8
1689984596.0,242.4,-44.1,104.1
1689984611.0,235.7,-38.5,103.4
1689984626.0,248.2,-38.9,110.8
1689984641.0,245.5,-48.5,101.8
1689984656.0,251.7,-41.0,93.0
1689984671.0,244.5,-28.6,86.5
1689984686.0,253.4,-36.9,84.1
1689984701.0,248.1,-39.6,83.7
1689984716.0,246.4,-27.9,87.0
1689984731.0,248.4,-34.3,91.3
1689984746.0,249.5,-35.3,89.2
1689984761.0,248.0,-32.0,87.3
1689984776.0,245.0,-33.7,85.5
1689984791.0,245.3,-34.9,88.4
1689984806.0,247.8,-68.6,87.8
1689984821.0,249.2,-39.1,88.6
1689984836.0,238.3,-54.6,80.0
1689984851.0,242.2,-48.0,105.1
1689984866.0,259.6,-50.3,112.6
1689984881.0,242.1,-89.2,63.9
1689984896.0,255.7,-48.8,101.0
1689984911.0,253.6,-25.0,99.8
1689984926.0,262.8,-23.4,102.5
1689984941.0,262.8,-26.3,107.9
1689984956.0,240.1,-37.7,98.6
1689984971.0,244.9,-30.2,100.0
1689984986.0,240.4,-30.4,92.3
1689985001.0,240.1,-35.0,89.6
1689985016.0,237.6,-34.6,81.7
1689985031.0,231.2,-38.8,90.4
1689985046.0,256.2,-65.8,110.8
1689985061.0,263.8,-32.0,106.5
1689985076.0,261.2,-29.8,105.8
1689985091.0,240.9,-31.1,99.8
1689985106.0,245.8,-33.4,101.6
1689985121.0,238.4,-35.8,99.1
1689985136.0,245.7,-38.5,95.8
1689985151.0,240.9,-31.7,78.5
1689985166.0,237.4,-38.6,98.5
1689985181.0,246.9,-26.0,82.5
1689985196.0,253.3,-25.0,101.8
1689985211.0,246.0,-29.5,97.5
1689985226.0,249.7,-32.4,92.6
1689985241.0,234.8,-38.6,97.2
1689985256.0,234.5,-33.0,94.7
1689985271.0,240.9,-33.3,92.7
1689985286.0,235.7,-32.7,90.9
1689985301.0,234.3,-31.8,94.4
1689985316.0,246.0,-30.9,92.9
1689985331.0,241.3,-28.8,93.5
1689985346.0,243.5,-35.6,91.1
1689985361.0,245.2,-31.5,91.1
1689985376.0,238.0,-35.3,95.2
1689985391.0,243.5,-37.0,90.3
1689985406.0,263.5,-57.8,76.0
1689985421.0,282.6,-71.1,72.0
1689985436.0,285.9,-69.1,102.2
1689985451.0,251.6,-40.5,96.6
1689985466.0,274.2,-59.4,86.1
1689985481.0,247.6,-29.0,81.7
1689985496.0,245.4,-30.9,90.6
1689985511.0,243.8,-33.1,85.1
1689985526.0,246.2,-29.5,81.6
1689985541.0,245.9,-41.3,89.5
1689985556.0,253.5,-42.0,93.1
1689985571.0,250.7,-36.4,94.0
1689985586.0,250.6,-40.9,87.4
1689985601.0,263.1,-60.5,74.6
1689985616.0,243.5,-38.7,95.1
1689985631.0,241.9,-36.8,86.5
1689985661.0,235.1,-36.6,92.2
1689985676.0,280.2,-56.8,60.7
1689985691.0,249.8,-36.6,81.1
1689985706.0,237.7,-37.4,87.4
1689985721.0,243.9,-33.9,82.6
1689985736.0,257.0,-49.1,68.1
1689985751.0,237.9,-24.6,84.9
1689985766.0,236.3,-39.1,87.3
1689985781.0,254.1,-48.5,76.0
1689985796.0,237.2,-32.4,97.4
1689985811.0,249.7,-44.6,87.0
1689985826.0,244.4,-43.7,87.3
1689985841.0,236.2,-29.3,87.8
1689985856.0,237.1,-33.9,88.0
1689985871.0,243.3,-36.2,87.5
1689985886.0,254.5,-34.2,79.1
1689985901.0,232.9,-36.4,91.5
1689985916.0,234.3,-35.4,84.7
1689985931.0,241.8,-46.5,80.2
1689985946.0,235.5,-31.1,86.5
1689985961.0,250.9,-24.3,90.7
1689985976.0,245.5,-37.2,73.2
1689985991.0,238.6,-29.0,80.3
1689986006.0,243.3,-29.7,82.6
1689986021.0,241.2,-23.8,81.5
1689986036.0,237.3,-23.7,82.6
1689986051.0,237.4,-22.7,80.9
1689986066.0,236.7,-28.7,81.9
1689986081.0,239.2,-30.8,81.4
1689986096.0,234.8,-28.7,81.7
1689986111.0,236.4,-29.6,96.8
1689986126.0,243.8,-28.5,81.2
1689986141.0,255.3,-45.7,73.2
1689986156.0,235.8,-18.9,84.9
1689986171.0,255.2,-51.3,61.3
1689986186.0,252.1,-26.6,95.8
1689986201.0,263.7,-65.7,74.2
1689986216.0,225.6,-28.5,83.0
1689986231.0,276.2,-59.6,74.9
1689986246.0,237.7,-30.8,90.2
1689986261.0,231.0,-25.7,83.1
1689986276.0,319.4,-83.8,111.9
1689986291.0,247.6,-40.1,79.4
1689986306.0,246.7,-41.8,72.0
1689986321.0,233.7,-33.2,78.2
1689986336.0,232.4,-27.6,81.5
1689986351.0,230.9,-26.9,80.9
1689986366.0,230.3,-34.1,81.9
1689986381.0,250.0,-40.7,79.3
1689986396.0,247.6,-35.8,77.7
1689986411.0,235.4,-33.8,80.3
1689986426.0,244.1,-28.2,90.1
1689986441.0,240.4,7.4,44.2
1689986456.0,224.9,-19.2,81.7
1689986471.0,237.6,-28.5,86.7
1689986486.0,242.7,-31.1,90.6
1689986501.0,241.4,-78.4,75.5
1689986516.0,247.9,-45.5,107.4
1689986531.0,247.0,-47.9,107.6
1689986546.0,285.0,-46.5,126.1
1689986561.0,263.4,-18.9,108.0
1689986576.0,251.8,-29.4,95.9
1689986591.0,243.9,-34.3,95.3
1689986606.0,255.6,-36.7,74.3
1689986621.0,243.2,-26.3,90.9
1689986636.0,231.3,-28.4,89.0
1689986651.0,274.8,-51.9,76.4
1689986666.0,249.5,-52.7,107.1
1689986681.0,241.3,-40.4,85.9
1689986696.0,265.6,-19.8,82.5
1689986711.0,246.3,-26.1,80.2
1689986726.0,243.8,-27.9,77.5
1689986741.0,253.0,-10.8,45.0
1689986756.0,247.3,-40.2,99.8
1689986771.0,243.7,-38.0,102.6
1689986786.0,269.6,-49.3,114.9
1689986801.0,257.0,-30.7,85.5
1689986816.0,258.9,-28.8,102.4
1689986831.0,249.4,-32.0,94.9
1689986846.0,238.2,-24.4,81.6
1689986861.0,259.5,-29.3,92.2
1689986876.0,188.9,-21.5,108.7
1689986891.0,195.9,-25.7,110.3
1689986906.0,192.9,-27.3,132.7
1689986921.0,255.5,-83.2,165.4
1689986936.0,207.5,-42.2,139.3
1689986951.0,215.2,-35.4,141.7
1689986966.0,203.0,-33.5,139.4
1689986981.0,215.9,-24.2,130.6
1689986996.0,225.0,-22.8,112.3
1689987011.0,191.5,-19.6,115.0
1689987026.0,225.9,-28.1,115.2
1689987041.0,246.3,-28.9,90.2
1689987056.0,170.8,24.6,66.5
1689987071.0,210.8,-101.8,122.0
1689987086.0,177.2,-34.0,91.3
1689987101.0,300.9,-71.9,126.4
1689987116.0,268.3,-27.0,114.1
1689987131.0,222.1,-25.8,97.3
1689987146.0,294.2,-15.2,119.6
1689987161.0,286.6,-89.8,114.6
1689987176.0,320.7,-98.6,129.2
1689987191.0,341.6,-123.3,146.8
1689987206.0,337.2,-168.1,126.3
1689987221.0,422.2,-251.3,105.2
1689987236.0,398.1,-278.8,142.6
1689987251.0,423.7,-233.9,143.4
1689987266.0,743.8,-164.0,123.5
1689987281.0,950.6,-67.9,123.2
1689987296.0,946.8,-69.5,116.4
1689987311.0,942.0,-65.5,108.4
1689987326.0,929.5,-58.5,112.6
1689987341.0,927.7,-81.4,85.0
1689987356.0,963.2,-62.4,140.9
1689987371.0,915.3,-375.7,65.9
1689987386.0,895.4,-617.2,97.2
1689987401.0,991.2,-849.1,123.9
