timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690520411.0,126.3,-683.3,95.5
1690520426.0,120.8,-688.6,135.6
1690520441.0,111.8,-679.8,145.9
1690520456.0,135.1,-692.8,85.1
1690520471.0,111.5,-677.1,141.9
1690520486.0,119.5,-675.2,135.6
1690520501.0,106.3,-643.6,147.2
1690520516.0,98.5,-692.7,83.5
1690520531.0,93.9,-676.6,127.8
1690520546.0,113.0,-672.2,143.5
1690520561.0,112.5,-676.9,87.1
1690520576.0,105.6,-674.4,143.9
1690520591.0,111.0,-687.0,80.4
1690520606.0,112.3,-679.2,84.2
1690520621.0,116.1,-682.5,143.2
1690520636.0,113.2,-675.2,137.6
1690520651.0,122.2,-697.6,86.4
1690520666.0,117.0,-555.4,143.5
1690520681.0,103.6,-549.5,122.7
1690520696.0,-4.3,-524.1,113.6
1690520711.0,152.0,-278.5,108.1
1690520726.0,85.7,-82.3,81.7
1690520741.0,78.1,-86.0,81.9
1690520756.0,111.6,8.1,85.6
1690520771.0,128.5,-29.6,92.2
1690520786.0,122.6,-25.8,86.8
1690520801.0,150.4,-43.3,103.5
1690520816.0,130.9,-67.0,84.9
1690520831.0,125.1,-29.4,83.0
1690520846.0,158.5,-51.0,89.7
1690520861.0,138.8,-41.7,91.3
1690520876.0,124.9,-55.2,76.4
1690520891.0,137.4,-29.3,79.7
1690520906.0,156.0,-56.4,71.8
1690520921.0,151.7,-34.7,89.8
1690520936.0,147.1,-56.1,100.3
1690520951.0,140.9,-46.9,105.2
1690520966.0,144.7,-42.6,85.4
1690520981.0,146.7,-49.5,100.1
1690520996.0,164.4,-52.6,88.1
1690521011.0,135.3,-44.7,110.9
1690521026.0,164.9,-54.0,94.4
1690521041.0,132.8,-64.9,109.0
1690521056.0,153.0,-66.2,83.8
1690521071.0,176.3,-71.9,72.2
1690521086.0,164.3,-65.0,87.2
1690521101.0,128.0,-35.3,90.8
1690521116.0,158.7,-56.8,95.1
1690521131.0,172.9,-31.2,97.6
1690521146.0,123.4,-30.1,78.1
1690521161.0,135.9,-26.2,78.8
1690521176.0,139.8,-40.0,73.3
1690521191.0,137.6,-35.7,90.4
1690521206.0,137.4,-38.8,101.2
1690521221.0,160.8,-56.6,92.6
1690521236.0,125.6,-10.0,76.8
1690521251.0,133.9,-28.4,85.3
1690521266.0,142.2,-34.4,96.2
1690521281.0,145.1,-39.3,101.5
1690521296.0,158.4,-63.0,88.1
1690521311.0,135.0,-27.7,81.9
1690521326.0,149.8,-55.2,102.2
1690521341.0,157.8,-34.8,103.3
1690521356.0,140.3,-38.7,98.5
1690521371.0,125.2,-27.5,79.4
1690521386.0,134.3,-22.3,76.3
1690521401.0,131.9,-26.4,82.9
1690521416.0,132.5,-35.1,88.1
1690521431.0,134.5,-43.7,91.6
1690521446.0,170.3,-10.7,65.3
1690521461.0,179.1,1.0,71.3
1690521476.0,117.2,-51.5,90.9
1690521491.0,139.6,-46.3,100.4
1690521506.0,172.3,-100.5,72.5
1690521521.0,141.2,-44.6,101.3
1690521536.0,114.7,-20.5,103.2
1690521551.0,124.4,-22.2,75.2
1690521566.0,64.9,-29.7,66.8
1690521581.0,138.7,-53.0,99.5
1690521596.0,144.8,-47.1,97.0
1690521611.0,151.7,-48.8,96.0
1690521626.0,131.9,-38.8,101.1
1690521641.0,134.5,-40.2,101.3
1690521656.0,132.3,-40.9,96.5
1690521671.0,148.1,-39.6,101.3
1690521686.0,141.0,-37.7,96.0
1690521701.0,129.2,-28.4,71.1
1690521716.0,142.6,-39.6,99.0
1690521731.0,130.0,-37.7,84.2
1690521746.0,100.7,-43.3,77.5
1690521761.0,152.9,-68.0,57.6
1690521776.0,125.2,-36.1,79.9
1690521791.0,148.7,-33.9,96.6
1690521806.0,195.7,2.2,62.2
1690521821.0,200.3,4.6,63.7
1690521836.0,198.9,1.1,73.8
1690521851.0,199.4,4.4,57.4
1690521866.0,204.7,3.2,59.9
1690521881.0,209.3,-28.9,96.1
1690521896.0,nan,nan,nan
1690521911.0,199.8,2.7,56.0
1690521926.0,208.5,3.8,62.2
1690521941.0,149.2,-4.4,80.0
1690521956.0,181.1,-7.4,70.1
1690521971.0,239.5,-48.5,19.6
1690521986.0,203.0,-8.2,40.4
1690522001.0,179.5,3.7,43.5
1690522016.0,184.1,-10.1,50.6
1690522031.0,183.5,-12.8,48.4
1690522046.0,110.7,-40.8,97.0
1690522061.0,113.9,-32.6,90.7
1690522076.0,123.8,-30.7,93.9
1690522091.0,109.2,-32.2,101.9
1690522106.0,129.6,-37.4,97.5
1690522121.0,108.7,-50.8,94.3
1690522136.0,138.0,-74.8,75.3
1690522151.0,133.0,-74.9,70.1
1690522166.0,123.9,-27.1,92.4
1690522181.0,134.8,-29.4,98.5
1690522196.0,115.0,-47.2,77.8
1690522211.0,100.4,-47.2,69.4
1690522226.0,146.8,-35.6,57.4
1690522241.0,119.4,-38.7,79.8
1690522256.0,122.0,-35.6,78.3
1690522271.0,119.5,-31.1,83.5
1690522286.0,136.2,-25.0,83.0
1690522301.0,132.9,-32.7,74.8
