timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1691038811.0,-86.9,92.1,80.7
1691038826.0,-78.2,100.3,73.1
1691038841.0,-78.4,98.7,73.8
1691038856.0,-79.2,99.6,76.7
1691038871.0,-71.3,47.3,89.3
1691038886.0,-84.7,69.3,107.3
1691038901.0,-100.7,28.0,92.5
1691038916.0,-80.6,45.2,89.7
1691038931.0,-74.1,49.0,96.8
1691038946.0,-67.6,55.4,98.9
1691038961.0,-75.5,52.9,89.8
1691038976.0,-64.7,40.2,92.2
1691038991.0,-72.3,57.7,91.1
1691039006.0,-68.1,42.7,88.8
1691039021.0,-86.9,53.5,99.6
1691039036.0,-83.1,45.7,99.4
1691039051.0,-91.9,45.2,96.9
1691039066.0,-87.8,53.3,91.7
1691039081.0,-93.4,15.6,75.2
1691039096.0,-101.8,41.7,88.3
1691039111.0,-95.6,31.9,90.2
1691039126.0,-84.9,54.6,102.0
1691039141.0,-87.1,50.7,102.2
1691039156.0,-89.0,48.5,103.7
1691039171.0,-87.3,47.8,107.1
1691039186.0,-92.6,44.6,99.2
1691039201.0,-85.8,47.6,101.9
1691039216.0,-92.5,47.0,97.3
1691039231.0,-107.1,31.1,86.1
1691039246.0,-98.6,44.4,97.6
1691039261.0,-91.9,49.6,103.2
1691039276.0,-93.4,49.9,104.1
1691039291.0,-94.4,48.8,99.3
1691039306.0,-91.0,47.3,102.9
1691039321.0,-92.8,51.3,104.1
1691039336.0,-91.4,47.6,101.9
1691039351.0,-91.6,47.8,102.5
1691039366.0,-75.7,35.5,89.2
1691039381.0,-75.4,59.5,93.3
1691039396.0,-76.2,86.0,88.3
1691039411.0,-90.6,75.7,92.4
1691039426.0,-81.4,65.0,99.6
1691039441.0,-83.4,31.2,88.2
1691039456.0,-106.3,44.6,99.1
1691039471.0,-96.6,45.6,94.7
1691039486.0,-98.1,51.4,105.6
1691039501.0,-86.0,30.2,91.2
1691039516.0,-75.2,31.5,82.1
1691039531.0,-83.2,28.5,84.6
1691039546.0,-72.3,26.6,87.5
1691039561.0,-90.8,51.0,98.4
1691039576.0,-72.2,41.4,87.4
1691039591.0,-67.1,36.2,85.9
1691039606.0,-65.2,37.6,84.9
1691039621.0,-80.1,39.2,83.3
1691039636.0,-87.9,47.1,87.7
1691039651.0,-81.3,47.8,91.7
1691039666.0,-81.4,47.4,90.8
1691039681.0,-86.6,49.5,92.6
1691039696.0,-75.9,47.8,90.1
1691039711.0,-54.3,46.6,88.7
1691039726.0,-66.7,47.9,85.9
1691039741.0,-63.9,50.2,87.5
1691039756.0,-65.8,51.0,86.9
1691039771.0,-61.0,45.9,85.2
1691039786.0,-64.5,48.4,86.5
1691039801.0,-58.9,60.9,96.9
1691039816.0,39.6,16.9,86.7
1691039831.0,-75.4,96.1,96.5
