timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690261211.0,515.7,-28.0,117.0
1690261226.0,470.7,-34.7,100.8
1690261241.0,504.4,-21.6,118.9
1690261256.0,485.8,-13.6,90.5
1690261271.0,494.1,-26.1,103.2
1690261286.0,520.9,-29.6,116.3
1690261301.0,524.6,-36.0,133.0
1690261316.0,505.7,-32.3,109.8
1690261331.0,519.0,-33.8,123.4
1690261346.0,503.3,-32.2,104.0
1690261361.0,504.7,-33.4,122.6
1690261376.0,505.5,-33.8,112.4
1690261391.0,506.9,-28.7,110.1
1690261406.0,495.1,-24.3,90.7
1690261421.0,512.9,-36.4,119.4
1690261436.0,514.2,-38.3,114.4
1690261451.0,513.5,-35.4,115.3
1690261466.0,512.5,-34.5,114.1
1690261481.0,508.0,-31.5,106.1
1690261496.0,514.0,-33.9,120.0
1690261511.0,511.9,-30.5,110.9
1690261526.0,509.5,-36.4,121.8
1690261541.0,515.4,-36.1,126.7
1690261556.0,509.9,-30.3,119.1
1690261571.0,507.3,-38.7,118.7
1690261586.0,519.1,-35.6,121.3
1690261601.0,513.1,-34.7,115.2
1690261616.0,514.1,-41.9,123.5
1690261631.0,523.0,-45.0,140.7
1690261646.0,535.1,-29.0,149.2
1690261661.0,513.0,-37.7,122.5
1690261676.0,511.5,-35.2,114.9
1690261691.0,512.6,-31.0,122.3
1690261706.0,499.5,-33.2,97.7
1690261721.0,516.4,-33.0,119.2
1690261736.0,515.7,-36.0,119.6
1690261751.0,513.2,-35.8,117.5
1690261766.0,510.1,-31.6,112.4
1690261781.0,515.1,-31.7,109.8
1690261796.0,507.3,-32.6,115.6
1690261811.0,528.3,-40.3,124.4
1690261826.0,523.3,-37.9,113.7
1690261841.0,527.4,-33.7,109.4
1690261856.0,522.3,-36.3,115.8
1690261871.0,516.8,-37.7,113.1
1690261886.0,526.1,-32.8,123.4
1690261901.0,524.9,-30.7,124.0
1690261916.0,517.0,-39.0,114.1
1690261931.0,504.2,-31.2,111.1
1690261946.0,526.9,-37.8,140.4
1690261961.0,498.9,-30.4,101.4
1690261976.0,509.9,-43.7,126.4
1690261991.0,516.2,-29.5,113.5
1690262006.0,500.5,-25.0,96.9
1690262021.0,521.1,-30.4,132.1
1690262036.0,522.0,-41.2,122.4
1690262051.0,530.0,-34.4,120.7
1690262066.0,514.0,-35.5,115.9
1690262081.0,521.2,-34.2,118.7
1690262096.0,507.8,-43.0,108.6
1690262111.0,521.0,-36.1,112.4
1690262126.0,509.0,-23.4,93.1
1690262141.0,528.3,-38.9,134.2
1690262156.0,531.7,-39.3,123.3
1690262171.0,517.6,-35.1,111.9
1690262186.0,520.4,-42.1,136.7
1690262201.0,520.0,-42.4,120.8
1690262216.0,524.7,-36.9,114.5
1690262231.0,529.2,-33.7,113.4
1690262246.0,535.3,-33.8,117.1
1690262261.0,505.1,-38.3,114.0
1690262276.0,519.7,-64.5,63.8
1690262291.0,499.7,-32.7,99.3
1690262306.0,451.3,-33.7,87.5
1690262321.0,495.0,-43.3,107.0
1690262336.0,513.1,-50.5,76.1
1690262351.0,491.5,-51.3,133.5
1690262366.0,489.0,-8.6,61.7
1690262381.0,484.2,-0.3,64.4
1690262396.0,516.5,-13.7,82.8
1690262411.0,500.7,-13.2,46.1
1690262426.0,486.0,-6.3,59.3
1690262441.0,512.3,-9.6,72.5
1690262456.0,496.9,-15.1,80.4
1690262471.0,500.2,-8.5,76.1
1690262486.0,498.7,-11.3,81.6
1690262501.0,514.5,-12.4,72.9
1690262516.0,496.0,-17.1,70.4
1690262531.0,480.7,-36.6,37.5
1690262546.0,489.4,-15.2,70.5
1690262561.0,497.1,-8.2,67.5
1690262576.0,499.2,-13.2,68.4
1690262591.0,495.7,-12.6,79.5
1690262606.0,487.6,-10.9,64.1
1690262621.0,502.1,-14.9,70.6
1690262636.0,502.7,-8.3,75.1
1690262651.0,498.6,-17.7,79.6
1690262666.0,501.4,-16.1,79.5
1690262681.0,492.7,-18.8,83.8
1690262696.0,500.9,-16.1,89.5
1690262711.0,498.2,-27.9,83.8
1690262726.0,494.3,-15.8,88.4
1690262741.0,492.2,-16.5,91.0
1690262756.0,493.2,-17.5,85.5
1690262771.0,496.3,-21.8,82.4
1690262786.0,496.0,-18.1,83.7
1690262801.0,496.9,-11.9,82.3
1690262816.0,490.0,-25.0,76.3
1690262831.0,500.8,-15.9,85.7
1690262846.0,495.0,-17.7,85.3
1690262861.0,502.3,-10.8,71.4
1690262876.0,505.3,-17.3,85.9
1690262891.0,496.0,-17.1,77.8
1690262906.0,495.1,-24.5,83.5
1690262921.0,511.0,-21.7,97.4
1690262936.0,505.1,-18.8,93.0
1690262951.0,498.4,-20.9,85.5
1690262966.0,503.9,-20.4,88.3
1690262981.0,513.3,-21.7,94.2
1690262996.0,508.1,-21.9,91.6
1690263011.0,508.5,-19.1,94.1
1690263026.0,505.0,-24.5,86.4
1690263041.0,508.1,-19.8,95.4
1690263056.0,506.2,-18.5,93.4
1690263071.0,513.2,-18.4,99.1
1690263086.0,504.7,-15.0,86.2
1690263101.0,491.7,-20.6,75.9
1690263116.0,501.5,-18.4,100.8
1690263131.0,511.9,-20.2,101.6
1690263146.0,505.6,-22.2,95.0
1690263161.0,501.8,-28.6,91.4
1690263176.0,516.0,-18.5,96.5
1690263191.0,513.1,-14.6,107.6
1690263206.0,507.3,-16.7,101.5
1690263221.0,500.9,-23.4,88.7
1690263236.0,485.2,-11.8,51.2
1690263251.0,492.3,-17.9,69.8
1690263266.0,500.9,-15.7,83.6
1690263281.0,492.3,-18.0,78.9
1690263296.0,496.0,-19.6,79.5
1690263311.0,504.6,-29.4,81.8
1690263326.0,497.9,-23.4,78.0
1690263341.0,501.7,-33.6,73.0
1690263356.0,486.3,-28.8,61.6
1690263371.0,494.4,-19.2,78.2
1690263386.0,482.8,-10.4,69.2
1690263401.0,502.7,-26.3,78.6
1690263416.0,518.8,-15.7,102.3
1690263431.0,509.9,-19.2,93.8
1690263446.0,515.8,-21.7,84.7
1690263461.0,503.7,-25.2,83.9
1690263476.0,521.0,-19.8,96.5
1690263491.0,491.7,-23.6,77.2
1690263506.0,495.4,-21.9,95.3
1690263521.0,503.4,-13.8,85.0
1690263536.0,499.4,-19.3,71.9
1690263551.0,494.3,-16.7,81.4
1690263566.0,498.5,-21.6,84.6
1690263581.0,507.9,-20.2,98.5
1690263596.0,519.6,-17.0,107.0
1690263611.0,514.2,-27.0,98.7
1690263626.0,497.4,-24.3,79.5
1690263641.0,516.1,-16.1,100.3
1690263656.0,512.4,-16.9,95.8
1690263671.0,502.0,-21.4,83.6
1690263686.0,487.8,1.1,67.0
1690263701.0,486.3,-14.1,68.9
1690263716.0,508.7,-22.8,60.0
1690263731.0,524.9,-24.5,40.6
1690263746.0,536.8,-35.3,56.1
1690263761.0,492.4,-19.5,76.0
1690263776.0,482.8,-20.5,53.9
1690263791.0,507.2,-20.7,84.7
1690263806.0,529.0,-47.6,93.5
1690263821.0,495.1,-24.6,74.3
1690263836.0,499.3,-20.5,80.9
1690263851.0,500.6,-24.0,88.8
1690263866.0,501.4,-27.9,80.0
1690263881.0,500.4,-26.2,81.2
1690263896.0,530.8,-41.1,68.8
1690263911.0,520.2,-35.7,65.3
1690263926.0,497.0,-24.9,83.7
1690263941.0,506.6,-23.6,86.1
1690263956.0,498.1,-28.7,70.4
1690263971.0,503.4,-25.9,92.6
1690263986.0,506.5,-26.0,88.9
1690264001.0,497.2,-33.8,81.2
1690264016.0,497.6,-34.9,80.9
1690264031.0,481.5,-32.5,67.3
1690264061.0,489.7,-42.5,64.9
1690264076.0,472.5,-22.6,47.2
1690264091.0,501.2,-21.3,84.5
1690264106.0,496.1,-21.1,78.8
1690264121.0,500.9,-19.1,78.0
1690264136.0,510.9,-16.2,72.8
1690264151.0,500.4,-28.8,85.9
1690264166.0,494.4,-36.0,79.5
1690264181.0,517.1,-26.1,98.5
1690264196.0,492.6,-37.3,74.1
1690264211.0,490.7,-29.8,77.9
1690264226.0,498.4,-32.6,79.0
1690264241.0,491.7,-42.2,72.5
1690264256.0,490.6,-41.6,69.8
1690264271.0,489.8,-26.3,71.3
1690264286.0,512.7,-50.5,99.3
