timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690347611.0,161.8,-21.2,98.1
1690347626.0,160.6,-15.6,97.5
1690347641.0,158.7,-20.2,91.4
1690347656.0,159.6,-20.2,93.5
1690347671.0,154.2,-19.1,95.3
1690347686.0,164.6,-21.3,90.2
1690347716.0,160.1,-25.3,95.9
1690347731.0,167.6,-23.0,89.8
1690347746.0,135.9,-78.3,55.9
1690347761.0,136.4,-80.1,52.6
1690347776.0,134.4,-79.3,59.7
1690347791.0,137.2,-78.5,52.1
1690347806.0,138.0,-80.2,54.6
1690347821.0,135.5,-78.0,57.1
1690347836.0,132.3,-82.3,58.1
1690347851.0,140.1,-81.2,55.3
1690347866.0,132.8,-80.5,56.0
1690347881.0,135.7,-80.6,59.3
1690347896.0,136.7,-78.7,56.7
1690347911.0,137.4,-82.8,52.8
1690347926.0,140.9,-81.3,52.9
1690347941.0,140.4,-79.5,52.0
1690347956.0,130.8,-79.0,58.9
1690347971.0,152.0,-18.4,99.8
1690347986.0,151.8,-23.8,105.7
1690348001.0,156.3,-26.4,103.1
1690348016.0,161.8,-1.4,92.8
1690348031.0,131.3,-34.8,102.5
1690348046.0,153.9,-6.5,84.4
1690348061.0,143.2,-16.2,95.3
1690348076.0,141.2,-19.6,103.1
1690348091.0,148.6,-13.2,96.0
1690348106.0,145.4,-11.8,97.3
1690348121.0,140.7,-19.8,101.7
1690348136.0,151.4,-20.3,99.6
1690348151.0,156.9,-22.6,103.7
1690348166.0,148.4,-26.1,104.2
1690348181.0,149.9,-23.7,103.3
1690348196.0,151.6,-30.5,103.5
1690348211.0,161.6,-32.0,106.9
1690348226.0,157.4,-24.3,116.1
1690348241.0,160.9,-25.3,112.3
1690348256.0,155.8,-26.0,104.2
1690348271.0,163.5,-26.2,99.3
1690348286.0,156.9,-23.1,105.5
1690348301.0,156.1,-19.6,98.9
1690348316.0,161.9,-26.4,97.9
1690348331.0,160.5,-25.8,95.8
1690348346.0,143.2,6.8,93.8
1690348361.0,166.2,-36.8,73.1
1690348376.0,154.7,-24.9,85.2
1690348391.0,143.3,-31.4,79.5
1690348406.0,134.6,-8.6,86.7
1690348421.0,141.9,-22.6,85.6
1690348436.0,150.1,-25.6,87.9
1690348451.0,151.9,-25.0,90.6
1690348466.0,152.9,-24.7,97.5
1690348481.0,151.7,-30.3,100.0
1690348496.0,154.3,-24.6,108.0
1690348511.0,178.2,-39.4,90.1
1690348526.0,161.8,-22.5,99.2
1690348541.0,156.6,-20.3,97.1
1690348556.0,153.8,-19.3,97.8
1690348571.0,161.2,-19.0,92.8
1690348586.0,159.2,-18.6,85.2
1690348601.0,146.2,-18.3,93.1
1690348616.0,157.4,-27.6,85.1
1690348631.0,147.9,-15.8,98.9
1690348646.0,147.5,-17.7,98.5
1690348661.0,151.0,-15.9,98.3
1690348676.0,157.8,-18.8,97.5
1690348691.0,153.2,-17.4,99.6
1690348706.0,159.1,-26.2,95.9
1690348721.0,155.2,-17.9,100.6
1690348736.0,155.3,-18.9,96.5
1690348751.0,157.7,-24.9,100.4
1690348766.0,155.3,-20.2,97.2
1690348781.0,152.3,-18.0,102.4
1690348796.0,162.4,-23.9,102.2
1690348811.0,166.2,-30.9,100.2
1690348826.0,158.4,-25.4,102.7
1690348841.0,162.9,-24.7,103.7
1690348856.0,190.6,-57.6,78.5
1690348871.0,143.0,-83.3,45.1
1690348886.0,113.9,-76.1,69.5
1690348901.0,116.4,-77.1,69.5
1690348916.0,117.4,-79.4,64.6
1690348931.0,121.9,-78.2,65.2
1690348946.0,120.0,-83.9,62.5
1690348961.0,119.8,-83.7,62.7
1690348976.0,119.6,-84.6,62.6
1690348991.0,119.7,-83.6,64.7
1690349006.0,117.9,-81.7,65.5
1690349021.0,118.5,-84.5,65.1
1690349036.0,120.0,-84.7,63.2
1690349051.0,112.0,-84.3,65.1
1690349066.0,117.4,-84.7,66.1
1690349081.0,121.2,-83.4,65.6
1690349096.0,122.4,-85.1,64.1
1690349111.0,121.6,-84.5,64.1
1690349126.0,109.5,-83.4,65.5
1690349141.0,108.9,-79.5,66.7
1690349156.0,159.5,-11.6,62.2
1690349171.0,150.4,-14.1,91.2
1690349186.0,144.7,-11.1,95.3
1690349201.0,153.4,-13.4,92.7
1690349216.0,139.1,-7.2,96.4
1690349231.0,135.4,-7.5,92.8
1690349246.0,143.3,-7.8,93.9
1690349261.0,163.3,-26.7,76.9
1690349276.0,155.1,-31.9,100.2
1690349291.0,162.5,-40.1,79.0
1690349306.0,139.9,-10.4,101.1
1690349321.0,138.4,-17.8,96.6
1690349336.0,133.8,-18.1,95.2
1690349351.0,156.9,-27.7,89.6
1690349366.0,158.9,-27.9,93.3
1690349381.0,165.6,-28.0,95.2
1690349396.0,162.7,-29.4,94.8
1690349411.0,152.5,-34.5,89.0
1690349426.0,140.0,-18.9,101.2
1690349441.0,166.2,-32.9,87.9
1690349456.0,167.0,-35.6,88.8
1690349471.0,167.3,-36.1,87.3
1690349486.0,166.5,-36.0,92.0
1690349501.0,136.5,-8.2,92.5
1690349531.0,129.6,-12.7,96.6
1690349546.0,136.7,-17.9,87.7
1690349561.0,131.5,-18.0,92.0
1690349576.0,157.9,-42.2,74.9
1690349591.0,148.3,-24.9,96.5
1690349606.0,144.1,-19.7,103.4
1690349621.0,145.4,-23.7,103.8
1690349636.0,158.8,-37.7,89.2
1690349651.0,134.8,-12.0,106.2
1690349666.0,139.0,-5.6,94.5
1690349681.0,148.4,-30.4,97.0
1690349696.0,158.4,-34.9,92.3
1690349711.0,154.9,-36.2,88.6
1690349726.0,168.8,-41.9,82.0
1690349741.0,154.7,-28.6,92.4
1690349756.0,155.3,-24.8,96.0
1690349771.0,150.9,-22.1,95.7
1690349786.0,160.5,-28.6,89.8
1690349801.0,156.7,-19.1,96.0
1690349816.0,158.5,-30.5,95.4
1690349831.0,160.6,-30.6,89.3
1690349846.0,163.4,-35.0,94.8
1690349861.0,166.1,-38.5,92.1
1690349876.0,154.2,-30.1,102.6
1690349891.0,154.6,-27.4,104.2
1690349906.0,147.2,-25.3,88.3
1690349921.0,149.8,-20.6,100.9
1690349936.0,143.0,-23.7,97.2
1690349951.0,131.3,-19.6,99.6
1690349966.0,137.9,-29.7,93.1
1690349981.0,132.9,-15.0,94.3
1690349996.0,106.6,-24.3,108.7
1690350011.0,125.4,-45.5,119.1
1690350026.0,130.0,-38.2,122.5
1690350041.0,139.2,-31.4,136.0
1690350056.0,98.2,-53.2,136.2
1690350071.0,120.8,-49.9,138.8
1690350086.0,114.9,-34.5,137.2
1690350101.0,93.8,-52.7,132.4
1690350116.0,97.4,-45.3,130.9
1690350131.0,128.7,-38.7,139.8
1690350146.0,127.8,-42.7,128.7
1690350161.0,127.7,-42.9,132.3
1690350176.0,137.4,-55.2,126.8
1690350191.0,118.3,-53.3,130.6
1690350206.0,142.2,-57.6,127.0
1690350221.0,148.3,-30.4,132.5
1690350236.0,125.2,-56.2,98.7
1690350251.0,115.5,-47.1,129.0
1690350266.0,137.2,-59.5,126.3
1690350281.0,159.4,-44.8,135.6
1690350296.0,143.2,-41.3,141.9
1690350311.0,129.8,-49.3,141.1
1690350326.0,134.4,-46.9,134.0
1690350341.0,128.1,-52.7,131.1
1690350356.0,147.7,-44.2,135.1
1690350371.0,181.2,-39.3,132.4
1690350386.0,164.5,-36.3,138.6
1690350401.0,165.5,-45.3,131.8
1690350416.0,164.3,-43.6,129.2
1690350431.0,141.7,-55.2,125.0
1690350446.0,140.8,-49.5,120.7
1690350461.0,150.8,-55.8,129.6
1690350476.0,138.8,-43.6,131.8
1690350491.0,69.8,-67.0,124.0
1690350506.0,102.5,-47.8,122.6
1690350521.0,107.2,-50.1,114.8
1690350536.0,143.0,-44.6,124.6
1690350551.0,148.1,-37.4,122.4
1690350566.0,146.6,-31.4,116.9
1690350581.0,145.1,-28.3,114.5
1690350596.0,144.2,-39.1,119.5
1690350611.0,147.4,-27.6,117.1
1690350626.0,141.1,-43.4,117.0
1690350641.0,104.5,-46.9,119.8
1690350656.0,122.5,-34.8,120.6
1690350671.0,119.9,-37.7,117.8
1690350686.0,152.6,-33.6,103.4
1690350701.0,155.9,-33.0,113.5
1690350716.0,168.2,-34.5,124.9
1690350731.0,153.6,-39.7,122.5
1690350746.0,175.1,-37.8,121.1
1690350761.0,148.5,-40.4,114.2
1690350776.0,166.2,-28.2,110.6
1690350791.0,148.1,-34.7,97.9
1690350806.0,179.4,-33.1,122.4
1690350821.0,146.2,-38.7,122.8
1690350836.0,138.9,-42.3,95.0
1690350851.0,135.1,-41.3,107.1
1690350866.0,190.6,-29.9,98.1
1690350881.0,149.7,-36.4,125.1
1690350896.0,135.2,-41.8,107.8
1690350911.0,156.1,-27.6,120.7
1690350926.0,141.1,-33.0,127.3
1690350941.0,147.4,-31.5,117.4
