timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,285.0,-133.0,55.0
1690271861.0,296.0,-133.0,55.0
1690271876.0,283.0,-133.0,55.0
1690271891.0,289.0,-126.0,55.0
1690271906.0,305.0,-136.0,55.0
1690271921.0,289.0,-135.0,55.0
1690271936.0,286.0,-126.0,55.0
1690271951.0,289.0,-122.0,55.0
1690271966.0,284.0,-124.0,55.0
1690271981.0,289.0,-126.0,55.0
1690271996.0,292.0,-127.0,55.0
1690272011.0,284.0,-122.0,55.0
1690272026.0,287.0,-124.0,55.0
1690272041.0,260.0,-106.0,55.0
1690272056.0,259.0,-103.0,55.0
1690272071.0,260.0,-104.0,55.0
1690272086.0,260.0,-106.0,55.0
1690272101.0,274.0,-124.0,55.0
1690272116.0,270.0,-118.0,55.0
1690272131.0,276.0,-119.0,55.0
1690272146.0,287.0,-122.0,55.0
1690272161.0,295.0,-127.0,55.0
1690272176.0,273.0,-121.0,55.0
1690272191.0,291.0,-134.0,55.0
1690272206.0,279.0,-124.0,55.0
1690272221.0,284.0,-126.0,55.0
1690272236.0,270.0,-128.0,55.0
1690272251.0,283.0,-129.0,55.0
1690272266.0,279.0,-120.0,55.0
1690272281.0,282.0,-126.0,55.0
1690272296.0,283.0,-123.0,55.0
1690272311.0,281.0,-125.0,55.0
1690272326.0,289.0,-128.0,55.0
1690272341.0,293.0,-131.0,55.0
1690272356.0,283.0,-125.0,55.0
1690272371.0,290.0,-127.0,55.0
1690272386.0,292.0,-127.0,55.0
1690272401.0,293.0,-125.0,55.0
1690272416.0,291.0,-124.0,55.0
1690272431.0,291.0,-122.0,55.0
1690272446.0,299.0,-126.0,55.0
1690272461.0,303.0,-122.0,55.0
1690272476.0,292.0,-122.0,55.0
1690272491.0,284.0,-116.0,55.0
1690272506.0,286.0,-117.0,55.0
1690272521.0,279.0,-119.0,55.0
1690272536.0,285.0,-114.0,55.0
1690272551.0,286.0,-115.0,55.0
1690272566.0,289.0,-116.0,55.0
1690272581.0,292.0,-120.0,55.0
1690272596.0,292.0,-116.0,55.0
1690272611.0,295.0,-117.0,55.0
1690272626.0,293.0,-116.0,55.0
1690272641.0,286.0,-121.0,55.0
1690272656.0,283.0,-119.0,55.0
1690272671.0,287.0,-120.0,55.0
1690272686.0,291.0,-117.0,55.0
1690272701.0,292.0,-120.0,55.0
1690272716.0,285.0,-118.0,55.0
1690272731.0,293.0,-123.0,55.0
1690272746.0,288.0,-123.0,55.0
1690272761.0,277.0,-120.0,55.0
1690272776.0,283.0,-119.0,55.0
1690272791.0,283.0,-119.0,55.0
1690272806.0,290.0,-114.0,55.0
1690272821.0,290.0,-120.0,55.0
1690272836.0,280.0,-116.0,55.0
1690272851.0,281.0,-115.0,55.0
1690272866.0,294.0,-122.0,55.0
1690272881.0,283.0,-116.0,55.0
1690272896.0,290.0,-120.0,55.0
1690272911.0,290.0,-119.0,55.0
1690272926.0,273.0,-156.0,55.0
1690272941.0,256.0,-150.0,55.0
1690272956.0,275.0,-150.0,55.0
1690272971.0,277.0,-141.0,55.0
1690272986.0,282.0,-156.0,55.0
1690273001.0,298.0,-153.0,55.0
1690273016.0,273.0,-143.0,55.0
1690273031.0,277.0,-145.0,55.0
1690273046.0,262.0,-157.0,55.0
1690273061.0,269.0,-172.0,55.0
1690273076.0,271.0,-174.0,55.0
1690273091.0,271.0,-183.0,55.0
1690273106.0,272.0,-184.0,55.0
1690273121.0,269.0,-179.0,55.0
1690273136.0,265.0,-177.0,55.0
1690273151.0,268.0,-182.0,55.0
1690273166.0,276.0,-185.0,55.0
1690273181.0,286.0,-193.0,55.0
1690273196.0,274.0,-186.0,55.0
1690273211.0,265.0,-175.0,55.0
1690273226.0,264.0,-179.0,55.0
1690273241.0,272.0,-183.0,55.0
1690273256.0,273.0,-186.0,55.0
1690273271.0,271.0,-178.0,55.0
1690273286.0,275.0,-185.0,55.0
1690273301.0,266.0,-178.0,55.0
1690273316.0,287.0,-194.0,55.0
1690273331.0,280.0,-196.0,55.0
1690273346.0,280.0,-187.0,55.0
1690273361.0,280.0,-191.0,55.0
1690273376.0,270.0,-184.0,55.0
1690273391.0,277.0,-178.0,55.0
1690273406.0,269.0,-188.0,55.0
1690273421.0,274.0,-183.0,55.0
1690273436.0,286.0,-194.0,55.0
1690273451.0,295.0,-196.0,55.0
1690273466.0,277.0,-192.0,55.0
1690273481.0,269.0,-185.0,55.0
1690273496.0,272.0,-187.0,55.0
1690273511.0,271.0,-180.0,55.0
1690273526.0,270.0,-180.0,55.0
1690273541.0,267.0,-185.0,55.0
1690273556.0,275.0,-186.0,55.0
1690273571.0,266.0,-180.0,55.0
1690273586.0,273.0,-188.0,55.0
1690273601.0,268.0,-187.0,55.0
1690273616.0,255.0,-182.0,55.0
1690273631.0,256.0,-175.0,55.0
1690273646.0,264.0,-180.0,55.0
1690273661.0,261.0,-176.0,55.0
1690273676.0,269.0,-190.0,55.0
1690273691.0,269.0,-187.0,55.0
1690273706.0,265.0,-188.0,55.0
1690273721.0,260.0,-183.0,55.0
1690273736.0,259.0,-182.0,55.0
1690273751.0,264.0,-178.0,55.0
1690273766.0,255.0,-178.0,55.0
1690273781.0,258.0,-179.0,55.0
1690273796.0,252.0,-169.0,55.0
1690273811.0,256.0,-175.0,55.0
1690273826.0,264.0,-178.0,55.0
1690273841.0,258.0,-179.0,55.0
1690273856.0,263.0,-185.0,55.0
1690273871.0,220.0,-154.0,48.0
1690273886.0,219.0,-152.0,48.0
1690273901.0,229.0,-153.0,52.0
1690273916.0,218.0,-146.0,49.0
1690273931.0,215.0,-154.0,50.0
1690273946.0,219.0,-150.0,49.0
1690273961.0,211.0,-148.0,45.0
1690273976.0,213.0,-151.0,47.0
1690273991.0,211.0,-142.0,46.0
1690274006.0,222.0,-150.0,49.0
1690274021.0,213.0,-159.0,37.0
1690274036.0,212.0,-154.0,38.0
1690274051.0,210.0,-156.0,38.0
1690274066.0,210.0,-162.0,37.0
1690274081.0,214.0,-155.0,37.0
1690274096.0,215.0,-156.0,32.0
1690274111.0,206.0,-163.0,35.0
1690274126.0,208.0,-156.0,40.0
1690274141.0,207.0,-155.0,36.0
1690274156.0,263.0,-122.0,55.0
1690274171.0,275.0,-118.0,55.0
1690274186.0,297.0,-104.0,55.0
1690274201.0,285.0,-108.0,55.0
1690274216.0,313.0,-100.0,55.0
1690274231.0,289.0,-108.0,55.0
1690274246.0,256.0,-121.0,45.0
1690274261.0,296.0,-112.0,55.0
1690274276.0,268.0,-123.0,55.0
1690274291.0,269.0,-112.0,51.0
1690274306.0,259.0,-116.0,51.0
1690274321.0,284.0,-122.0,55.0
1690274336.0,297.0,-107.0,48.0
1690274351.0,292.0,-111.0,49.0
1690274366.0,283.0,-115.0,50.0
1690274381.0,289.0,-110.0,48.0
1690274396.0,222.0,-160.0,37.0
1690274411.0,217.0,-166.0,33.0
1690274426.0,214.0,-168.0,31.0
1690274441.0,219.0,-163.0,33.0
1690274456.0,229.0,-161.0,38.0
1690274471.0,237.0,-165.0,34.0
1690274486.0,226.0,-162.0,29.0
1690274501.0,213.0,-165.0,27.0
1690274516.0,219.0,-162.0,31.0
1690274531.0,221.0,-164.0,30.0
1690274546.0,213.0,-160.0,36.0
1690274561.0,218.0,-160.0,35.0
1690274576.0,256.0,-138.0,105.0
1690274591.0,281.0,-148.0,100.0
