timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,287.0,128.0,55.0
1690271861.0,293.0,124.0,55.0
1690271876.0,287.0,128.0,55.0
1690271891.0,287.0,128.0,55.0
1690271906.0,287.0,128.0,55.0
1690271921.0,287.0,128.0,55.0
1690271936.0,287.0,128.0,55.0
1690271951.0,288.0,121.0,55.0
1690271966.0,288.0,121.0,55.0
1690271981.0,288.0,121.0,55.0
1690271996.0,288.0,121.0,55.0
1690272011.0,288.0,121.0,55.0
1690272026.0,288.0,121.0,55.0
1690272041.0,288.0,121.0,55.0
1690272056.0,288.0,121.0,55.0
1690272071.0,306.0,131.0,55.0
1690272086.0,303.0,129.0,55.0
1690272101.0,297.0,126.0,55.0
1690272116.0,306.0,131.0,55.0
1690272131.0,308.0,132.0,55.0
1690272146.0,298.0,127.0,55.0
1690272161.0,288.0,121.0,55.0
1690272176.0,288.0,121.0,55.0
1690272191.0,288.0,121.0,55.0
1690272206.0,288.0,121.0,55.0
1690272221.0,288.0,121.0,55.0
1690272236.0,288.0,121.0,55.0
1690272251.0,288.0,121.0,55.0
1690272266.0,288.0,121.0,55.0
1690272281.0,288.0,121.0,55.0
1690272296.0,288.0,121.0,55.0
1690272311.0,288.0,121.0,55.0
1690272326.0,288.0,121.0,55.0
1690272341.0,288.0,121.0,55.0
1690272356.0,288.0,121.0,55.0
1690272371.0,288.0,121.0,55.0
1690272386.0,288.0,121.0,55.0
1690272401.0,288.0,121.0,55.0
1690272416.0,288.0,121.0,55.0
1690272431.0,288.0,121.0,55.0
1690272446.0,288.0,121.0,55.0
1690272461.0,288.0,121.0,55.0
1690272476.0,303.0,125.0,55.0
1690272491.0,303.0,125.0,55.0
1690272506.0,289.0,134.0,55.0
1690272521.0,291.0,133.0,55.0
1690272536.0,303.0,125.0,55.0
1690272551.0,282.0,125.0,55.0
1690272566.0,270.0,122.0,55.0
1690272581.0,276.0,124.0,55.0
1690272596.0,274.0,126.0,55.0
1690272611.0,274.0,126.0,55.0
1690272626.0,275.0,126.0,55.0
1690272641.0,280.0,129.0,55.0
1690272656.0,275.0,126.0,55.0
1690272671.0,278.0,128.0,55.0
1690272686.0,278.0,128.0,55.0
1690272701.0,275.0,126.0,55.0
1690272716.0,281.0,126.0,55.0
1690272731.0,258.0,109.0,58.0
1690272746.0,286.0,127.0,56.0
1690272761.0,288.0,129.0,55.0
1690272776.0,289.0,129.0,55.0
1690272791.0,282.0,131.0,57.0
1690272806.0,291.0,128.0,55.0
1690272821.0,286.0,130.0,55.0
1690272836.0,284.0,130.0,57.0
1690272851.0,284.0,130.0,57.0
1690272866.0,284.0,130.0,56.0
1690272881.0,286.0,130.0,55.0
1690272896.0,286.0,130.0,55.0
1690272911.0,286.0,130.0,55.0
1690272926.0,284.0,130.0,57.0
1690272941.0,284.0,130.0,56.0
1690272956.0,283.0,130.0,57.0
1690272971.0,286.0,130.0,56.0
