timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690952411.0,540.5,41.6,80.9
1690952426.0,552.6,43.4,84.1
1690952441.0,527.4,82.7,77.1
1690952456.0,512.6,37.4,94.7
1690952471.0,535.8,32.6,64.4
1690952486.0,511.6,17.9,73.2
1690952501.0,545.5,24.2,60.4
1690952516.0,518.1,20.1,73.9
1690952531.0,521.8,13.0,78.5
1690952546.0,502.4,28.5,95.9
1690952561.0,514.8,22.2,86.2
1690952576.0,523.7,24.3,82.2
1690952591.0,535.3,23.7,87.4
1690952606.0,524.3,17.8,73.2
1690952621.0,525.2,16.0,81.3
1690952636.0,521.3,13.9,84.6
1690952651.0,506.4,18.9,60.3
1690952666.0,535.2,64.8,40.9
1690952681.0,500.4,13.1,63.8
1690952696.0,526.1,15.6,43.7
1690952711.0,504.7,22.4,9.9
1690952726.0,487.8,41.8,55.1
1690952741.0,526.5,18.5,77.0
1690952756.0,492.8,28.8,106.0
1690952771.0,559.1,58.5,101.4
1690952786.0,509.5,57.9,111.6
1690952801.0,512.2,50.2,112.9
1690952816.0,497.9,53.7,107.7
1690952831.0,523.2,62.5,134.1
1690952846.0,512.4,56.5,118.1
1690952861.0,511.4,52.9,118.2
1690952876.0,506.8,56.5,114.4
1690952891.0,508.7,54.3,114.5
1690952906.0,511.2,54.2,118.6
1690952921.0,510.0,50.7,119.0
1690952936.0,509.6,51.0,116.9
1690952951.0,508.6,52.7,118.5
1690952966.0,512.2,54.9,115.0
1690952981.0,511.0,52.2,113.0
1690952996.0,511.4,51.3,111.4
1690953011.0,512.8,50.6,114.8
1690953026.0,514.2,51.4,117.3
1690953041.0,512.8,51.1,116.2
1690953056.0,534.2,43.3,106.4
1690953071.0,521.7,56.6,111.7
1690953086.0,530.3,75.7,105.3
1690953101.0,540.6,86.0,102.6
1690953116.0,539.7,75.9,105.2
1690953131.0,541.4,75.7,110.4
1690953146.0,541.5,75.2,107.3
1690953161.0,525.7,62.1,116.2
1690953176.0,519.0,56.6,106.7
1690953191.0,532.7,68.6,119.9
1690953206.0,536.3,95.4,134.7
1690953221.0,515.4,84.6,119.1
1690953236.0,515.5,83.0,116.2
1690953251.0,520.7,98.6,119.1
1690953266.0,512.3,104.9,124.3
1690953281.0,520.5,104.5,136.6
1690953296.0,508.8,100.5,121.4
1690953311.0,519.7,104.0,116.1
1690953326.0,524.5,106.5,123.9
1690953341.0,517.0,104.1,113.7
1690953356.0,520.9,105.6,116.5
1690953371.0,519.7,106.6,116.2
1690953386.0,520.2,104.4,116.3
1690953401.0,517.5,107.0,112.5
1690953416.0,519.5,105.1,114.0
1690953431.0,519.4,106.2,114.0
1690953446.0,410.6,194.7,-0.1
1690953461.0,520.9,104.5,114.7
1690953476.0,520.3,105.5,120.5
1690953491.0,524.9,106.3,122.5
1690953506.0,517.8,105.4,120.6
1690953521.0,528.1,107.1,129.4
1690953536.0,521.4,103.8,119.7
1690953551.0,532.3,100.2,123.7
1690953566.0,518.8,101.2,116.3
1690953581.0,518.7,103.7,113.5
1690953596.0,518.8,105.8,121.9
1690953611.0,519.3,104.1,124.7
1690953626.0,506.9,90.6,119.5
1690953641.0,517.8,107.4,129.1
1690953656.0,508.0,107.8,120.8
1690953671.0,505.4,106.3,117.5
1690953686.0,513.8,109.8,123.2
1690953701.0,510.0,107.5,120.9
1690953731.0,530.6,130.2,131.5
1690953746.0,513.1,120.7,127.1
1690953761.0,514.0,117.9,121.6
1690953776.0,518.7,133.5,120.6
1690953791.0,521.4,133.8,125.0
1690953806.0,518.6,138.3,124.8
1690953821.0,516.0,133.4,127.9
1690953836.0,517.8,133.4,123.5
1690953851.0,509.1,137.2,121.6
1690953866.0,521.5,143.6,125.3
1690953881.0,531.7,149.0,136.7
1690953896.0,529.0,139.9,125.1
1690953911.0,506.1,122.0,119.9
1690953926.0,515.2,140.7,127.6
1690953941.0,510.6,133.8,124.6
1690953956.0,514.9,134.3,127.5
1690953971.0,510.8,141.1,119.4
1690953986.0,508.0,134.8,125.3
1690954001.0,518.4,139.5,131.8
1690954016.0,515.6,131.0,117.8
1690954031.0,506.0,133.1,125.5
1690954046.0,513.4,138.6,131.0
1690954061.0,511.7,136.6,128.1
1690954076.0,516.0,137.3,125.7
1690954091.0,491.7,122.6,130.0
1690954106.0,518.2,137.3,125.0
1690954121.0,512.1,134.0,120.2
1690954136.0,597.4,271.6,86.1
1690954151.0,930.1,1.2,109.3
1690954166.0,949.2,65.0,130.5
1690954181.0,974.5,18.2,102.8
1690954196.0,982.7,13.7,124.0
1690954211.0,994.8,7.8,135.6
1690954226.0,1020.5,4.4,168.4
1690954241.0,972.0,7.6,106.0
1690954256.0,975.0,24.2,89.6
1690954271.0,969.6,8.4,108.1
1690954286.0,936.9,-14.9,106.5
1690954301.0,719.1,-610.5,127.7
1690954316.0,709.7,-699.6,114.8
1690954331.0,692.7,-761.5,77.7
1690954346.0,683.9,-716.8,67.3
1690954361.0,663.6,-787.9,81.6
1690954376.0,689.8,-737.1,75.7
1690954391.0,669.4,-723.5,71.0
1690954406.0,788.6,-843.0,156.2
1690954421.0,668.9,-748.9,77.9
1690954436.0,680.0,-731.2,70.1
1690954451.0,679.4,-673.0,104.1
1690954466.0,1087.0,-675.7,167.2
1690954481.0,1003.9,-737.9,72.1
1690954496.0,1056.8,-742.1,167.8
1690954511.0,1024.5,-749.1,80.5
1690954526.0,973.8,-789.2,61.7
1690954541.0,986.2,-775.0,66.3
1690954556.0,1061.6,-765.8,150.1
1690954571.0,959.9,-796.9,51.1
1690954586.0,1158.6,-700.5,267.0
1690954601.0,1075.7,-727.6,130.6
1690954616.0,996.6,-700.7,129.4
1690954631.0,1007.7,-664.3,85.8
1690954646.0,400.9,-696.7,118.3
1690954661.0,384.9,-717.7,83.9
1690954676.0,396.8,-727.1,90.0
1690954691.0,389.4,-723.9,88.3
1690954706.0,389.7,-736.3,80.8
1690954721.0,376.1,-759.4,92.3
1690954736.0,365.8,-705.1,89.3
1690954751.0,399.1,-763.6,92.4
1690954766.0,394.6,-727.2,93.2
1690954781.0,385.2,-726.4,75.2
1690954796.0,391.9,-739.7,89.8
1690954811.0,397.5,-742.5,77.9
1690954826.0,393.8,-732.5,84.4
1690954841.0,394.4,-738.9,88.0
1690954856.0,497.5,-712.8,85.5
1690954871.0,454.0,-733.4,90.3
1690954886.0,493.2,-757.0,110.9
1690954901.0,452.8,-733.6,91.5
1690954916.0,455.8,-727.2,85.0
1690954931.0,469.1,-743.8,89.8
1690954946.0,457.3,-727.2,85.8
1690954961.0,457.6,-729.9,85.6
1690954976.0,454.6,-721.1,86.4
1690954991.0,552.2,-622.9,127.2
1690955006.0,569.1,-696.7,85.4
1690955021.0,593.0,-731.3,112.7
1690955036.0,567.2,-710.8,80.9
1690955051.0,557.5,-710.4,77.6
1690955066.0,525.1,-697.4,136.3
1690955081.0,524.9,-700.1,132.6
1690955096.0,504.8,-731.1,89.9
1690955111.0,543.6,-720.1,82.3
1690955126.0,562.4,-723.2,86.1
1690955141.0,565.0,-737.4,93.4
1690955156.0,500.0,-715.8,82.6
1690955171.0,556.3,-747.9,92.0
1690955186.0,620.8,-738.1,221.5
1690955201.0,547.7,-752.0,95.3
1690955216.0,533.0,-717.9,81.7
1690955231.0,507.1,-704.8,133.2
1690955246.0,531.0,-700.0,77.5
1690955261.0,567.3,-724.8,84.3
1690955276.0,591.0,-706.8,94.7
1690955291.0,521.7,-710.9,76.4
1690955306.0,530.1,-720.9,81.7
1690955321.0,555.0,-736.0,90.3
1690955336.0,519.1,-729.6,106.6
1690955351.0,491.9,-752.5,88.4
1690955366.0,525.7,-709.2,81.5
1690955381.0,530.4,-710.1,120.6
1690955396.0,570.6,-752.6,85.4
1690955411.0,585.6,-721.8,82.7
1690955426.0,561.9,-746.7,82.4
1690955441.0,658.3,-692.1,68.4
1690955456.0,614.9,-726.6,78.8
1690955471.0,563.3,-721.4,78.6
1690955486.0,557.2,-764.1,94.4
1690955501.0,653.0,-651.1,135.4
1690955516.0,739.5,-679.0,92.8
1690955531.0,645.8,-766.1,90.9
1690955546.0,662.4,-709.9,80.5
1690955561.0,655.3,-747.0,88.3
1690955576.0,642.2,-757.1,83.7
1690955591.0,665.9,-719.6,83.7
