timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690002011.0,437.6,-687.4,-146.6
1690002026.0,658.4,-723.8,86.6
1690002041.0,625.3,-743.4,88.3
1690002056.0,628.5,-786.5,95.0
1690002071.0,637.0,-752.8,83.5
1690002086.0,645.1,-792.3,111.8
1690002101.0,659.2,-752.5,155.4
1690002116.0,661.8,-939.4,201.8
1690002131.0,653.0,-793.3,95.9
1690002146.0,639.5,-753.0,82.9
1690002161.0,644.7,-738.8,85.4
1690002176.0,643.0,-834.2,137.6
1690002191.0,632.0,-766.0,82.3
1690002206.0,648.2,-709.2,123.8
1690002221.0,659.7,-699.7,128.6
1690002236.0,651.8,-684.2,138.1
1690002251.0,632.3,-743.4,82.3
1690002266.0,660.4,-831.6,121.7
1690002281.0,633.1,-771.4,94.7
1690002296.0,653.7,-792.6,99.5
1690002311.0,646.6,-733.3,79.8
1690002326.0,634.2,-775.1,90.5
1690002341.0,624.7,-736.7,81.7
1690002356.0,633.2,-728.4,78.4
1690002371.0,655.1,-1030.2,345.9
1690002386.0,656.3,-923.0,196.3
1690002401.0,628.3,-713.5,77.7
1690002416.0,713.4,-813.4,144.2
1690002431.0,638.2,-770.0,90.6
1690002446.0,689.4,-804.8,113.0
1690002461.0,670.4,-781.9,105.4
1690002476.0,630.6,-861.7,131.7
1690002491.0,637.9,-785.9,99.7
1690002506.0,624.3,-758.9,80.5
1690002521.0,631.0,-766.0,87.0
1690002536.0,631.6,-838.5,135.2
1690002551.0,637.5,-712.5,84.9
1690002566.0,649.4,-707.5,128.2
1690002581.0,638.9,-804.6,110.3
1690002596.0,620.6,-768.1,81.3
1690002611.0,623.3,-749.2,81.0
1690002626.0,615.7,-756.7,82.5
1690002641.0,622.4,-748.3,81.3
1690002656.0,616.3,-720.8,72.1
1690002671.0,609.7,-707.4,69.7
1690002686.0,619.6,-698.2,72.3
1690002701.0,620.1,-736.4,78.1
1690002716.0,594.1,-766.4,83.3
1690002731.0,617.1,-716.3,78.7
1690002746.0,627.8,-690.8,71.2
1690002761.0,632.3,-741.4,82.5
1690002776.0,615.9,-704.2,73.2
1690002791.0,601.5,-720.6,68.3
1690002806.0,620.8,-736.8,85.0
1690002821.0,591.3,-725.8,71.4
1690002836.0,609.7,-707.5,71.1
1690002851.0,626.5,-747.1,82.8
1690002866.0,609.5,-723.1,73.0
1690002881.0,605.5,-707.5,73.0
1690002896.0,596.4,-723.5,82.2
1690002911.0,602.1,-707.9,72.6
1690002926.0,636.7,-713.7,73.3
1690002941.0,612.1,-700.5,72.8
1690002956.0,616.1,-760.4,80.4
1690002971.0,629.9,-721.8,73.4
1690002986.0,606.1,-715.8,74.8
1690003001.0,640.3,-748.2,96.8
1690003016.0,622.5,-712.8,70.7
1690003031.0,611.9,-713.5,72.1
1690003046.0,630.1,-747.5,76.4
1690003061.0,607.0,-728.7,71.9
1690003076.0,642.5,-674.1,113.4
1690003091.0,1047.3,-657.8,108.1
1690003106.0,1014.9,-764.6,105.4
1690003121.0,992.2,-781.5,82.9
1690003136.0,1025.0,-729.2,113.8
1690003151.0,992.0,-762.9,90.8
1690003166.0,1021.2,-732.1,91.1
1690003181.0,1018.3,-715.1,105.9
1690003196.0,1028.7,-700.4,115.6
1690003211.0,1165.7,-706.8,266.8
1690003226.0,1003.3,-743.0,82.6
1690003241.0,1056.1,-689.9,201.0
1690003256.0,1050.6,-767.7,152.1
1690003271.0,1028.2,-691.4,93.8
