timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690347611.0,969.8,29.4,124.6
1690347626.0,940.8,53.5,80.6
1690347641.0,868.1,17.1,113.3
1690347656.0,556.8,279.7,68.1
1690347671.0,-248.5,344.8,129.3
1690347686.0,-271.3,353.5,105.0
1690347701.0,-290.7,352.4,121.3
1690347716.0,-216.9,45.2,108.2
1690347731.0,-169.3,79.3,141.9
1690347746.0,-192.9,47.9,116.2
1690347761.0,-184.8,35.7,72.7
1690347776.0,-179.7,41.4,91.7
1690347806.0,-182.2,-13.9,82.1
1690347821.0,-230.5,-5.7,80.5
1690347836.0,-225.4,4.2,87.6
1690347851.0,-235.9,8.8,74.5
1690347866.0,-179.1,12.2,64.7
1690347881.0,-210.9,11.4,90.4
1690347896.0,-205.4,8.5,81.9
1690347911.0,-210.1,10.4,83.3
1690347926.0,-215.5,6.7,90.3
1690347941.0,-215.5,9.1,93.2
1690347956.0,-199.8,10.0,87.1
1690347971.0,-174.2,-2.4,66.1
1690347986.0,-194.6,-6.8,74.8
1690348001.0,-230.9,15.9,86.6
1690348016.0,-220.1,18.6,95.8
1690348031.0,-219.7,13.9,89.8
1690348046.0,-219.6,13.3,91.3
1690348061.0,-217.7,13.0,94.6
1690348076.0,-220.5,2.4,85.0
1690348091.0,-180.3,3.6,68.2
1690348106.0,-211.6,-0.8,61.2
1690348121.0,-213.4,17.7,78.2
1690348136.0,-212.0,13.4,91.4
1690348151.0,-213.3,11.6,90.8
1690348166.0,-225.2,15.1,73.5
1690348181.0,-221.6,17.9,65.4
1690348196.0,-228.2,17.1,97.2
1690348211.0,-215.8,16.6,92.5
1690348226.0,-206.2,18.4,74.7
1690348241.0,-157.3,21.6,56.1
1690348256.0,-213.9,12.2,77.8
1690348271.0,-192.6,18.6,71.9
1690348286.0,-192.0,19.7,68.1
1690348301.0,-203.0,16.4,73.6
1690348316.0,-213.7,13.1,70.2
1690348331.0,-197.3,18.4,75.2
1690348346.0,-183.0,6.6,64.4
1690348361.0,-237.6,12.6,89.1
1690348376.0,-193.2,14.7,72.6
1690348391.0,-190.6,23.3,69.4
1690348406.0,-218.5,0.5,86.4
1690348421.0,-150.1,25.3,50.2
1690348436.0,-117.5,9.9,48.3
1690348451.0,-199.1,9.8,71.1
1690348466.0,-202.6,5.9,81.1
1690348481.0,-168.9,10.1,60.0
1690348496.0,-199.1,5.9,77.2
1690348511.0,-98.0,39.9,56.2
1690348526.0,-158.4,37.6,45.9
1690348541.0,-193.6,12.1,76.0
1690348556.0,-149.4,14.2,56.4
1690348571.0,-227.8,19.4,81.8
1690348586.0,-220.5,13.3,84.2
1690348601.0,-225.1,19.3,85.2
1690348616.0,-200.6,23.8,57.2
1690348631.0,-214.5,3.5,86.3
1690348646.0,-212.3,2.7,87.8
1690348661.0,-198.7,2.3,74.7
1690348676.0,-229.4,12.7,88.7
1690348691.0,-225.3,3.0,85.4
1690348706.0,-218.5,27.1,90.5
1690348721.0,-230.3,3.4,81.7
1690348736.0,-217.9,6.3,82.5
1690348751.0,-213.7,14.3,81.3
1690348766.0,-253.1,11.9,99.0
1690348781.0,-170.0,36.7,59.6
1690348796.0,-213.9,16.4,74.5
1690348811.0,-198.7,23.3,68.7
1690348826.0,-194.7,20.1,71.3
1690348841.0,-190.4,-1.1,64.1
1690348856.0,-201.3,15.2,73.0
1690348871.0,-182.1,15.0,64.0
1690348886.0,-209.3,18.7,66.6
1690348901.0,-220.3,6.3,87.7
1690348916.0,-222.4,8.9,88.9
1690348931.0,-230.7,17.7,76.0
1690348946.0,-210.3,12.7,78.8
1690348961.0,-210.9,15.5,75.0
1690348976.0,-201.6,18.3,75.2
1690348991.0,-201.6,15.5,73.2
1690349006.0,-231.1,1.8,88.1
1690349021.0,-193.4,17.3,70.0
1690349036.0,-215.8,10.8,82.6
1690349051.0,-230.7,17.0,74.8
1690349066.0,-212.3,14.7,73.9
1690349081.0,-159.3,9.4,51.7
1690349096.0,-211.5,10.7,74.5
1690349111.0,-198.2,18.0,71.3
1690349126.0,-211.4,1.9,77.7
1690349141.0,-175.6,15.2,61.8
1690349156.0,-208.5,9.4,74.1
1690349171.0,-193.7,22.9,72.3
1690349186.0,-199.5,15.3,73.7
1690349201.0,-221.3,13.1,85.4
1690349216.0,-208.6,12.4,79.0
1690349231.0,-181.7,22.3,68.3
1690349246.0,-212.6,9.4,82.3
1690349261.0,-161.2,41.8,50.8
1690349276.0,-218.9,22.3,73.5
1690349291.0,-198.2,11.6,71.8
1690349306.0,-216.7,5.7,84.3
1690349321.0,-207.4,25.2,69.1
1690349336.0,-218.7,22.4,76.3
1690349351.0,-212.6,8.3,89.8
1690349366.0,-231.9,15.1,83.4
1690349381.0,-205.6,-7.6,67.9
1690349396.0,-207.5,4.4,74.5
1690349411.0,-196.8,9.2,62.1
1690349426.0,-205.6,13.1,74.9
1690349441.0,-214.2,7.3,80.5
1690349456.0,-199.5,-7.1,68.0
1690349471.0,-229.6,3.8,83.7
1690349486.0,-197.8,12.2,67.7
1690349501.0,-219.1,17.3,78.4
1690349516.0,-163.4,30.4,109.8
1690349531.0,-254.3,33.8,114.3
1690349546.0,-242.0,39.0,119.4
1690349561.0,-244.9,46.9,135.6
1690349576.0,-243.1,42.7,132.0
1690349591.0,-241.6,43.8,126.7
1690349606.0,-237.5,44.8,128.5
1690349621.0,-241.8,47.4,126.4
1690349636.0,-230.9,39.8,124.1
1690349651.0,-236.5,44.8,131.6
1690349666.0,-233.3,44.0,138.4
1690349681.0,-228.0,44.3,123.2
1690349696.0,-215.5,51.2,130.0
1690349711.0,-223.1,50.5,132.4
1690349726.0,-221.5,53.6,126.2
1690349741.0,-232.2,50.7,128.7
1690349756.0,-232.4,51.0,129.5
1690349771.0,-250.1,51.8,107.2
1690349786.0,-248.7,33.1,101.5
1690349801.0,-234.8,50.1,110.8
1690349816.0,-225.7,43.2,130.0
1690349831.0,-231.1,35.9,113.5
1690349846.0,-221.0,43.2,119.4
1690349861.0,-225.9,45.6,121.0
1690349876.0,-223.6,43.5,124.5
1690349891.0,-220.1,44.9,120.4
1690349906.0,-217.6,47.5,122.8
1690349921.0,-219.5,43.2,122.6
1690349936.0,-252.3,26.4,101.3
1690349951.0,-219.1,51.3,116.2
1690349966.0,-219.1,39.9,117.4
1690349981.0,-240.7,40.9,115.7
1690349996.0,-249.1,34.6,114.6
1690350011.0,-225.7,38.8,117.0
1690350026.0,-229.1,33.0,115.0
1690350041.0,-226.1,45.6,119.9
1690350056.0,-229.2,43.4,123.1
1690350071.0,-224.6,44.9,123.8
1690350086.0,-231.1,36.6,118.7
1690350101.0,-172.4,74.4,106.4
1690350116.0,-225.6,40.0,121.6
1690350131.0,-220.2,44.7,117.2
1690350146.0,-225.5,39.2,119.2
1690350161.0,-219.5,45.3,113.4
1690350176.0,-228.5,46.0,123.1
1690350191.0,-222.7,42.4,117.1
1690350206.0,-206.0,44.3,138.4
1690350221.0,-201.3,51.4,136.3
1690350236.0,-210.6,40.4,122.0
1690350251.0,-211.4,51.2,126.8
1690350266.0,-205.4,42.8,123.5
1690350281.0,-195.5,57.9,143.6
1690350296.0,-189.7,65.7,148.2
1690350311.0,-193.7,56.8,142.5
1690350326.0,-207.2,45.5,147.1
1690350341.0,-190.1,61.2,132.3
1690350356.0,-186.1,61.4,131.8
1690350371.0,-192.4,56.3,132.8
1690350386.0,-187.5,58.1,133.7
1690350401.0,-191.5,54.0,136.8
1690350416.0,-231.7,33.9,110.1
1690350431.0,-187.3,59.9,136.1
1690350446.0,-185.0,58.9,128.3
1690350461.0,-190.1,54.7,139.6
1690350476.0,-182.9,58.7,130.8
1690350491.0,-197.8,49.4,135.9
1690350506.0,-187.5,46.1,130.7
1690350521.0,-215.1,28.5,107.9
1690350536.0,-175.7,49.6,127.0
1690350551.0,-188.7,49.5,135.4
1690350566.0,-166.0,52.6,114.6
1690350581.0,-196.7,28.7,89.6
1690350596.0,-228.2,1.1,81.8
1690350611.0,-212.4,24.9,73.2
1690350626.0,-193.9,16.1,68.7
1690350641.0,-216.8,16.4,71.0
1690350656.0,-195.5,17.8,67.3
1690350671.0,-220.0,21.7,85.2
1690350686.0,-189.6,15.7,71.4
1690350701.0,-199.8,18.1,73.8
1690350716.0,-218.6,31.1,88.3
1690350731.0,-168.1,4.0,74.1
1690350746.0,-193.6,13.8,70.2
1690350761.0,-171.9,10.3,65.3
1690350776.0,-195.8,20.3,76.8
1690350791.0,-176.8,13.4,68.0
1690350806.0,-205.5,20.5,70.3
1690350821.0,-193.8,11.7,72.0
1690350836.0,-185.0,31.8,64.6
1690350851.0,-212.1,3.2,65.4
1690350866.0,-208.4,5.0,70.5
1690350881.0,-216.4,0.4,71.7
1690350896.0,-208.1,-20.1,46.9
1690350911.0,-213.9,19.3,83.5
1690350926.0,-140.8,-15.2,50.9
1690350941.0,-223.3,18.6,81.3
1690350956.0,-209.5,13.6,77.5
1690350971.0,-222.3,-1.2,76.6
1690350986.0,-219.2,8.0,78.4
1690351001.0,-202.4,12.0,78.1
1690351016.0,-201.3,5.5,72.0
1690351031.0,-196.7,7.5,72.5
1690351046.0,-197.0,13.4,68.8
1690351061.0,-197.7,16.3,72.6
1690351076.0,-204.7,3.1,68.5
1690351091.0,-205.8,15.3,70.4
1690351106.0,-174.2,9.2,63.7
1690351121.0,-187.2,6.3,66.2
1690351136.0,-220.0,21.7,80.9
1690351151.0,-208.4,9.5,72.1
1690351166.0,-210.0,15.7,75.4
1690351181.0,-191.6,7.0,67.2
1690351196.0,-208.7,7.0,74.3
1690351211.0,-209.0,15.8,75.5
1690351226.0,-219.9,-4.4,75.5
1690351241.0,-215.7,7.6,73.4
1690351256.0,-186.7,3.1,60.4
1690351271.0,-205.0,15.4,77.6
1690351286.0,-189.1,10.5,65.5
1690351301.0,-195.5,9.2,65.1
1690351316.0,-190.9,5.7,64.7
1690351331.0,-196.2,11.7,73.1
1690351346.0,-193.4,20.7,69.2
1690351361.0,-193.5,7.5,71.7
1690351376.0,-193.1,14.6,72.7
1690351391.0,-228.3,0.8,65.5
1690351406.0,-182.6,0.9,58.7
1690351421.0,-213.0,10.7,73.9
1690351436.0,-204.1,12.2,73.5
1690351451.0,-207.6,11.8,73.1
1690351466.0,-184.0,26.9,65.6
1690351481.0,-189.9,23.0,67.2
1690351496.0,-203.2,8.0,71.3
1690351511.0,-223.3,11.8,77.6
1690351526.0,-222.9,5.5,71.8
1690351541.0,-227.4,-3.1,72.3
1690351556.0,-239.3,-0.9,54.2
1690351571.0,-119.1,16.4,44.2
1690351586.0,-203.2,29.5,74.1
1690351601.0,-191.5,37.8,61.1
1690351616.0,-227.8,28.9,79.9
1690351631.0,-200.0,25.6,80.2
1690351646.0,-191.3,24.8,76.9
1690351661.0,-195.1,29.1,78.5
1690351676.0,-196.3,27.4,74.9
1690351691.0,-194.9,26.3,82.2
1690351706.0,-182.8,39.3,74.0
1690351721.0,-197.4,34.4,82.1
1690351736.0,-189.5,41.4,82.0
1690351751.0,-194.1,35.1,82.1
1690351766.0,-195.7,53.3,94.0
1690351781.0,-154.3,43.6,64.2
1690351796.0,-184.8,26.7,73.7
1690351811.0,-210.1,36.4,81.8
1690351826.0,-202.2,26.0,77.0
1690351841.0,-193.2,25.5,73.0
1690351856.0,-156.9,37.9,67.5
1690351871.0,-193.1,28.2,76.9
1690351886.0,-187.5,33.4,76.1
1690351901.0,-184.6,30.2,74.6
1690351916.0,-177.2,36.0,71.4
1690351931.0,-203.5,27.3,71.1
1690351946.0,-192.1,37.8,83.6
1690351961.0,-209.5,30.3,75.9
1690351976.0,-194.1,29.9,76.0
1690351991.0,-218.5,24.8,76.1
1690352006.0,-186.5,33.3,73.9
1690352021.0,-171.4,41.8,65.3
1690352036.0,-186.6,31.2,72.3
1690352051.0,-200.1,24.2,75.2
1690352066.0,-177.8,30.2,70.1
1690352081.0,-183.6,26.9,68.7
1690352096.0,-179.6,25.9,72.2
1690352111.0,-174.9,42.2,55.2
1690352126.0,-193.5,25.2,73.3
1690352141.0,-196.3,23.8,74.1
1690352156.0,-187.7,36.7,70.2
1690352171.0,-192.0,32.7,68.9
1690352186.0,-183.6,34.4,67.2
1690352201.0,-177.7,31.3,61.7
1690352216.0,-186.3,35.6,65.8
1690352231.0,-178.3,29.8,64.3
1690352246.0,-193.4,23.5,78.4
1690352261.0,-177.3,25.8,60.8
1690352276.0,-182.5,31.0,63.9
1690352291.0,-181.7,21.8,72.6
1690352306.0,-185.6,24.5,74.5
1690352321.0,-188.0,25.5,67.5
1690352336.0,-185.0,25.7,67.7
1690352351.0,-186.2,29.5,66.9
1690352366.0,-187.6,20.3,81.4
1690352381.0,-191.4,25.0,75.8
1690352396.0,-192.4,25.3,74.8
1690352411.0,-194.1,27.4,71.7
1690352426.0,-181.8,23.9,69.8
1690352441.0,-199.4,22.0,69.1
1690352456.0,-189.4,21.4,75.0
1690352471.0,-191.4,28.4,69.8
1690352486.0,-178.0,22.3,71.4
1690352501.0,-186.1,24.8,68.1
1690352516.0,-192.9,30.3,74.7
1690352531.0,-204.7,28.0,79.5
1690352546.0,-147.2,22.7,65.5
1690352561.0,-196.6,44.1,80.6
1690352576.0,-198.4,45.3,74.2
1690352591.0,-198.2,39.5,72.3
1690352606.0,-199.8,68.4,75.5
1690352621.0,-203.6,70.9,81.6
1690352636.0,-203.3,68.6,80.0
1690352651.0,-202.6,70.4,82.6
1690352666.0,-202.8,68.7,80.6
1690352681.0,-205.6,69.6,78.7
1690352696.0,-209.2,67.3,77.1
1690352711.0,-206.8,67.1,78.1
1690352726.0,-206.4,67.4,79.9
1690352741.0,-205.3,68.1,78.7
1690352756.0,-204.7,68.0,77.6
1690352771.0,-204.7,67.2,77.8
1690352786.0,-203.6,67.7,78.4
1690352801.0,-203.8,67.8,78.0
1690352816.0,-202.0,68.4,77.8
1690352831.0,-206.3,18.0,87.8
1690352846.0,-207.6,18.6,80.6
1690352861.0,-207.1,26.2,88.5
1690352876.0,-207.4,22.1,80.4
1690352891.0,-207.2,27.5,87.5
1690352906.0,-209.1,18.4,79.0
1690352921.0,-204.7,4.0,61.7
1690352936.0,-199.5,17.6,75.5
1690352951.0,-211.6,28.9,81.3
1690352966.0,-205.1,23.2,76.7
1690352981.0,-216.6,27.8,83.5
1690352996.0,-202.0,24.9,75.6
1690353011.0,-201.8,23.2,71.7
1690353026.0,-203.5,27.1,74.3
1690353041.0,-199.0,15.6,66.4
1690353056.0,-192.2,16.6,64.0
1690353071.0,-183.7,16.7,65.5
1690353086.0,-193.8,24.3,69.2
1690353101.0,-191.8,24.2,71.3
1690353116.0,-205.0,23.1,73.3
1690353131.0,-201.4,16.2,68.9
1690353146.0,-204.4,17.6,68.8
1690353161.0,-209.7,22.2,71.8
1690353176.0,-219.1,19.5,77.7
1690353191.0,-216.0,18.7,71.8
