timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690693212.0,300.7,-645.3,176.4
1690693227.0,301.4,-644.8,177.3
1690693242.0,300.7,-644.1,176.9
1690693257.0,300.4,-644.6,176.0
1690693272.0,301.2,-644.3,176.0
1690693287.0,301.8,-644.9,175.8
1690693302.0,300.0,-644.2,177.4
1690693317.0,300.7,-644.7,176.8
1690693332.0,300.4,-644.6,176.0
1690693347.0,299.7,-644.4,175.4
1690693362.0,302.2,-644.9,176.7
1690693377.0,302.5,-644.9,175.9
1690693392.0,300.2,-645.9,176.4
1690693407.0,300.3,-646.3,176.5
1690693422.0,300.2,-646.7,177.9
1690693437.0,299.8,-645.6,176.5
1690693452.0,300.1,-646.4,176.6
1690693467.0,301.7,-643.8,175.2
1690693482.0,300.5,-646.3,176.5
1690693497.0,301.8,-644.9,175.9
1690693512.0,302.5,-645.0,176.3
1690693527.0,302.7,-644.6,176.4
1690693542.0,302.3,-643.5,177.5
1690693557.0,299.0,-645.3,175.9
1690693572.0,301.0,-644.9,176.5
1690693587.0,301.7,-645.0,177.1
1690693602.0,302.2,-644.5,176.6
1690693617.0,301.0,-644.6,176.4
1690693632.0,300.6,-644.2,176.8
1690693647.0,299.5,-645.6,175.7
1690693662.0,299.7,-643.6,176.5
1690693677.0,300.1,-643.6,176.9
1690693692.0,300.1,-643.6,177.0
1690693707.0,299.4,-643.4,175.8
1690693722.0,299.6,-643.8,176.4
1690693737.0,301.2,-644.6,178.3
1690693752.0,302.4,-645.3,178.0
1690693767.0,301.9,-644.8,175.9
1690693782.0,301.5,-645.3,177.1
1690693797.0,301.5,-644.6,176.6
1690693812.0,301.6,-643.2,177.2
1690693827.0,301.6,-644.5,176.4
1690693842.0,302.4,-645.0,176.4
1690693857.0,299.7,-643.4,176.3
1690693872.0,300.7,-643.0,177.6
1690693887.0,301.5,-644.6,176.5
1690693902.0,301.4,-644.9,176.1
1690693917.0,300.6,-643.5,177.8
1690693932.0,300.5,-643.2,177.9
1690693947.0,299.8,-643.9,177.4
1690693962.0,300.1,-644.2,177.9
1690693977.0,299.7,-643.9,176.5
1690693992.0,302.3,-643.9,178.9
1690694007.0,302.4,-645.8,177.1
1690694022.0,300.5,-643.6,177.1
1690694037.0,301.3,-644.6,176.5
1690694052.0,300.3,-644.4,177.2
1690694067.0,301.9,-645.1,177.0
1690694082.0,302.0,-644.7,177.0
1690694097.0,301.7,-644.0,177.2
1690694112.0,302.0,-645.4,177.0
1690694127.0,302.4,-645.2,177.8
1690694142.0,302.9,-644.6,176.5
1690694157.0,301.2,-644.8,176.6
1690694172.0,300.8,-644.3,176.9
1690694187.0,301.2,-643.6,177.2
1690694202.0,301.9,-645.5,177.2
1690694217.0,301.0,-643.9,178.0
1690694232.0,300.6,-644.2,178.1
1690694247.0,301.3,-643.8,176.7
1690694262.0,300.6,-645.4,177.2
1690694277.0,300.9,-644.7,176.7
1690694292.0,302.2,-644.9,176.6
1690694307.0,302.3,-644.7,176.9
1690694322.0,302.9,-645.3,175.9
1690694337.0,302.3,-643.4,176.7
1690694352.0,301.8,-644.0,178.2
1690694367.0,301.8,-645.6,177.2
1690694382.0,302.4,-645.2,177.7
1690694397.0,302.0,-644.3,177.1
1690694412.0,300.1,-644.5,175.4
1690694427.0,301.5,-644.4,176.3
1690694442.0,301.6,-645.7,177.6
1690694457.0,300.1,-645.5,176.7
1690694472.0,301.5,-644.4,175.2
1690694487.0,300.7,-645.5,178.3
1690694502.0,302.5,-645.1,176.6
1690694517.0,299.3,-644.0,175.3
1690694532.0,301.8,-644.3,177.1
1690694547.0,302.0,-644.4,177.1
1690694562.0,302.0,-645.1,177.0
1690694577.0,301.6,-644.7,176.7
1690694592.0,302.1,-645.4,175.9
1690694607.0,300.4,-645.3,175.2
1690694622.0,299.9,-643.1,176.4
1690694637.0,302.4,-646.2,177.8
1690694652.0,300.2,-645.0,177.7
1690694667.0,301.9,-645.7,178.0
1690694682.0,301.3,-645.2,176.6
1690694697.0,301.8,-646.1,177.0
1690694712.0,299.9,-644.6,174.9
1690694727.0,299.6,-642.9,176.4
1690694742.0,301.6,-644.7,175.2
1690694757.0,300.7,-643.7,175.9
1690694772.0,302.4,-644.2,177.0
1690694787.0,300.2,-645.7,175.9
1690694802.0,299.3,-644.9,175.9
1690694817.0,300.8,-645.6,177.0
1690694832.0,302.5,-645.5,176.6
1690694847.0,300.8,-644.0,175.3
1690694862.0,303.3,-645.1,177.0
1690694877.0,304.1,-644.7,177.6
1690694892.0,302.7,-644.9,176.6
1690694907.0,301.8,-644.1,178.2
1690694922.0,302.0,-645.1,177.2
1690694937.0,301.5,-645.1,176.5
1690694952.0,302.2,-644.4,175.8
1690694967.0,301.9,-644.9,176.2
1690694982.0,301.6,-644.1,176.0
1690694997.0,300.2,-643.6,177.2
1690695012.0,301.9,-645.1,177.1
1690695027.0,300.8,-645.0,178.2
1690695042.0,303.0,-643.9,178.7
1690695057.0,302.2,-644.3,176.0
1690695072.0,302.7,-644.3,177.7
1690695087.0,302.2,-644.4,178.1
1690695102.0,302.1,-645.2,177.2
1690695117.0,301.5,-644.2,177.4
1690695132.0,302.0,-644.7,177.0
1690695147.0,303.0,-644.8,178.2
1690695162.0,302.5,-645.0,176.7
1690695177.0,302.6,-645.2,177.7
1690695192.0,300.7,-644.4,178.2
1690695207.0,301.5,-645.3,177.5
1690695222.0,300.3,-643.9,177.7
1690695237.0,300.6,-644.0,175.8
1690695252.0,300.9,-644.6,176.5
1690695267.0,301.2,-644.6,176.6
1690695282.0,301.1,-644.9,177.6
1690695297.0,302.9,-644.7,177.3
1690695312.0,302.3,-644.2,177.1
1690695327.0,302.1,-645.1,177.0
1690695342.0,302.1,-645.1,177.0
