timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1689962412.0,300.3,-647.6,169.8
1689962427.0,301.0,-647.3,171.2
1689962442.0,302.9,-648.7,170.0
1689962457.0,303.6,-650.1,173.7
1689962472.0,300.5,-647.7,169.3
1689962487.0,300.5,-647.6,169.8
1689962502.0,301.8,-648.1,169.9
1689962517.0,301.5,-647.8,171.2
1689962532.0,302.0,-649.3,171.3
1689962547.0,300.7,-648.0,169.6
1689962562.0,300.6,-647.9,168.9
1689962577.0,303.5,-648.6,170.7
1689962592.0,301.3,-648.6,170.1
1689962607.0,301.2,-647.8,168.9
1689962622.0,301.1,-647.5,169.8
1689962637.0,299.5,-648.7,168.2
1689962652.0,300.7,-648.2,168.1
1689962667.0,301.6,-647.2,167.4
1689962682.0,302.6,-648.1,170.5
1689962697.0,302.7,-648.3,171.1
1689962712.0,303.0,-648.7,170.8
1689962727.0,300.0,-647.8,168.1
1689962742.0,301.3,-649.0,167.6
1689962757.0,301.6,-648.5,170.0
1689962772.0,302.4,-648.9,171.3
1689962787.0,302.3,-648.8,170.9
1689962802.0,302.4,-647.9,169.6
1689962817.0,302.8,-648.8,171.2
1689962832.0,300.2,-647.8,168.4
1689962847.0,300.2,-648.2,167.4
1689962862.0,300.1,-647.8,168.5
1689962877.0,300.4,-647.3,167.4
1689962892.0,299.4,-645.9,168.4
1689962907.0,300.9,-647.4,166.7
1689962922.0,298.6,-647.9,167.4
1689962937.0,298.7,-647.9,167.0
1689962952.0,299.1,-647.5,167.8
1689962967.0,296.9,-647.3,166.2
1689962982.0,301.0,-648.6,168.8
1689962997.0,300.8,-647.8,168.6
1689963012.0,298.2,-646.3,168.9
1689963027.0,299.8,-647.0,168.5
1689963042.0,298.6,-646.8,166.1
1689963057.0,299.4,-647.6,168.6
1689963072.0,300.2,-647.0,167.5
1689963087.0,301.6,-647.8,168.7
1689963102.0,299.7,-648.2,168.1
1689963117.0,301.3,-648.3,169.1
1689963132.0,300.7,-647.8,168.8
1689963147.0,301.1,-648.7,168.2
1689963162.0,301.9,-648.0,167.6
1689963177.0,300.3,-648.6,169.9
1689963192.0,299.0,-648.1,167.6
1689963207.0,300.3,-648.4,168.5
1689963222.0,300.3,-648.4,168.6
1689963237.0,299.9,-648.5,169.2
1689963252.0,301.2,-648.0,168.8
1689963267.0,299.7,-648.0,166.1
1689963282.0,301.0,-648.7,169.3
1689963297.0,300.0,-647.8,168.2
1689963312.0,302.6,-650.3,171.4
1689963327.0,302.0,-649.0,169.5
1689963342.0,299.4,-647.4,169.3
1689963357.0,301.7,-648.7,169.4
1689963372.0,300.8,-648.0,168.5
1689963387.0,301.0,-649.4,170.0
1689963402.0,300.8,-647.4,170.0
1689963417.0,303.4,-648.2,169.5
1689963432.0,302.7,-649.7,168.3
1689963462.0,301.6,-648.9,167.7
1689963477.0,301.5,-647.2,170.7
1689963492.0,301.9,-649.0,170.1
1689963507.0,302.3,-647.2,168.2
1689963522.0,302.4,-648.5,171.4
1689963537.0,299.9,-648.8,169.1
1689963552.0,300.9,-647.5,167.8
1689963567.0,300.5,-648.4,168.3
1689963582.0,299.9,-647.8,169.0
1689963597.0,301.4,-648.4,168.8
1689963612.0,302.1,-648.7,170.3
1689963627.0,302.4,-649.7,170.0
1689963642.0,299.9,-649.8,169.5
1689963657.0,300.3,-648.8,168.7
1689963672.0,303.1,-648.2,169.6
1689963687.0,299.5,-648.8,168.4
1689963702.0,300.7,-649.5,168.9
1689963717.0,301.9,-648.9,168.8
1689963732.0,303.5,-649.8,168.9
1689963747.0,303.6,-648.2,170.5
1689963762.0,302.5,-648.0,170.5
1689963777.0,301.5,-648.4,170.9
1689963792.0,301.3,-649.1,171.1
1689963807.0,301.9,-648.6,170.3
1689963822.0,302.1,-646.7,167.9
1689963837.0,301.6,-647.8,169.5
