timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690174811.0,-194.1,-116.4,134.3
1690174826.0,-66.3,-88.1,50.4
1690174841.0,-113.6,-2.3,65.2
1690174856.0,-126.6,-9.7,39.9
1690174871.0,-160.2,12.5,37.4
1690174886.0,-511.2,-316.9,500.0
1690174901.0,-131.3,8.5,36.5
1690174916.0,-98.9,-14.4,92.7
1690174931.0,-58.7,-54.0,87.8
1690174946.0,-71.3,-47.2,86.3
1690174961.0,-91.6,-54.2,95.2
1690174976.0,-144.0,10.7,-65.7
1690174991.0,-85.8,-50.8,91.2
1690175006.0,-73.6,-11.9,9.2
1690175021.0,-61.4,-54.9,84.3
1690175036.0,-63.6,-59.1,84.8
1690175051.0,-71.3,-63.4,89.2
1690175066.0,-82.2,-55.5,72.4
1690175081.0,-52.6,-64.5,88.3
1690175096.0,343.4,-190.0,282.7
1690175111.0,-67.9,-61.5,89.7
1690175126.0,-67.0,-62.5,88.3
1690175141.0,-109.0,-70.8,97.8
1690175156.0,-76.9,-74.2,81.6
1690175171.0,-69.1,-59.4,90.1
1690175186.0,-56.4,-64.5,90.5
1690175201.0,-78.6,-81.4,78.6
1690175216.0,-68.5,-63.2,89.8
1690175231.0,-67.4,-57.7,86.5
1690175246.0,-71.9,-63.6,88.2
1690175261.0,-67.5,-59.6,85.0
1690175276.0,-75.1,-59.1,88.5
1690175291.0,-98.6,-36.0,110.1
1690175306.0,-96.9,-34.3,95.4
1690175321.0,-89.4,-32.4,93.6
1690175336.0,-92.3,-28.7,108.4
1690175351.0,-97.3,-28.1,98.2
1690175366.0,-111.5,-60.3,71.1
1690175381.0,-97.3,-36.6,81.3
1690175396.0,-84.5,-26.4,90.6
1690175411.0,-91.5,-17.8,94.8
1690175426.0,-67.7,-36.7,95.7
1690175441.0,-83.5,-23.1,96.9
1690175456.0,-89.4,-20.8,93.0
1690175471.0,-76.7,-25.2,92.9
1690175486.0,-88.5,-24.1,88.7
1690175501.0,-86.7,-27.5,96.0
1690175516.0,-87.5,-28.5,97.4
1690175531.0,-84.9,-27.2,94.6
1690175546.0,-82.8,-29.4,102.2
1690175561.0,-82.6,-27.4,99.5
1690175576.0,-94.7,-28.7,91.9
1690175591.0,-91.3,-23.9,91.6
1690175606.0,-100.6,-37.7,84.1
1690175621.0,-86.5,-32.4,87.0
1690175636.0,-75.6,-29.2,89.6
1690175651.0,-83.8,-19.0,95.9
1690175666.0,-75.4,-17.6,94.5
1690175681.0,-91.0,-48.2,76.5
1690175696.0,-80.1,-22.8,90.2
1690175711.0,-79.6,-24.4,87.6
1690175726.0,-81.9,-20.4,91.0
1690175741.0,-92.4,-25.8,95.7
1690175756.0,-102.3,6.4,85.0
1690175771.0,-91.2,-13.3,84.6
1690175786.0,-86.9,-12.1,84.6
1690175801.0,-85.0,-18.8,88.1
1690175816.0,-82.5,-13.3,89.1
1690175831.0,-82.4,-14.5,90.4
1690175846.0,-83.4,-13.9,88.9
1690175861.0,-82.5,-13.2,89.5
1690175876.0,-85.1,-14.7,88.2
1690175891.0,-85.4,-13.5,88.4
1690175906.0,-85.9,-13.9,87.7
1690175921.0,-84.8,-12.0,86.5
1690175936.0,-85.5,-13.9,87.5
1690175951.0,-83.7,-10.1,90.4
1690175966.0,-74.8,-64.1,84.9
1690175981.0,-75.2,-61.8,85.9
1690175996.0,-73.7,-64.9,86.2
1690176011.0,-74.9,-62.6,84.8
1690176026.0,-74.3,-64.1,87.8
1690176041.0,-71.1,-66.1,90.4
1690176056.0,-72.3,-65.4,91.1
1690176071.0,-115.0,71.2,9.1
1690176086.0,-60.6,-62.8,92.3
1690176101.0,-64.7,-64.3,91.3
1690176116.0,-63.8,-64.0,90.8
1690176131.0,-62.3,-59.9,94.2
1690176146.0,-61.2,-60.0,94.8
1690176161.0,-71.0,-59.1,93.4
1690176176.0,-67.3,-59.4,91.6
1690176191.0,-67.9,-60.9,92.8
1690176206.0,8.3,-97.6,83.5
1690176221.0,-62.1,-60.3,94.9
1690176236.0,-64.9,-65.6,88.8
1690176251.0,-68.8,-63.8,91.0
1690176266.0,-88.1,-26.7,100.9
1690176281.0,-95.4,-28.8,107.4
1690176296.0,-102.8,-32.5,93.0
1690176311.0,-87.6,-21.0,100.7
1690176326.0,-98.8,-22.4,104.5
1690176341.0,-93.6,-23.4,103.6
1690176356.0,-98.0,-32.4,100.2
1690176371.0,-89.4,-57.3,80.1
1690176386.0,-93.2,-26.4,97.0
1690176401.0,-97.2,-54.9,78.8
1690176416.0,-82.3,-29.9,92.9
1690176431.0,-105.8,-14.8,94.3
1690176446.0,-95.9,-25.6,95.6
1690176461.0,-97.7,-30.0,99.0
1690176476.0,-104.3,-25.3,96.6
1690176491.0,-101.4,-18.5,101.6
1690176506.0,-127.8,-52.2,65.7
1690176521.0,-91.3,-22.3,100.6
1690176536.0,-81.5,-18.0,102.2
1690176551.0,-93.7,-25.5,96.2
1690176566.0,-90.3,-15.2,98.4
1690176581.0,-90.9,-20.5,102.3
1690176596.0,-89.9,-24.9,103.2
1690176611.0,-97.3,-21.4,92.5
1690176626.0,-97.0,-33.4,95.0
1690176641.0,-84.5,-18.9,96.4
1690176656.0,-83.9,-11.8,97.1
1690176671.0,-93.4,-18.6,91.2
1690176686.0,-84.3,-16.5,94.7
1690176701.0,-83.0,-16.0,91.8
1690176716.0,-85.1,-18.0,92.7
1690176731.0,-72.9,-23.1,90.2
1690176746.0,-81.4,-19.1,91.3
1690176761.0,-95.9,-15.3,97.2
1690176776.0,-90.9,-11.2,93.7
1690176791.0,-89.1,-20.6,86.5
1690176806.0,-86.7,-20.9,87.4
1690176821.0,-85.0,-21.4,88.9
1690176836.0,-85.8,-21.5,91.5
1690176851.0,-86.4,-19.8,89.4
1690176866.0,-88.5,-21.7,93.6
1690176881.0,-89.4,-15.7,86.9
1690176896.0,-82.3,-20.1,87.8
1690176911.0,-80.4,-17.1,95.4
1690176926.0,-90.3,-17.6,93.0
1690176956.0,-94.7,-19.2,91.6
1690176971.0,-90.3,-13.5,91.0
1690176986.0,-77.9,-16.6,91.4
1690177001.0,-77.6,-15.5,93.7
1690177016.0,-91.4,-23.9,90.3
1690177031.0,-87.2,-25.2,85.9
1690177046.0,-84.2,-31.5,83.3
1690177061.0,-82.6,-17.2,95.6
1690177076.0,-98.8,-23.9,92.2
1690177091.0,-87.5,-18.0,91.9
1690177106.0,-90.9,-20.0,93.8
1690177121.0,-87.2,-15.6,91.1
1690177136.0,-94.5,-24.0,91.3
1690177151.0,-91.0,-18.6,90.0
1690177166.0,-88.3,-14.6,90.3
1690177181.0,-83.6,-19.1,93.9
1690177196.0,-87.3,-14.8,92.1
1690177211.0,-81.4,-15.2,95.0
1690177226.0,-84.8,-21.7,91.5
1690177241.0,-90.7,-25.6,93.0
1690177256.0,-80.0,-20.4,92.4
1690177271.0,-94.3,-22.3,93.0
1690177286.0,-82.6,-26.1,92.1
1690177301.0,-94.1,-20.7,89.5
1690177316.0,-95.4,-14.0,91.1
1690177331.0,-90.5,-14.9,92.5
1690177346.0,-92.0,-20.5,90.1
1690177361.0,-90.9,-14.2,90.5
1690177376.0,-87.0,-15.3,90.2
1690177391.0,-95.7,-20.6,88.2
1690177406.0,-79.4,-17.8,89.9
1690177421.0,-86.8,-21.2,91.4
1690177436.0,-80.4,-19.6,87.8
1690177451.0,-81.4,-20.1,89.5
1690177466.0,-79.8,-18.3,89.9
1690177481.0,-87.0,-20.3,92.3
1690177496.0,-90.5,-19.5,92.4
1690177511.0,-95.2,-25.2,101.0
1690177526.0,-89.6,-13.6,94.7
1690177541.0,-94.3,-31.2,95.3
1690177556.0,-82.1,-21.1,102.8
1690177571.0,-89.4,-44.2,85.9
1690177586.0,-87.0,-31.1,98.0
1690177601.0,-93.6,-27.3,94.5
1690177616.0,-146.8,27.7,9.8
1690177631.0,-93.0,-23.4,100.3
1690177646.0,-96.3,-24.3,91.3
1690177661.0,-78.8,-21.3,101.2
1690177676.0,-96.0,-41.4,69.2
1690177691.0,-86.2,-19.1,95.0
1690177706.0,-115.3,-48.7,61.5
1690177721.0,-107.0,-40.8,79.7
1690177736.0,-88.6,-22.3,102.3
1690177751.0,-80.6,-29.3,94.1
1690177766.0,-92.4,-20.1,89.8
1690177781.0,-95.2,-20.5,89.0
1690177796.0,-97.1,-22.5,95.2
1690177811.0,-95.2,-24.5,98.4
1690177826.0,-101.5,-22.3,90.0
1690177841.0,-96.2,-17.8,93.3
1690177856.0,-92.8,-23.7,92.2
1690177871.0,-95.6,-24.1,92.5
1690177886.0,-90.8,-27.9,90.5
1690177901.0,-96.9,-24.3,95.9
1690177916.0,-91.0,-18.5,83.3
1690177931.0,-109.2,0.2,89.3
1690177946.0,-83.3,-44.1,95.3
1690177961.0,-110.2,-51.8,79.2
1690177976.0,-97.3,-26.8,97.5
1690177991.0,-95.2,-36.6,86.3
1690178006.0,-94.5,-22.7,97.8
1690178021.0,-78.7,-16.9,98.0
1690178036.0,-102.9,-38.6,87.8
1690178051.0,-99.8,-31.0,80.2
1690178066.0,-91.5,-28.1,95.4
1690178081.0,-91.2,-31.0,91.1
1690178096.0,-91.4,-23.7,90.5
1690178111.0,-96.3,-22.4,93.5
1690178126.0,-87.4,-19.3,91.3
1690178141.0,-87.4,-24.5,93.2
1690178156.0,-88.5,-24.9,95.0
1690178171.0,-92.3,-23.1,91.3
1690178186.0,-91.3,-21.9,89.1
1690178201.0,-90.5,-21.1,93.6
1690178216.0,-86.2,-17.4,92.2
1690178231.0,-85.3,-20.3,91.1
1690178246.0,-85.3,-21.8,89.5
1690178261.0,-82.2,-20.2,89.8
1690178276.0,-82.0,-17.9,92.1
1690178291.0,-83.6,-24.2,89.9
1690178306.0,-91.1,-26.0,89.1
1690178321.0,-97.1,-15.7,90.9
1690178336.0,-86.4,-14.9,93.3
1690178351.0,-83.0,-23.9,87.8
1690178366.0,-88.3,-23.9,92.9
1690178381.0,-85.8,-20.1,90.1
1690178396.0,-93.4,-25.9,91.1
1690178411.0,-88.9,-23.3,95.7
1690178426.0,-85.0,-20.6,98.8
1690178441.0,-90.5,-28.5,95.5
1690178456.0,-96.7,-22.3,101.3
1690178471.0,-97.9,-32.6,94.1
1690178486.0,-95.1,-26.0,95.5
1690178501.0,-103.4,-31.3,93.8
1690178516.0,-88.3,-22.7,98.6
1690178531.0,-89.3,-20.1,104.3
1690178546.0,-94.1,-26.1,94.3
1690178561.0,-100.8,-26.9,95.4
1690178576.0,-85.2,-28.6,96.4
1690178591.0,-93.5,-22.7,95.2
1690178606.0,-100.9,-41.1,84.4
1690178621.0,-88.0,-31.7,90.6
1690178636.0,-101.3,-30.5,88.7
1690178651.0,-95.9,-9.9,90.8
1690178666.0,-98.0,-4.7,95.0
1690178681.0,-86.7,-6.6,87.1
1690178696.0,-86.9,-17.4,91.5
1690178711.0,-85.0,-6.8,97.7
1690178726.0,-88.1,-2.4,86.2
1690178741.0,-70.6,-7.1,99.3
1690178756.0,-51.5,-10.4,116.6
1690178771.0,-88.9,-25.8,142.5
1690178786.0,-69.7,-44.7,141.8
1690178801.0,-56.8,-25.8,142.3
1690178816.0,-93.0,-28.7,144.1
1690178831.0,-102.2,-32.3,135.0
1690178846.0,-80.5,-27.3,130.9
1690178861.0,-83.4,-26.5,126.9
1690178876.0,-84.7,-36.3,133.6
1690178891.0,-105.3,-5.6,102.7
1690178906.0,-74.5,-31.3,128.3
1690178921.0,-114.1,-27.9,133.7
1690178936.0,-110.1,-31.2,121.9
1690178951.0,-97.9,-23.8,127.3
1690178966.0,-94.4,-4.8,91.8
1690178981.0,-118.7,-11.9,135.5
1690178996.0,-96.9,-23.3,128.5
1690179011.0,-104.6,-1.4,109.2
1690179026.0,-94.7,-27.0,123.4
1690179041.0,-99.3,-16.4,119.5
1690179056.0,-101.0,-16.2,118.9
1690179071.0,-95.3,-1.6,68.3
1690179086.0,-140.2,-17.9,94.6
1690179101.0,-35.0,-78.0,126.0
1690179116.0,-93.1,-72.2,89.6
1690179131.0,-116.4,0.1,102.4
1690179146.0,-118.8,-26.6,98.8
1690179161.0,-120.6,-25.6,87.9
1690179176.0,-108.7,-10.1,80.2
1690179191.0,-104.9,-21.5,82.4
1690179206.0,-84.3,-23.9,63.6
1690179221.0,-103.9,-10.5,79.8
1690179236.0,-201.7,-105.6,47.8
1690179251.0,-127.2,-27.4,91.5
1690179266.0,-121.5,-14.6,100.2
1690179281.0,-102.5,-31.1,100.7
1690179296.0,-102.6,-24.3,90.9
1690179311.0,-90.3,-25.2,90.4
1690179326.0,-54.9,-51.9,100.3
1690179341.0,-79.7,-37.4,99.2
1690179356.0,-109.5,-27.7,100.4
1690179371.0,-101.3,-21.2,98.5
1690179386.0,-76.4,-36.7,100.1
1690179401.0,-93.9,-29.7,100.5
1690179416.0,-82.1,-35.5,101.4
1690179431.0,-89.1,-37.6,106.5
1690179446.0,-102.2,-30.4,100.6
1690179461.0,-87.2,-32.6,95.2
1690179476.0,-117.4,-16.2,77.5
1690179491.0,-99.4,-24.8,98.3
1690179506.0,-93.6,-30.2,90.1
1690179521.0,-89.1,-38.9,105.0
1690179536.0,-113.7,-30.4,91.4
1690179551.0,-79.2,-45.7,100.4
1690179566.0,-113.2,-21.4,93.6
1690179581.0,-111.2,-29.2,93.0
1690179596.0,-119.4,-17.5,86.6
1690179611.0,-131.5,-15.0,96.9
1690179626.0,-124.8,-18.6,94.9
1690179641.0,-82.3,-21.2,98.0
1690179656.0,-95.9,-30.0,96.6
1690179671.0,-104.6,-18.1,95.5
1690179686.0,-104.9,-16.8,93.1
1690179701.0,-103.0,-20.1,97.4
1690179716.0,-109.6,-13.7,96.2
1690179731.0,-107.5,-16.6,96.9
1690179746.0,-113.8,-11.3,97.6
1690179761.0,-109.0,-13.6,98.6
1690179776.0,-106.5,-14.0,94.4
1690179791.0,-104.6,-19.0,93.5
1690179806.0,-108.5,-12.9,94.2
1690179821.0,-91.0,-28.1,100.2
1690179836.0,-100.9,-18.2,96.5
1690179851.0,-114.0,-73.1,87.1
1690179866.0,-116.8,-9.9,98.8
1690179881.0,-106.0,-21.4,112.0
1690179896.0,-105.1,-33.9,104.4
1690179911.0,-118.7,-61.7,77.0
1690179926.0,-88.3,-86.4,76.0
1690179941.0,-116.2,-76.6,76.3
1690179956.0,-105.7,-79.8,73.9
1690179971.0,-111.6,-75.6,81.5
1690179986.0,-111.9,-76.2,82.3
1690180001.0,-90.9,-81.5,77.4
1690180016.0,-101.2,-79.0,75.1
1690180031.0,-113.6,-74.1,77.4
1690180046.0,-105.8,-77.9,75.3
1690180061.0,-110.7,-74.6,77.3
1690180076.0,-89.1,-83.7,72.5
1690180091.0,-96.3,-83.1,75.2
1690180106.0,-105.9,-78.6,75.5
1690180121.0,-105.0,-76.8,75.5
1690180136.0,-108.5,-76.5,74.0
1690180151.0,-110.0,-76.0,77.5
1690180166.0,-110.9,-74.8,79.3
1690180181.0,-82.8,-88.4,77.4
1690180196.0,-106.2,-76.3,81.1
1690180211.0,-89.4,-84.8,77.1
1690180226.0,-103.7,-77.5,75.0
1690180241.0,-82.5,-85.8,77.4
