timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690606811.0,-864.1,-183.7,116.3
1690606826.0,-894.2,-275.6,109.4
1690606841.0,-903.4,-287.6,127.1
1690606856.0,-941.7,-276.6,171.3
1690606871.0,-908.3,-268.0,137.7
1690606886.0,81.3,-304.9,136.9
1690606901.0,377.9,-192.2,67.9
1690606916.0,391.8,-189.7,102.0
1690606931.0,382.1,-362.1,137.2
1690606946.0,607.7,-239.6,109.5
1690606961.0,49.6,303.1,118.0
1690606976.0,-832.1,365.9,140.8
1690606991.0,-870.4,265.9,173.7
1690607006.0,-842.0,-376.2,151.7
1690607021.0,-767.0,-513.9,121.5
1690607036.0,-667.6,-330.0,95.4
1690607051.0,-623.3,-268.8,124.7
1690607066.0,-321.1,-230.2,152.7
1690607081.0,-273.6,-304.0,121.7
1690607096.0,393.6,-247.2,104.7
1690607111.0,613.7,-317.9,122.8
1690607126.0,539.4,-357.2,115.3
1690607141.0,-841.3,-663.4,134.3
1690607156.0,-855.8,-528.8,153.5
1690607171.0,-764.3,-765.1,91.8
1690607186.0,-809.6,-690.7,143.8
1690607201.0,-846.7,-683.5,169.0
1690607216.0,-806.3,-624.8,156.4
1690607231.0,-838.8,-576.8,129.0
1690607246.0,-843.7,-571.4,131.4
1690607261.0,-844.5,-586.7,132.5
1690607276.0,-856.0,-266.2,87.9
1690607291.0,-835.3,-272.6,115.1
1690607306.0,-836.7,-270.2,115.6
1690607321.0,-849.2,-275.6,140.9
1690607336.0,-885.2,-270.4,139.3
1690607351.0,-825.7,-169.2,115.6
1690607366.0,-878.2,-56.3,90.9
1690607381.0,-865.2,-68.3,123.8
1690607396.0,-866.3,-84.6,160.6
1690607411.0,-843.7,-65.4,103.8
1690607426.0,-822.2,-48.2,131.7
1690607441.0,-849.3,-47.5,135.9
1690607456.0,-837.0,-42.7,152.7
1690607471.0,-829.4,-39.9,128.1
1690607486.0,-814.3,-60.6,173.3
1690607501.0,-850.0,-45.5,137.4
1690607516.0,-853.7,-58.8,87.4
1690607531.0,-824.7,-125.5,171.0
1690607546.0,-834.1,-134.2,164.7
1690607561.0,-856.9,-37.9,120.3
1690607576.0,-889.5,-126.8,158.6
1690607591.0,-822.0,-85.7,158.5
1690607606.0,-824.1,-156.0,144.9
1690607621.0,-825.2,-83.7,88.9
1690607636.0,-1012.4,65.3,321.2
1690607651.0,-857.2,-55.5,155.6
1690607666.0,-868.8,-467.3,147.1
1690607681.0,-915.2,-330.0,71.2
1690607696.0,-865.6,-249.8,131.1
1690607711.0,-874.6,-262.0,136.3
1690607726.0,-949.2,-269.0,150.2
1690607741.0,-969.8,-252.4,137.2
1690607756.0,-850.3,-427.3,143.4
1690607771.0,-621.8,-432.6,131.5
1690607786.0,-531.8,-323.9,142.6
1690607801.0,-543.0,-401.0,158.7
1690607816.0,-499.5,-399.7,104.5
1690607831.0,-368.4,-233.0,138.8
1690607846.0,-493.6,-204.7,153.5
1690607861.0,-535.5,-125.1,174.9
1690607876.0,-594.2,-202.8,157.9
1690607891.0,-596.9,-210.2,158.3
1690607906.0,-854.7,-389.3,163.1
1690607921.0,-859.1,-384.6,87.7
1690607936.0,-849.0,-393.9,159.7
1690607951.0,-395.2,-339.0,138.8
1690607966.0,-380.8,-377.3,143.8
1690607981.0,-138.1,-417.7,158.6
1690607996.0,80.9,-407.2,147.7
1690608011.0,83.6,-310.0,151.7
1690608026.0,396.1,-295.6,127.8
1690608041.0,392.6,-212.9,84.9
1690608056.0,937.4,24.4,104.1
1690608071.0,949.5,56.2,124.5
1690608086.0,885.6,171.8,122.8
1690608101.0,-235.4,334.0,143.8
1690608116.0,-906.8,20.5,124.2
1690608131.0,-915.0,31.9,112.7
1690608146.0,-858.0,-264.1,163.2
1690608161.0,-829.9,-290.3,149.3
1690608176.0,-910.1,-267.8,143.4
1690608191.0,-889.2,-125.6,119.3
1690608206.0,-910.4,-275.3,137.3
1690608221.0,-904.0,-262.2,144.7
1690608236.0,-822.5,-295.4,135.9
1690608251.0,-821.2,-288.1,139.0
1690608266.0,-895.8,-589.8,116.3
1690608281.0,-977.5,-579.7,161.5
1690608296.0,-825.2,-630.2,153.5
1690608312.0,-849.8,-784.9,124.2
1690608326.0,-800.9,-707.3,113.9
1690608341.0,-825.9,-692.2,161.0
1690608356.0,-812.8,-692.5,90.9
1690608371.0,-800.4,-683.4,87.0
1690608386.0,-771.7,-715.8,77.1
1690608401.0,-838.5,-682.2,155.0
1690608416.0,-907.4,-248.5,116.7
