timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690606812.0,79.9,533.8,163.1
1690606827.0,78.5,536.0,166.0
1690606842.0,76.6,536.0,164.3
1690606857.0,77.0,536.1,163.9
1690606872.0,77.6,535.6,164.3
1690606887.0,78.6,535.0,163.5
1690606902.0,79.5,534.7,163.4
1690606917.0,78.9,535.3,165.1
1690606932.0,78.8,535.5,164.7
1690606947.0,83.0,534.6,164.8
1690606962.0,81.1,533.6,163.1
1690606977.0,80.5,535.7,165.7
1690606992.0,79.9,536.0,165.7
1690607007.0,81.7,535.1,165.0
1690607022.0,79.5,536.5,165.1
1690607037.0,80.2,535.4,164.0
1690607052.0,80.1,533.7,161.7
1690607067.0,79.7,535.8,164.7
1690607082.0,79.7,535.8,164.8
1690607097.0,79.1,535.9,164.5
1690607112.0,82.6,539.1,166.1
1690607127.0,80.7,535.2,164.9
1690607142.0,76.9,536.0,164.4
1690607157.0,79.8,535.1,163.6
1690607172.0,81.9,536.4,165.2
1690607187.0,81.9,535.3,165.2
1690607202.0,80.1,535.8,164.3
1690607217.0,80.1,535.1,164.5
1690607232.0,78.7,536.2,164.8
1690607247.0,78.0,536.5,164.8
1690607262.0,79.8,535.1,163.8
1690607277.0,80.4,536.7,165.8
1690607292.0,80.8,536.7,164.4
1690607307.0,77.3,536.0,163.8
1690607322.0,84.2,537.1,166.6
1690607337.0,80.5,534.7,163.8
1690607352.0,132.6,563.8,189.0
1690607367.0,79.6,534.7,164.3
1690607382.0,79.0,535.4,164.4
1690607397.0,80.7,535.1,163.9
1690607412.0,80.3,536.1,165.6
1690607427.0,79.1,534.9,163.9
1690607442.0,79.1,535.5,164.0
1690607457.0,79.8,534.0,163.5
1690607472.0,78.3,536.0,165.1
1690607487.0,78.3,536.0,165.1
1690607502.0,79.7,535.2,163.9
1690607517.0,79.1,535.2,163.7
1690607532.0,80.9,535.0,164.4
1690607547.0,80.6,535.9,164.6
1690607562.0,79.2,535.5,164.6
1690607577.0,78.3,535.3,164.8
1690607592.0,80.9,536.5,165.4
1690607607.0,82.5,535.5,164.3
1690607622.0,79.0,535.4,163.7
1690607637.0,77.7,536.5,165.1
1690607652.0,87.5,613.1,204.4
1690607667.0,77.1,536.8,163.8
1690607682.0,79.3,536.2,165.7
1690607697.0,80.9,535.6,163.5
1690607712.0,77.5,536.1,164.6
1690607727.0,78.2,535.8,164.7
1690607742.0,78.9,535.8,163.8
1690607757.0,79.0,536.3,163.7
1690607772.0,79.2,535.0,164.5
1690607787.0,81.4,534.4,164.7
1690607802.0,80.0,535.9,164.6
1690607817.0,78.7,535.8,164.5
1690607832.0,80.5,535.3,164.0
1690607847.0,79.2,534.5,164.0
1690607862.0,79.2,535.0,164.2
1690607877.0,80.2,534.7,163.4
1690607892.0,79.6,534.9,164.3
1690607907.0,79.5,535.0,165.1
1690607922.0,83.6,539.2,166.5
1690607937.0,79.7,535.3,164.7
1690607952.0,78.1,535.8,164.3
1690607967.0,79.7,533.4,163.1
1690607982.0,79.4,535.2,163.0
1690607997.0,78.0,534.8,163.1
1690608012.0,79.0,536.1,165.3
1690608027.0,80.0,534.4,164.3
1690608042.0,79.6,534.8,164.5
1690608057.0,80.7,534.6,163.7
1690608072.0,80.0,535.0,164.3
1690608087.0,79.7,536.3,165.6
1690608102.0,79.5,534.8,164.4
1690608132.0,78.7,534.8,163.0
1690608147.0,78.5,534.8,164.9
1690608162.0,78.3,535.3,164.3
1690608177.0,79.4,534.9,165.2
1690608192.0,78.2,536.2,164.5
1690608207.0,77.3,535.0,163.8
1690608222.0,78.0,535.4,164.2
1690608237.0,78.0,535.3,164.3
1690608252.0,78.3,534.9,163.4
1690608267.0,78.0,534.8,165.0
1690608282.0,78.2,535.2,164.8
1690608297.0,79.8,534.3,162.4
1690608312.0,77.8,535.4,164.1
1690608327.0,77.4,535.8,164.8
1690608342.0,76.6,535.3,164.7
1690608357.0,80.1,535.7,164.8
1690608372.0,76.9,534.7,163.9
1690608387.0,78.8,534.1,163.2
1690608402.0,76.6,535.6,163.4
1690608417.0,77.8,535.3,161.7
1690608432.0,76.5,535.4,164.6
1690608447.0,77.9,534.7,165.6
1690608462.0,79.6,533.6,163.2
1690608477.0,78.9,535.9,165.0
1690608492.0,80.4,534.6,165.3
1690608507.0,77.9,534.9,164.5
1690608522.0,78.5,535.2,164.3
1690608537.0,78.6,534.8,164.6
1690608552.0,79.4,535.2,165.1
1690608567.0,80.4,535.3,163.8
1690608582.0,80.8,535.7,164.1
1690608597.0,79.1,533.9,162.7
1690608612.0,77.6,534.1,163.7
1690608627.0,79.1,534.1,165.1
1690608642.0,79.6,534.7,164.4
1690608657.0,79.6,534.7,164.4
1690608672.0,79.5,534.4,164.9
1690608687.0,79.4,534.9,164.3
1690608702.0,78.6,536.1,164.5
1690608717.0,78.8,535.9,164.0
1690608732.0,77.5,536.1,164.5
1690608747.0,78.3,535.9,163.9
1690608762.0,76.8,536.0,163.3
1690608777.0,77.5,535.8,164.1
1690608792.0,76.1,535.8,164.0
1690608807.0,77.0,535.3,163.3
1690608822.0,76.6,535.9,164.8
1690608837.0,76.7,536.0,164.3
1690608852.0,78.4,535.4,163.0
1690608867.0,76.9,536.1,164.9
1690608882.0,77.0,535.7,163.4
1690608897.0,70.3,534.9,162.5
1690608912.0,72.6,535.1,163.4
1690608927.0,72.9,534.5,162.1
1690608942.0,74.0,535.6,164.5
1690608957.0,82.5,534.4,165.9
1690608972.0,77.4,535.8,164.3
1690608987.0,78.4,535.8,164.1
1690609002.0,76.5,536.7,164.5
1690609017.0,77.8,535.6,164.4
1690609032.0,76.1,536.0,164.9
1690609047.0,75.6,536.7,164.9
1690609062.0,76.3,536.5,164.1
1690609077.0,77.3,534.8,163.5
1690609092.0,76.2,536.3,165.8
1690609107.0,75.5,535.4,163.8
1690609122.0,74.9,537.7,164.9
1690609137.0,77.1,535.9,164.4
1690609152.0,74.7,535.9,163.7
1690609167.0,78.8,535.2,163.2
1690609182.0,78.7,534.7,163.9
1690609197.0,76.6,536.1,165.1
1690609212.0,73.9,535.3,163.1
1690609227.0,75.9,535.3,163.2
1690609242.0,84.8,535.3,166.9
1690609257.0,80.3,538.0,166.9
1690609272.0,80.9,535.2,164.9
1690609287.0,79.2,536.6,164.6
1690609302.0,79.3,535.9,165.4
1690609317.0,78.4,535.9,164.6
1690609332.0,78.5,535.5,163.7
1690609347.0,77.5,535.3,164.7
1690609362.0,78.5,535.8,165.1
1690609377.0,77.5,535.6,164.4
1690609392.0,77.7,534.5,163.3
1690609407.0,79.3,535.0,165.1
1690609422.0,78.7,536.1,165.5
1690609437.0,79.2,535.2,163.8
1690609452.0,78.6,534.5,164.4
1690609467.0,76.7,535.6,164.9
1690609482.0,78.1,535.7,165.2
1690609497.0,79.1,535.7,163.8
1690609512.0,78.1,536.0,165.2
1690609527.0,78.0,535.2,166.0
1690609542.0,79.3,535.6,165.5
1690609557.0,78.4,534.8,165.0
1690609572.0,78.8,534.7,164.4
1690609587.0,78.2,535.6,164.1
1690609602.0,78.1,535.2,164.3
1690609617.0,78.9,535.8,165.4
1690609632.0,77.8,536.6,163.9
1690609647.0,78.3,536.0,166.0
1690609662.0,78.0,535.8,163.7
1690609677.0,77.9,536.2,164.9
1690609692.0,77.0,536.7,165.3
1690609707.0,77.9,536.0,165.3
1690609722.0,78.7,535.4,165.3
1690609737.0,78.0,535.8,165.5
1690609752.0,78.8,536.0,164.7
1690609767.0,78.9,536.2,164.6
1690609782.0,80.3,534.3,164.5
1690609797.0,77.3,536.3,164.5
1690609812.0,77.2,537.5,164.5
1690609827.0,78.5,535.2,164.6
1690609842.0,78.8,535.6,163.9
1690609857.0,77.4,536.2,165.0
1690609872.0,78.8,536.1,164.5
1690609887.0,83.6,533.2,162.2
1690609902.0,78.4,537.2,165.9
1690609917.0,79.2,534.8,162.9
1690609932.0,77.8,536.6,165.3
1690609947.0,303.4,540.7,406.2
1690609962.0,72.9,532.4,160.8
1690609977.0,76.6,535.1,163.6
1690609992.0,76.6,534.9,163.8
1690610007.0,78.0,535.2,163.3
1690610022.0,78.0,535.7,163.2
1690610037.0,76.8,535.7,163.9
1690610052.0,76.8,535.3,164.6
1690610067.0,78.7,534.3,163.7
1690610082.0,78.1,535.6,163.4
1690610097.0,77.0,536.6,165.1
1690610112.0,78.0,535.7,164.9
1690610127.0,76.9,537.6,164.5
1690610142.0,78.4,535.3,163.6
1690610157.0,76.2,536.6,164.5
1690610172.0,76.5,535.5,165.0
1690610187.0,77.2,534.9,164.0
1690610202.0,77.5,535.0,164.9
1690610217.0,80.0,534.9,164.2
1690610232.0,78.2,535.2,164.3
1690610247.0,77.1,536.5,165.2
1690610262.0,77.7,535.8,164.5
1690610277.0,77.2,535.8,165.1
1690610292.0,75.8,534.6,163.1
1690610307.0,75.8,534.6,163.1
1690610322.0,75.7,537.7,164.2
1690610337.0,77.2,534.8,163.2
1690610352.0,77.2,536.7,163.9
1690610367.0,78.7,535.6,163.3
1690610382.0,78.2,537.0,165.6
1690610397.0,77.7,537.6,165.7
1690610412.0,75.9,537.2,164.6
1690610427.0,76.1,536.8,164.6
1690610442.0,76.4,536.5,165.1
1690610457.0,80.4,535.6,164.4
1690610472.0,78.6,535.9,165.0
1690610487.0,79.1,535.1,163.7
1690610502.0,77.5,535.5,163.0
1690610517.0,78.4,535.7,163.5
1690610532.0,77.6,536.1,163.9
1690610547.0,77.8,535.4,163.4
1690610562.0,79.5,535.5,165.5
1690610577.0,76.8,536.3,164.8
1690610592.0,78.4,535.3,164.4
1690610607.0,78.4,535.5,163.7
1690610622.0,75.7,536.2,164.8
1690610637.0,77.9,534.6,162.9
1690610652.0,77.4,535.0,162.1
1690610667.0,78.2,535.5,163.2
1690610682.0,78.2,536.0,165.5
1690610697.0,78.9,535.6,164.9
1690610712.0,77.6,534.8,164.2
1690610727.0,75.6,535.5,163.7
1690610742.0,75.7,535.1,162.9
1690610757.0,76.1,535.2,163.7
1690610772.0,76.8,535.4,165.9
1690610787.0,76.8,536.5,164.6
1690610802.0,77.6,534.7,163.2
1690610817.0,77.6,535.0,163.9
1690610832.0,77.9,535.2,163.2
1690610847.0,75.7,535.5,163.7
1690610862.0,74.8,535.8,163.7
1690610877.0,77.0,535.3,164.4
1690610892.0,80.4,534.6,163.7
1690610907.0,78.0,533.7,162.5
1690610922.0,77.0,535.9,163.7
1690610937.0,78.9,535.3,163.7
1690610952.0,78.4,535.9,163.4
1690610967.0,76.9,535.4,164.0
1690610982.0,78.7,535.2,163.3
1690610997.0,77.8,535.9,165.1
1690611012.0,78.2,535.0,163.5
1690611027.0,77.5,535.9,163.5
1690611042.0,77.4,535.9,164.7
1690611057.0,77.4,535.5,163.4
1690611072.0,77.5,534.8,164.1
1690611087.0,78.1,533.8,163.3
1690611102.0,77.3,533.8,163.8
1690611117.0,77.0,535.5,163.5
1690611132.0,77.2,536.0,165.7
1690611147.0,76.0,535.8,165.1
1690611162.0,77.2,535.3,163.8
1690611177.0,77.1,534.3,162.5
1690611192.0,75.2,535.7,163.9
1690611207.0,76.9,534.3,163.9
1690611222.0,78.8,534.1,165.1
1690611237.0,80.5,539.4,166.5
1690611252.0,76.6,535.0,163.2
1690611267.0,77.4,534.2,163.9
1690611282.0,76.8,534.8,164.4
1690611297.0,76.9,535.0,163.2
1690611312.0,76.4,535.6,164.5
1690611327.0,77.3,535.8,164.8
1690611342.0,76.9,535.4,164.1
1690611357.0,77.7,534.4,163.1
1690611372.0,77.9,534.5,163.1
1690611387.0,77.1,536.8,165.8
1690611402.0,77.1,536.0,166.2
1690611417.0,79.3,534.3,164.3
1690611432.0,78.1,535.4,163.3
1690611447.0,77.7,536.2,164.4
1690611462.0,77.2,536.2,165.3
1690611477.0,76.6,535.8,163.5
1690611492.0,76.7,536.7,164.4
1690611507.0,76.6,536.1,165.0
1690611522.0,77.7,535.0,163.9
1690611537.0,77.7,535.0,164.0
1690611552.0,76.2,536.9,165.2
1690611567.0,77.5,534.8,164.1
1690611582.0,76.6,535.0,162.3
1690611597.0,76.5,535.5,163.5
1690611612.0,76.6,535.2,163.7
1690611627.0,78.0,534.8,164.1
1690611642.0,76.9,534.1,163.0
1690611657.0,80.0,534.1,165.0
1690611672.0,77.4,535.4,164.9
1690611687.0,77.0,536.0,164.3
1690611702.0,76.6,535.6,163.6
1690611717.0,77.1,534.8,164.5
1690611732.0,77.7,534.3,164.0
1690611747.0,77.4,534.9,164.6
1690611777.0,76.4,535.0,163.9
1690611792.0,78.6,533.8,163.4
1690611807.0,78.3,534.3,162.8
1690611822.0,78.2,534.5,163.4
1690611837.0,78.8,533.7,163.1
1690611852.0,78.7,533.9,163.7
1690611867.0,78.7,533.8,163.7
1690611882.0,79.4,535.0,165.1
1690611897.0,79.1,533.8,164.3
1690611912.0,78.8,534.5,163.9
1690611927.0,80.1,534.4,164.3
1690611942.0,78.4,534.8,164.8
1690611957.0,76.8,535.1,164.8
1690611972.0,77.6,535.1,164.9
1690611987.0,76.7,535.6,164.0
1690612002.0,77.7,534.4,163.1
1690612017.0,79.0,534.3,164.6
1690612032.0,78.5,534.5,164.1
1690612047.0,76.4,534.4,163.6
1690612062.0,77.5,534.2,161.8
1690612077.0,76.4,534.7,163.4
1690612092.0,74.8,535.6,164.3
1690612107.0,79.0,534.0,162.8
1690612122.0,79.0,533.9,162.9
1690612137.0,77.0,534.9,162.6
1690612152.0,77.0,535.5,165.3
1690612167.0,79.0,535.0,164.4
1690612182.0,78.3,535.2,165.0
1690612197.0,77.8,535.6,164.3
1690612212.0,78.6,534.4,164.0
1690612227.0,78.2,534.6,164.6
1690612242.0,78.3,535.0,164.2
1690612257.0,77.9,535.4,164.9
1690612272.0,79.0,534.3,163.5
1690612287.0,78.5,535.3,164.3
1690612302.0,78.7,534.7,164.4
1690612317.0,77.5,534.8,165.0
1690612332.0,77.7,535.7,163.7
1690612347.0,77.2,535.7,164.8
1690612362.0,77.5,534.9,163.1
1690612377.0,77.2,534.1,163.4
1690612392.0,79.1,534.1,164.1
1690612407.0,78.2,534.9,164.3
1690612422.0,76.2,535.3,163.8
1690612437.0,76.8,535.2,165.5
1690612452.0,81.6,533.3,165.1
1690612467.0,78.4,533.2,161.1
1690612482.0,79.2,535.2,164.0
1690612497.0,78.9,534.4,163.6
1690612512.0,78.8,535.6,164.5
1690612527.0,78.9,534.1,163.3
1690612542.0,78.3,534.6,164.5
1690612557.0,77.4,534.1,161.4
1690612572.0,78.1,534.2,164.1
1690612587.0,76.0,535.2,165.6
1690612602.0,77.3,535.1,164.8
1690612617.0,77.7,534.8,165.1
1690612632.0,77.6,535.1,164.9
1690612647.0,79.7,534.3,165.0
1690612662.0,76.2,535.4,164.1
1690612677.0,78.2,534.5,163.2
1690612692.0,80.3,533.9,163.5
1690612707.0,77.6,534.4,163.7
1690612722.0,78.2,534.7,163.9
1690612737.0,78.4,534.2,164.0
1690612752.0,78.6,535.6,166.0
1690612767.0,78.5,535.0,165.0
1690612782.0,78.7,535.2,165.2
1690612797.0,78.1,536.5,165.5
1690612812.0,79.7,535.1,164.4
1690612827.0,77.2,535.5,165.0
1690612842.0,78.1,535.6,165.1
1690612857.0,79.7,534.7,163.1
1690612872.0,77.4,534.7,162.1
1690612887.0,79.1,534.7,164.8
1690612902.0,78.7,535.0,164.4
1690612917.0,79.1,534.3,164.4
1690612932.0,79.0,534.6,164.5
1690612947.0,78.4,535.0,163.5
1690612962.0,79.3,535.0,165.1
1690612977.0,81.2,534.0,165.4
1690612992.0,80.9,534.5,164.2
1690613007.0,80.6,535.0,163.9
1690613022.0,80.6,535.0,163.9
1690613037.0,79.3,535.1,164.5
1690613052.0,77.6,534.7,163.1
1690613067.0,77.0,535.7,165.8
1690613082.0,78.3,535.3,164.2
1690613097.0,79.3,534.2,165.1
1690613112.0,79.0,534.8,165.0
1690613127.0,77.4,535.1,164.1
1690613142.0,78.6,534.4,164.1
1690613157.0,76.3,536.0,163.8
1690613172.0,78.0,533.9,163.1
1690613187.0,79.7,534.3,163.3
1690613202.0,75.8,536.1,164.9
1690613217.0,78.6,533.5,162.7
1690613232.0,77.4,535.9,166.7
1690613247.0,78.1,535.5,165.6
1690613262.0,76.7,536.7,166.0
1690613277.0,76.5,534.1,164.1
1690613292.0,76.7,534.6,163.9
1690613307.0,78.6,535.6,164.1
1690613322.0,78.5,535.1,164.8
1690613337.0,76.5,535.1,164.2
1690613352.0,78.1,534.7,162.8
1690613367.0,78.1,535.6,165.1
1690613382.0,77.2,534.1,164.0
1690613397.0,78.5,533.9,164.7
1690613412.0,78.2,535.2,166.2
1690613427.0,78.5,534.5,164.3
1690613442.0,78.4,534.3,163.2
1690613457.0,77.4,534.9,163.8
1690613472.0,79.5,534.0,163.6
1690613487.0,79.5,534.2,164.4
1690613502.0,79.2,534.7,163.5
1690613517.0,78.6,535.0,164.4
1690613532.0,78.6,535.0,164.4
1690613547.0,78.9,534.2,164.1
1690613562.0,78.8,534.7,164.0
1690613577.0,77.4,535.0,164.0
1690613592.0,78.3,534.0,164.0
1690613607.0,78.5,534.6,164.4
1690613622.0,79.2,534.6,164.0
1690613637.0,76.3,535.0,162.9
1690613652.0,77.5,535.1,163.9
1690613667.0,77.3,535.0,164.6
1690613682.0,59.9,549.0,168.0
1690613697.0,77.1,533.1,163.8
1690613712.0,77.6,534.2,162.9
1690613727.0,77.0,533.7,161.7
1690613742.0,75.5,534.9,164.0
1690613757.0,76.9,536.1,165.1
1690613772.0,77.8,534.1,163.4
1690613787.0,77.1,536.6,165.4
1690613802.0,77.7,535.9,165.4
1690613817.0,77.9,535.9,164.7
1690613832.0,76.6,535.8,164.9
1690613847.0,79.4,535.0,165.2
1690613862.0,79.5,534.4,163.6
1690613877.0,80.6,533.0,163.5
1690613892.0,77.4,535.0,165.5
1690613907.0,78.8,533.9,163.3
1690613922.0,78.5,535.3,164.2
1690613937.0,77.9,534.8,163.1
1690613952.0,78.3,534.8,163.9
1690613967.0,81.5,536.3,165.0
1690613982.0,75.4,534.8,162.0
1690613997.0,75.9,535.0,164.3
1690614012.0,77.4,535.9,164.2
1690614027.0,78.5,534.9,163.3
1690614042.0,77.8,534.9,163.4
1690614057.0,77.8,534.3,163.7
1690614072.0,77.0,534.8,165.2
1690614087.0,78.9,533.7,163.1
1690614102.0,78.7,533.2,163.1
1690614117.0,77.6,533.8,163.7
1690614132.0,77.0,535.7,163.8
1690614147.0,77.2,535.7,164.7
1690614162.0,77.4,534.7,164.7
1690614177.0,77.2,535.3,165.4
1690614192.0,74.7,532.7,161.6
1690614207.0,86.6,535.5,169.0
1690614222.0,76.1,535.2,164.4
1690614237.0,86.8,535.4,166.3
1690614252.0,70.1,532.0,159.7
1690614267.0,85.1,534.6,166.4
1690614282.0,81.4,533.0,163.1
1690614297.0,76.9,534.0,164.1
1690614312.0,77.0,532.3,161.8
