timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690002012.0,79.8,540.8,171.4
1690002027.0,79.8,541.1,171.4
1690002042.0,80.4,539.6,169.8
1690002057.0,80.3,540.1,169.2
1690002072.0,79.6,540.4,170.8
1690002087.0,79.1,540.6,170.9
1690002102.0,79.2,540.5,171.0
1690002117.0,80.3,542.2,171.7
1690002132.0,78.7,541.1,169.0
1690002147.0,80.4,540.0,169.6
1690002162.0,79.4,539.6,168.2
1690002177.0,78.4,542.3,172.2
1690002192.0,80.5,542.5,171.5
1690002207.0,80.7,540.6,169.5
1690002222.0,80.9,540.3,170.1
1690002237.0,80.7,539.7,170.8
1690002252.0,80.5,540.1,170.8
1690002267.0,88.0,604.5,199.9
1690002282.0,79.7,540.4,170.4
1690002297.0,84.2,536.7,169.5
1690002312.0,77.3,544.5,171.9
1690002327.0,80.1,541.7,171.5
1690002342.0,80.6,542.7,172.7
1690002357.0,79.7,542.1,172.0
1690002372.0,77.9,539.4,168.6
1690002387.0,80.6,540.8,170.5
1690002402.0,78.6,540.1,169.6
1690002417.0,78.1,540.6,170.6
1690002432.0,80.3,540.8,171.2
1690002447.0,79.6,541.7,170.8
1690002462.0,80.3,539.0,170.9
1690002477.0,80.1,540.9,171.4
1690002492.0,80.1,540.8,171.4
1690002507.0,81.1,538.6,169.8
1690002522.0,80.9,540.5,170.1
1690002537.0,80.1,539.8,169.3
1690002552.0,80.6,539.9,170.9
1690002567.0,80.6,541.1,170.0
1690002582.0,79.2,540.6,170.7
1690002597.0,83.2,533.6,168.2
1690002612.0,80.1,541.1,169.9
1690002627.0,79.1,540.5,169.6
1690002642.0,80.1,539.7,170.4
1690002657.0,80.2,539.3,170.0
1690002672.0,82.0,540.9,171.1
1690002687.0,79.6,539.8,168.7
1690002702.0,77.9,540.5,170.3
1690002717.0,79.2,540.5,169.0
1690002732.0,80.4,540.3,171.2
1690002747.0,78.9,540.4,170.0
1690002762.0,78.1,541.9,169.8
1690002777.0,80.2,540.3,171.9
1690002792.0,82.3,536.8,168.4
1690002807.0,79.6,542.7,171.3
1690002822.0,79.4,542.7,171.5
1690002837.0,79.4,542.2,171.9
1690002852.0,80.6,542.6,170.9
1690002867.0,79.2,542.5,171.5
1690002882.0,80.4,542.0,171.2
1690002897.0,80.1,542.1,170.0
1690002912.0,80.8,540.1,170.5
1690002927.0,79.7,541.9,170.4
1690002942.0,77.9,541.8,170.6
