timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690779611.0,488.8,-31.5,85.2
1690779626.0,496.2,-35.7,91.9
1690779641.0,487.9,-46.6,100.0
1690779656.0,466.9,-34.8,78.6
1690779671.0,494.5,-32.6,88.9
1690779686.0,492.5,-39.4,101.7
1690779701.0,484.6,-40.3,92.9
1690779716.0,480.9,-36.0,88.7
1690779731.0,457.8,-28.6,68.8
1690779746.0,535.8,-58.8,118.3
1690779761.0,497.0,-50.4,95.2
1690779776.0,495.9,-47.6,100.8
1690779791.0,503.2,-39.3,105.2
1690779806.0,499.5,-53.5,94.7
1690779821.0,488.6,-43.0,94.2
1690779836.0,482.1,-48.8,96.5
1690779851.0,485.8,-49.6,93.9
1690779866.0,481.2,-47.0,88.9
1690779881.0,481.9,-43.0,75.1
1690779896.0,498.4,-26.6,66.4
1690779911.0,477.0,-54.4,74.4
1690779926.0,489.0,-49.6,95.2
1690779941.0,494.1,-71.2,82.7
1690779956.0,493.2,-81.8,81.4
1690779971.0,488.5,-78.5,75.1
1690779986.0,486.5,-87.8,82.9
1690780001.0,490.1,-82.8,83.1
1690780016.0,493.1,-83.5,79.7
1690780031.0,493.8,-79.6,79.4
1690780046.0,501.0,-83.0,84.9
1690780061.0,496.6,-72.9,84.7
1690780076.0,507.8,-79.6,92.6
1690780091.0,493.9,-79.7,84.9
1690780106.0,497.7,-81.0,89.5
1690780121.0,490.4,-85.8,86.9
1690780136.0,490.9,-86.0,85.9
1690780151.0,493.6,-87.6,83.1
1690780166.0,498.4,-42.9,99.2
1690780181.0,498.5,-44.7,109.5
1690780196.0,493.4,-48.0,107.8
1690780211.0,490.3,-45.9,104.0
1690780226.0,497.1,-43.7,98.2
1690780241.0,488.4,-49.4,103.3
1690780256.0,473.1,-54.1,89.4
1690780271.0,505.8,-45.9,108.5
1690780286.0,491.8,-45.5,106.0
1690780301.0,505.2,-38.1,87.0
1690780316.0,480.8,-35.9,87.2
1690780331.0,468.3,-46.8,93.3
1690780346.0,468.8,-49.4,85.3
1690780361.0,483.9,-46.6,78.7
1690780376.0,459.5,-32.8,77.1
1690780391.0,481.1,-54.5,94.5
1690780406.0,476.7,-46.7,87.3
1690780421.0,492.7,-27.8,95.8
1690780436.0,497.8,-29.3,97.1
1690780451.0,499.5,-18.0,74.8
1690780466.0,509.2,-23.3,100.6
1690780481.0,508.0,-18.0,101.9
1690780496.0,505.4,-16.5,96.7
1690780511.0,508.9,-25.2,90.0
1690780526.0,489.6,-19.6,91.2
1690780541.0,497.1,-27.9,97.7
1690780556.0,498.4,-23.8,102.9
1690780571.0,501.7,-32.4,101.8
1690780586.0,520.0,-38.7,97.5
1690780601.0,504.7,-29.9,97.0
1690780616.0,510.1,-26.7,98.2
1690780631.0,511.5,-25.5,97.4
1690780646.0,515.0,-28.8,90.1
1690780661.0,520.3,-25.7,94.5
1690780676.0,516.9,-23.6,90.5
1690780691.0,520.2,-25.8,99.1
1690780706.0,520.4,-24.0,91.3
1690780721.0,522.9,-28.2,97.6
1690780736.0,521.6,-20.3,91.1
1690780751.0,523.3,-25.6,93.6
1690780766.0,505.2,-15.5,55.4
1690780781.0,521.6,-35.7,79.2
1690780796.0,521.2,-32.7,79.1
1690780811.0,525.6,-32.3,79.1
1690780826.0,507.5,-27.4,81.2
1690780841.0,527.5,-43.5,138.3
1690780856.0,463.9,-39.3,78.3
1690780871.0,457.3,-30.1,99.7
1690780886.0,506.1,-27.6,88.9
