timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,179.0,-121.0,55.0
1690271861.0,176.0,-124.0,55.0
1690271876.0,171.0,-123.0,55.0
1690271891.0,171.0,-121.0,55.0
1690271906.0,171.0,-119.0,55.0
1690271921.0,178.0,-122.0,55.0
1690271936.0,182.0,-125.0,55.0
1690271951.0,175.0,-120.0,55.0
1690271966.0,180.0,-120.0,55.0
1690271981.0,180.0,-124.0,55.0
1690271996.0,185.0,-127.0,55.0
1690272011.0,188.0,-127.0,55.0
1690272026.0,180.0,-124.0,55.0
1690272041.0,180.0,-127.0,55.0
1690272056.0,176.0,-122.0,55.0
1690272071.0,175.0,-126.0,55.0
1690272086.0,175.0,-124.0,55.0
1690272101.0,179.0,-117.0,55.0
1690272116.0,173.0,-117.0,55.0
1690272131.0,173.0,-117.0,55.0
1690272146.0,179.0,-123.0,55.0
1690272161.0,179.0,-125.0,55.0
1690272176.0,175.0,-120.0,55.0
1690272191.0,176.0,-121.0,55.0
1690272206.0,178.0,-118.0,55.0
1690272221.0,178.0,-120.0,55.0
1690272236.0,157.0,-123.0,55.0
1690272251.0,177.0,-118.0,55.0
1690272266.0,184.0,-124.0,55.0
1690272281.0,179.0,-121.0,55.0
1690272296.0,183.0,-125.0,55.0
1690272311.0,178.0,-120.0,55.0
1690272326.0,183.0,-122.0,55.0
1690272341.0,169.0,-135.0,55.0
1690272356.0,183.0,-124.0,55.0
1690272371.0,175.0,-118.0,55.0
1690272386.0,177.0,-119.0,55.0
1690272401.0,183.0,-124.0,55.0
1690272416.0,189.0,-124.0,55.0
1690272431.0,188.0,-121.0,55.0
1690272446.0,179.0,-121.0,55.0
1690272461.0,186.0,-122.0,55.0
1690272476.0,185.0,-123.0,55.0
1690272491.0,188.0,-123.0,55.0
1690272506.0,186.0,-122.0,55.0
1690272521.0,182.0,-127.0,55.0
1690272536.0,179.0,-125.0,55.0
1690272551.0,177.0,-124.0,55.0
1690272566.0,182.0,-131.0,55.0
1690272581.0,182.0,-119.0,55.0
1690272596.0,181.0,-117.0,55.0
1690272611.0,184.0,-121.0,55.0
1690272626.0,178.0,-118.0,55.0
1690272641.0,182.0,-119.0,55.0
1690272656.0,190.0,-126.0,55.0
1690272671.0,180.0,-123.0,55.0
1690272686.0,181.0,-120.0,55.0
1690272701.0,168.0,-119.0,55.0
1690272716.0,177.0,-118.0,55.0
1690272731.0,178.0,-120.0,55.0
1690272746.0,182.0,-121.0,55.0
1690272761.0,186.0,-125.0,55.0
1690272776.0,182.0,-121.0,55.0
1690272791.0,178.0,-118.0,55.0
1690272806.0,183.0,-120.0,55.0
1690272821.0,190.0,-123.0,55.0
1690272836.0,176.0,-121.0,55.0
1690272851.0,176.0,-117.0,55.0
1690272866.0,182.0,-119.0,55.0
1690272881.0,179.0,-119.0,55.0
1690272896.0,180.0,-118.0,55.0
1690272911.0,183.0,-120.0,55.0
1690272926.0,160.0,-109.0,55.0
1690272941.0,160.0,-107.0,55.0
1690272956.0,161.0,-109.0,55.0
1690272971.0,158.0,-109.0,55.0
1690272986.0,163.0,-110.0,55.0
1690273001.0,184.0,-120.0,55.0
1690273016.0,172.0,-116.0,55.0
1690273031.0,153.0,-111.0,55.0
1690273046.0,145.0,-110.0,55.0
1690273061.0,160.0,-119.0,55.0
1690273076.0,161.0,-119.0,55.0
1690273091.0,160.0,-120.0,55.0
1690273106.0,155.0,-120.0,55.0
1690273121.0,163.0,-118.0,55.0
1690273136.0,158.0,-118.0,55.0
1690273151.0,158.0,-120.0,55.0
1690273166.0,163.0,-122.0,55.0
1690273181.0,157.0,-121.0,55.0
1690273196.0,163.0,-123.0,55.0
1690273211.0,160.0,-119.0,55.0
1690273226.0,163.0,-121.0,55.0
1690273241.0,169.0,-113.0,55.0
1690273256.0,171.0,-114.0,55.0
1690273271.0,170.0,-124.0,55.0
1690273286.0,171.0,-121.0,55.0
1690273301.0,170.0,-117.0,55.0
1690273316.0,168.0,-116.0,55.0
1690273331.0,170.0,-115.0,55.0
1690273346.0,173.0,-113.0,55.0
1690273361.0,173.0,-115.0,55.0
1690273376.0,171.0,-112.0,55.0
1690273391.0,164.0,-115.0,55.0
1690273406.0,163.0,-123.0,55.0
1690273421.0,171.0,-119.0,55.0
1690273436.0,163.0,-120.0,55.0
1690273451.0,163.0,-118.0,55.0
1690273466.0,155.0,-118.0,55.0
1690273481.0,176.0,-115.0,55.0
1690273496.0,177.0,-121.0,55.0
1690273511.0,182.0,-125.0,55.0
1690273526.0,176.0,-123.0,55.0
1690273541.0,171.0,-121.0,55.0
1690273556.0,166.0,-120.0,55.0
1690273571.0,170.0,-123.0,55.0
