timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690088411.0,-125.6,-12.2,61.7
1690088426.0,-206.8,-29.4,90.7
1690088441.0,-154.0,33.5,69.3
1690088456.0,-209.7,-11.4,99.7
1690088471.0,-221.2,-17.5,93.1
1690088486.0,-212.9,-20.2,93.6
1690088501.0,-129.6,-166.0,158.7
1690088516.0,-221.4,-21.7,90.6
1690088531.0,-212.5,-15.3,83.4
1690088546.0,-288.4,-60.0,135.6
1690088561.0,-191.5,-11.5,100.9
1690088576.0,-205.3,-13.1,92.9
1690088591.0,-194.2,-24.8,107.7
1690088606.0,-208.7,-23.0,91.0
1690088621.0,-195.8,-14.7,102.9
1690088636.0,-209.2,-15.1,88.9
1690088651.0,-214.3,-19.4,90.2
1690088666.0,-207.2,-17.9,92.9
1690088681.0,-213.8,-11.1,92.1
1690088696.0,-213.4,-15.9,99.2
1690088711.0,-220.8,-11.9,96.0
1690088726.0,-187.3,-16.1,48.7
1690088741.0,-252.9,-31.8,92.9
1690088756.0,-252.4,-30.0,39.3
1690088771.0,nan,nan,nan
1690088786.0,-196.7,-37.6,147.9
1690088801.0,-190.1,-40.0,149.1
1690088816.0,-164.1,-38.6,135.0
1690088831.0,-194.3,-41.6,137.9
1690088846.0,-161.4,-54.0,134.9
1690088861.0,-249.1,-21.8,61.3
1690088876.0,-194.3,-38.9,140.5
1690088891.0,-234.3,-26.6,152.6
1690088906.0,-187.3,-34.6,138.9
1690088921.0,-225.4,-24.7,166.2
1690088936.0,nan,nan,nan
1690088951.0,nan,nan,nan
1690088966.0,-182.5,-49.2,157.8
1690088981.0,-191.8,-44.2,154.6
1690088996.0,-185.5,-41.9,150.6
1690089011.0,-257.8,-2.1,21.3
1690089026.0,-420.9,-34.8,461.0
1690089041.0,-213.8,-36.1,158.2
1690089056.0,-191.7,-30.5,139.4
1690089071.0,-159.6,-54.4,100.4
1690089086.0,-201.7,-47.1,122.2
1690089101.0,-281.1,-63.2,149.8
1690089116.0,-240.4,-73.3,76.8
1690089131.0,-215.3,-40.0,89.0
1690089146.0,-209.1,-30.8,94.4
1690089161.0,-199.4,-41.0,89.4
1690089176.0,-196.7,-48.9,97.8
1690089191.0,-356.1,11.3,196.3
1690089206.0,-169.4,-39.4,78.0
1690089221.0,-205.5,-38.5,86.3
1690089236.0,-119.6,36.0,126.9
1690089251.0,-220.0,-39.8,105.0
1690089266.0,76.5,157.9,-39.1
1690089281.0,-182.1,-56.3,75.9
1690089296.0,-176.8,-66.0,92.9
1690089311.0,-213.2,-41.7,96.1
1690089326.0,-202.5,-31.6,80.1
1690089341.0,-191.6,-44.6,92.0
1690089356.0,-165.3,-53.4,89.6
1690089371.0,-203.7,-54.6,98.1
1690089386.0,-71.2,-100.1,-25.4
1690089401.0,-303.5,31.5,114.2
1690089416.0,-223.3,-28.3,82.7
1690089431.0,nan,nan,nan
1690089446.0,-222.3,-32.7,86.6
1690089461.0,-195.4,-49.9,83.9
1690089476.0,-211.0,-38.5,73.5
1690089491.0,-96.3,-90.7,136.7
1690089506.0,-136.0,-35.8,70.0
1690089521.0,-221.8,-20.5,97.1
1690089536.0,-214.2,-34.1,91.8
1690089551.0,-212.5,-32.9,95.9
1690089566.0,-417.8,104.6,197.9
1690089581.0,-169.0,-53.2,88.2
1690089596.0,-200.7,-65.7,101.9
1690089611.0,-305.6,-154.5,29.8
1690089626.0,-212.4,-32.2,93.0
1690089641.0,-202.5,-30.3,93.0
1690089656.0,-200.3,-41.3,94.0
1690089671.0,-155.0,-47.7,76.3
1690089686.0,-155.9,-56.2,87.6
1690089701.0,-145.7,-70.0,80.4
1690089716.0,-177.5,-65.1,74.7
1690089731.0,-135.7,-62.3,67.7
1690089746.0,-201.2,-34.4,86.8
1690089761.0,-115.9,-35.8,59.1
1690089776.0,-205.3,-30.9,89.4
1690089806.0,-207.9,-26.1,99.2
1690089821.0,-215.2,-32.8,95.6
1690089836.0,-233.2,-8.2,85.2
1690089851.0,-203.8,-40.4,103.9
1690089866.0,-199.7,-50.5,95.3
1690089881.0,-183.0,-46.5,102.4
1690089896.0,-172.4,-45.9,82.5
1690089911.0,-201.1,-78.3,44.8
1690089926.0,-160.6,-60.3,112.3
1690089941.0,-202.0,-47.2,96.0
1690089956.0,-204.5,-43.2,93.7
1690089971.0,-207.3,-39.0,94.1
1690089986.0,-198.5,-40.2,105.7
1690090001.0,-203.6,-43.0,104.2
1690090016.0,-210.5,-44.1,96.7
1690090031.0,-163.1,-65.8,94.7
1690090046.0,-204.0,-42.6,99.0
1690090061.0,-209.9,-38.3,101.6
1690090076.0,-207.8,-39.8,90.1
1690090091.0,-206.2,-43.9,94.2
1690090106.0,-215.3,-37.4,100.3
1690090121.0,-206.2,-43.2,93.8
1690090136.0,-206.7,-44.7,95.7
1690090151.0,-249.2,19.5,38.5
