timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690002011.0,-106.2,32.1,102.5
1690002026.0,-104.8,34.9,90.3
1690002041.0,-113.1,37.0,101.0
1690002056.0,-116.4,38.0,101.9
1690002071.0,-104.0,36.5,99.6
1690002086.0,-115.3,33.9,92.1
1690002101.0,-103.8,28.4,92.4
1690002116.0,-89.0,38.2,94.1
1690002131.0,-57.5,29.9,90.1
1690002146.0,-71.9,29.8,85.6
1690002161.0,-20.6,35.0,90.7
1690002176.0,-114.9,19.9,85.2
1690002191.0,-88.6,31.3,106.5
1690002206.0,-98.2,21.8,85.1
1690002221.0,-113.9,23.5,92.2
1690002236.0,-90.7,36.7,82.2
1690002251.0,-113.2,25.6,92.8
1690002266.0,-109.8,28.8,93.2
1690002281.0,-113.7,26.6,90.1
1690002296.0,-107.3,25.6,92.0
1690002311.0,-101.3,22.6,90.9
1690002326.0,-105.1,25.7,93.4
1690002341.0,-116.7,26.8,93.5
1690002356.0,-107.9,21.9,87.3
1690002371.0,-58.9,28.8,85.3
1690002386.0,-113.6,25.6,92.2
1690002401.0,-113.1,28.8,93.2
1690002416.0,-111.2,28.2,90.9
1690002431.0,-100.5,20.6,82.8
1690002446.0,-107.1,26.4,97.5
1690002461.0,-102.8,22.6,83.8
1690002476.0,-111.1,22.9,92.2
1690002491.0,-133.8,23.9,88.9
1690002506.0,-124.1,19.7,87.6
1690002521.0,-112.0,17.6,86.5
1690002536.0,-120.8,20.4,89.2
1690002551.0,-120.4,20.2,86.6
1690002566.0,-103.7,11.3,87.6
1690002581.0,-116.4,18.9,86.8
1690002596.0,-113.0,18.6,88.9
1690002611.0,-106.7,22.1,84.0
1690002626.0,-79.6,40.3,89.1
1690002641.0,-126.6,40.5,95.6
1690002656.0,-99.5,23.9,88.9
1690002671.0,-103.7,37.3,102.9
1690002686.0,-121.1,31.5,99.2
1690002701.0,-114.2,24.7,87.8
1690002716.0,-112.9,26.5,94.5
1690002731.0,-110.3,25.1,99.2
1690002746.0,-114.3,21.8,92.2
1690002761.0,-116.2,19.8,93.4
1690002776.0,-113.2,22.8,94.6
1690002791.0,-115.8,18.9,91.7
1690002806.0,-116.8,20.7,89.0
1690002821.0,-122.6,25.2,85.0
1690002836.0,-108.4,24.6,84.1
1690002851.0,-104.9,21.5,91.3
1690002866.0,-104.8,25.6,90.4
1690002881.0,-111.9,22.3,94.2
1690002896.0,-112.6,23.4,88.4
1690002911.0,-108.6,20.1,94.9
1690002926.0,-118.6,18.4,89.9
1690002941.0,-114.6,20.2,86.2
1690002956.0,-120.7,20.8,81.4
1690002971.0,-116.5,20.3,86.7
1690002986.0,-128.5,22.3,83.0
1690003001.0,-120.1,22.9,81.4
1690003016.0,-116.6,13.0,82.4
1690003031.0,-96.9,24.7,91.4
1690003046.0,-119.0,28.9,90.5
1690003061.0,-118.6,20.8,99.6
1690003076.0,-45.2,29.6,89.1
1690003091.0,-102.5,31.2,95.4
1690003106.0,-106.0,24.9,93.1
1690003121.0,-102.8,28.7,100.7
1690003136.0,-97.7,29.5,102.7
1690003151.0,-109.0,28.8,87.6
1690003166.0,-108.0,26.9,94.8
1690003181.0,-106.2,25.7,88.9
1690003196.0,-108.7,19.7,101.0
1690003211.0,-83.0,32.4,90.4
1690003226.0,28.6,67.1,83.5
1690003241.0,-109.8,22.0,87.8
1690003256.0,-125.1,2.2,73.9
1690003271.0,-115.0,25.2,80.4
1690003286.0,-113.3,19.8,81.9
1690003301.0,-116.2,19.2,79.9
1690003316.0,-115.6,16.0,79.3
1690003331.0,-115.5,15.8,78.0
1690003346.0,-110.5,19.6,81.1
1690003361.0,-110.2,20.7,84.6
1690003376.0,-113.2,20.5,79.2
1690003391.0,-114.5,19.2,81.2
1690003406.0,-107.5,25.5,79.3
1690003421.0,-111.8,25.0,82.2
1690003436.0,-114.1,19.7,80.6
1690003451.0,-105.6,26.7,82.6
1690003466.0,-112.9,19.9,78.6
1690003481.0,-111.0,25.0,81.7
1690003496.0,-109.9,20.7,79.4
1690003511.0,-99.2,28.5,72.6
1690003526.0,-111.2,22.8,77.7
1690003541.0,-108.3,22.8,81.2
1690003556.0,-119.8,19.4,79.8
1690003571.0,-109.8,21.8,83.3
1690003586.0,-111.8,19.9,80.2
1690003601.0,-116.3,21.0,82.1
1690003616.0,-115.7,16.7,78.3
1690003631.0,-123.6,17.7,79.6
1690003646.0,-112.6,23.4,75.2
1690003661.0,-118.4,20.0,76.0
1690003676.0,-122.8,16.9,85.7
1690003691.0,-121.7,16.7,77.9
1690003706.0,-123.6,11.0,71.9
1690003721.0,-93.0,17.8,62.7
1690003736.0,-115.5,13.7,79.8
1690003751.0,-116.2,15.4,78.1
1690003766.0,-118.6,14.8,76.7
1690003781.0,-118.5,14.0,78.2
1690003796.0,-120.9,14.9,76.5
1690003811.0,-114.9,11.5,78.7
1690003826.0,-114.6,12.6,76.4
1690003841.0,-118.4,8.2,78.0
1690003856.0,-122.0,11.3,76.8
1690003871.0,-60.0,-9.0,80.4
1690003886.0,-123.7,15.4,77.2
1690003901.0,-131.1,14.0,74.4
1690003916.0,-117.4,8.0,75.3
1690003931.0,-118.0,10.3,75.8
1690003946.0,-120.3,11.2,77.0
1690003976.0,-121.1,9.3,74.8
1690003991.0,-130.5,15.3,70.4
1690004006.0,-122.0,14.4,76.1
1690004021.0,-119.8,9.1,79.4
1690004036.0,-120.3,9.7,75.5
1690004051.0,-119.0,13.3,76.4
1690004066.0,-126.3,12.6,76.7
1690004081.0,-118.0,8.9,76.5
1690004096.0,-122.0,9.7,73.7
1690004111.0,-135.5,32.1,79.8
1690004126.0,-113.9,25.5,75.7
1690004141.0,-119.4,20.7,80.2
1690004156.0,-116.3,17.3,75.2
1690004171.0,-119.8,20.6,76.5
1690004186.0,-117.6,19.8,78.0
1690004201.0,-106.9,15.3,76.5
1690004216.0,-110.3,13.3,75.0
1690004231.0,-118.5,15.4,78.1
1690004246.0,-116.3,16.1,76.0
1690004261.0,-119.6,10.0,74.1
1690004276.0,-112.8,6.9,77.8
1690004291.0,-116.1,10.1,75.6
1690004306.0,-119.6,11.2,77.9
1690004321.0,-119.6,13.9,81.0
1690004336.0,-120.8,12.1,77.1
1690004351.0,-123.5,14.0,76.3
1690004366.0,-129.4,2.5,67.4
1690004381.0,-120.4,13.6,79.5
1690004396.0,-120.1,11.2,72.9
1690004411.0,-124.5,-1.7,65.3
1690004426.0,-124.2,15.6,74.0
1690004441.0,-123.6,16.2,74.1
1690004456.0,-123.4,15.6,77.1
1690004471.0,-127.2,16.3,76.1
1690004486.0,-113.3,4.7,87.4
1690004501.0,-113.8,15.4,74.5
1690004516.0,-113.5,5.6,71.9
1690004531.0,-126.6,23.1,74.7
1690004546.0,-117.9,7.4,78.8
1690004561.0,-117.1,2.7,76.1
1690004576.0,-117.8,12.7,83.7
1690004591.0,-119.7,18.9,78.3
1690004606.0,-125.5,15.8,74.4
1690004621.0,-123.4,17.0,78.6
1690004636.0,-121.1,11.5,74.0
1690004651.0,-121.5,10.2,76.7
1690004666.0,-121.0,16.4,81.2
1690004681.0,-113.6,10.7,78.5
1690004696.0,-127.2,12.9,77.0
1690004711.0,-112.7,3.0,85.5
1690004726.0,-113.0,9.6,79.0
1690004741.0,-122.7,13.3,77.1
1690004756.0,-118.9,10.9,76.7
1690004771.0,-115.2,10.8,77.4
1690004786.0,-111.5,4.0,77.4
1690004801.0,-126.2,8.7,75.4
1690004816.0,-123.8,12.0,80.3
1690004831.0,-107.2,20.4,122.2
1690004846.0,-117.7,52.5,91.4
1690004861.0,-91.1,32.1,78.8
1690004876.0,-101.5,14.9,84.5
1690004891.0,-102.3,12.1,85.2
1690004906.0,-110.1,9.2,75.5
1690004921.0,-159.8,81.4,72.9
1690004936.0,-105.6,13.8,77.9
1690004951.0,-111.1,5.6,78.5
1690004966.0,-113.7,11.4,79.2
