timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690952411.0,-130.5,24.0,85.5
1690952426.0,-137.6,27.3,85.8
1690952441.0,-124.6,27.5,92.8
1690952456.0,-136.2,20.1,70.7
1690952471.0,-135.3,9.4,88.5
1690952486.0,-112.3,21.4,83.3
1690952501.0,-108.5,10.2,81.2
1690952516.0,-198.6,104.5,141.6
1690952531.0,-111.3,5.3,84.8
1690952546.0,-113.6,28.6,97.6
1690952561.0,-106.5,24.2,100.9
1690952576.0,-124.5,27.9,99.1
1690952591.0,-145.9,69.4,94.9
1690952606.0,-128.5,21.6,101.5
1690952621.0,-121.0,16.6,97.3
1690952636.0,-120.4,17.0,98.2
1690952651.0,-125.7,8.3,89.0
1690952666.0,-110.5,10.4,82.5
1690952681.0,-114.4,14.4,85.7
1690952696.0,-114.1,12.1,82.5
1690952711.0,-114.9,17.3,74.5
1690952726.0,-126.7,14.3,76.5
1690952741.0,-131.4,18.4,80.7
1690952756.0,-114.6,12.0,79.9
1690952771.0,-134.2,-61.3,24.3
1690952786.0,-132.1,1.1,83.2
1690952801.0,-120.1,-0.2,83.3
1690952816.0,-124.4,2.7,85.7
1690952831.0,-144.7,42.1,122.4
1690952846.0,-127.3,3.7,82.1
1690952861.0,-126.9,1.3,78.9
1690952876.0,-124.8,1.2,74.6
1690952891.0,-129.2,4.2,76.8
1690952906.0,-130.1,-1.4,74.2
1690952921.0,-124.5,-5.7,70.5
1690952936.0,-121.8,3.4,76.9
1690952951.0,-130.6,3.3,76.6
1690952966.0,-129.9,1.5,75.3
1690952981.0,-126.2,-0.7,71.1
1690952996.0,-131.8,4.1,73.3
1690953011.0,-135.9,5.0,75.4
1690953026.0,-131.4,5.8,76.1
1690953041.0,-129.5,1.9,73.7
1690953056.0,-124.5,-5.0,68.1
1690953071.0,-135.6,4.9,76.1
1690953086.0,-128.8,2.7,76.0
1690953101.0,-129.1,13.6,86.7
1690953116.0,-129.1,16.1,88.1
1690953131.0,-140.0,-0.5,76.4
1690953146.0,-130.9,4.3,78.8
1690953161.0,-123.9,3.4,82.9
1690953176.0,-127.2,5.0,82.7
1690953191.0,-129.7,4.9,81.4
1690953206.0,-133.3,2.4,76.8
1690953221.0,-132.8,-0.7,70.7
1690953236.0,-124.8,5.9,82.8
1690953251.0,-130.3,4.8,75.5
1690953266.0,-129.6,-1.2,69.6
1690953281.0,-239.8,74.9,135.5
1690953296.0,-138.3,8.0,74.5
1690953311.0,-138.8,5.3,72.0
1690953326.0,-131.4,4.0,72.0
1690953341.0,-169.7,86.7,72.6
1690953356.0,-176.3,96.6,88.5
1690953371.0,-158.6,82.2,82.0
1690953386.0,-153.2,81.9,84.8
1690953401.0,-154.9,80.8,84.9
1690953416.0,-158.5,83.6,83.9
1690953431.0,-154.9,80.8,87.5
1690953446.0,-155.1,81.9,85.0
1690953461.0,-151.2,84.3,88.8
1690953476.0,-159.1,82.2,86.4
1690953491.0,-157.4,80.5,83.6
1690953506.0,-153.4,80.1,84.4
1690953521.0,-157.0,81.4,88.1
1690953536.0,-151.2,79.9,88.8
1690953551.0,-82.4,52.0,76.6
1690953566.0,-133.4,77.9,76.0
1690953581.0,-143.0,77.2,77.8
1690953596.0,-126.3,71.9,76.3
1690953611.0,-132.6,77.2,81.3
1690953626.0,-121.9,73.5,75.7
1690953641.0,-152.5,79.8,80.8
1690953656.0,-139.0,83.1,76.9
1690953671.0,-145.9,76.7,83.1
1690953686.0,-138.0,75.5,80.6
1690953701.0,-168.3,83.5,92.8
1690953716.0,-119.1,68.7,79.9
1690953731.0,-136.0,74.9,77.4
1690953746.0,-138.0,12.2,94.3
