timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690271846.0,-389.0,-598.0,95.0
1690271861.0,-390.0,-594.0,86.0
1690271876.0,-377.0,-584.0,76.0
1690271891.0,-380.0,-571.0,76.0
1690271906.0,-375.0,-568.0,75.0
1690271921.0,-390.0,-598.0,90.0
1690271936.0,-377.0,-593.0,79.0
1690271951.0,-398.0,-574.0,87.0
1690271966.0,-405.0,-599.0,98.0
1690271981.0,-399.0,-592.0,94.0
1690271996.0,-393.0,-579.0,84.0
1690272011.0,-377.0,-580.0,71.0
1690272026.0,-356.0,-534.0,66.0
1690272041.0,-162.0,-596.0,77.0
1690272056.0,-156.0,-616.0,79.0
1690272071.0,-154.0,-611.0,77.0
1690272086.0,-146.0,-603.0,75.0
1690272101.0,-149.0,-600.0,78.0
1690272116.0,-150.0,-606.0,78.0
1690272131.0,-145.0,-610.0,79.0
1690272146.0,-146.0,-608.0,78.0
1690272161.0,-132.0,-598.0,79.0
1690272176.0,-143.0,-603.0,77.0
1690272191.0,-147.0,-598.0,80.0
1690272206.0,-147.0,-593.0,78.0
1690272221.0,-144.0,-542.0,87.0
1690272236.0,-184.0,-582.0,83.0
1690272251.0,-181.0,-591.0,78.0
1690272266.0,-172.0,-588.0,78.0
1690272281.0,-175.0,-590.0,78.0
1690272296.0,-182.0,-580.0,77.0
1690272311.0,-197.0,-592.0,81.0
1690272326.0,-203.0,-566.0,85.0
1690272341.0,-220.0,-571.0,92.0
1690272356.0,-215.0,-571.0,89.0
1690272371.0,-215.0,-577.0,90.0
1690272386.0,-219.0,-600.0,92.0
1690272401.0,-222.0,-579.0,88.0
1690272416.0,-222.0,-576.0,82.0
1690272431.0,-219.0,-564.0,84.0
1690272446.0,-227.0,-598.0,95.0
1690272461.0,-241.0,-602.0,94.0
1690272476.0,-234.0,-584.0,96.0
1690272491.0,-302.0,-571.0,87.0
1690272506.0,-300.0,-566.0,88.0
1690272521.0,-292.0,-568.0,79.0
1690272536.0,-295.0,-562.0,71.0
1690272551.0,-315.0,-589.0,89.0
1690272566.0,-295.0,-585.0,80.0
1690272581.0,-301.0,-595.0,76.0
1690272596.0,-295.0,-590.0,75.0
1690272611.0,-307.0,-603.0,93.0
1690272626.0,-321.0,-589.0,88.0
1690272641.0,-307.0,-593.0,83.0
1690272656.0,-301.0,-583.0,83.0
