timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1689960611.0,-597.2,-5.9,154.5
1689960626.0,-560.9,-18.3,126.0
1689960641.0,-570.1,23.3,142.2
1689960656.0,-474.0,282.5,144.9
1689960671.0,-448.5,291.6,130.0
1689960686.0,-848.4,456.4,153.5
1689960701.0,-819.4,469.0,141.4
1689960716.0,-820.1,469.8,125.1
1689960731.0,-840.4,468.5,144.6
1689960746.0,-866.2,-29.9,103.8
1689960761.0,-828.9,-72.1,167.8
1689960776.0,-822.7,-74.5,128.0
1689960791.0,-815.2,-57.1,143.1
1689960806.0,-803.9,-66.5,143.0
1689960821.0,-804.9,-48.5,142.6
1689960836.0,-826.8,-46.5,138.8
1689960851.0,-842.9,-50.7,144.6
1689960866.0,-825.6,-55.4,136.1
1689960881.0,-858.3,-39.1,148.3
1689960896.0,-840.4,-46.8,153.7
1689960911.0,-854.6,-47.1,155.9
1689960926.0,-855.1,-61.9,163.7
1689960941.0,-827.1,-57.9,142.9
1689960956.0,-853.1,-79.1,161.1
1689960971.0,-835.0,-73.9,145.4
1689960986.0,-818.4,-88.9,115.5
1689961001.0,-848.3,-65.1,140.5
1689961016.0,-856.5,-66.4,140.8
1689961031.0,-852.7,-70.3,146.2
1689961046.0,-878.7,-48.9,159.9
1689961061.0,-855.5,-45.3,150.3
1689961076.0,-894.0,-39.0,153.7
1689961091.0,-877.1,-43.8,166.6
1689961106.0,-838.7,-51.3,155.0
1689961121.0,-859.1,-51.4,129.9
1689961136.0,-870.5,-57.4,125.9
1689961151.0,-867.8,-47.4,176.9
1689961166.0,-859.1,-52.8,111.7
1689961181.0,-871.9,-48.6,134.2
1689961196.0,-864.9,-49.2,121.4
1689961211.0,-868.3,-55.7,143.7
1689961226.0,-875.8,-45.6,159.7
1689961241.0,-852.2,-50.5,140.3
1689961256.0,-788.8,-26.4,145.6
1689961271.0,-846.8,-71.6,165.6
1689961286.0,-849.1,-69.2,156.6
1689961301.0,-832.6,-69.3,163.2
1689961316.0,-847.9,-78.6,154.9
1689961331.0,-853.9,-62.7,192.3
1689961346.0,-853.5,30.7,118.9
1689961361.0,-804.8,99.7,149.0
1689961376.0,-824.1,82.2,146.4
1689961391.0,-823.1,70.9,147.7
1689961406.0,-816.3,71.0,142.6
1689961421.0,-804.6,51.9,123.5
1689961436.0,-811.7,90.3,134.5
1689961451.0,-889.0,-16.7,153.3
1689961466.0,-843.3,-92.1,54.8
1689961481.0,-898.1,28.1,134.7
1689961496.0,-926.7,64.6,153.7
1689961511.0,-922.1,42.9,132.1
1689961526.0,-1018.0,11.9,344.1
1689961541.0,-927.7,65.2,145.6
1689961556.0,-912.4,69.0,131.1
1689961571.0,-1003.7,126.7,396.8
