timestamp,coord_x_cm,coord_y_cm,coord_z_cm
1690434011.0,-204.0,28.9,82.0
1690434026.0,-210.0,16.3,79.1
1690434041.0,-211.4,19.4,81.3
1690434056.0,-214.4,22.7,90.5
1690434071.0,-214.7,24.1,90.5
1690434086.0,-217.6,25.1,91.1
1690434101.0,-213.1,21.8,90.2
1690434116.0,-214.0,24.9,90.9
1690434131.0,-214.2,17.8,88.7
1690434147.0,-220.0,-13.8,42.0
1690434161.0,-220.0,12.4,80.2
1690434176.0,-219.9,13.6,80.2
1690434191.0,-217.3,13.4,81.7
1690434206.0,-180.6,29.1,63.6
1690434221.0,-178.8,33.0,65.8
1690434236.0,-214.4,14.5,86.1
1690434251.0,-211.6,24.0,85.7
1690434266.0,-207.3,25.7,87.8
1690434281.0,-206.3,21.5,85.6
1690434296.0,-219.8,17.9,81.7
1690434311.0,-212.9,18.1,80.8
1690434326.0,-213.3,9.8,73.5
1690434341.0,-212.4,19.2,84.3
1690434356.0,-210.1,22.5,87.5
1690434371.0,-212.2,17.5,79.5
1690434386.0,-260.9,-3.9,78.6
1690434401.0,-217.9,18.9,85.3
1690434416.0,-214.4,15.1,78.8
1690434431.0,-208.1,5.5,71.5
1690434446.0,-216.8,17.6,83.4
1690434461.0,-218.8,16.9,85.6
1690434476.0,-213.1,17.9,78.6
1690434491.0,-216.6,16.4,83.1
1690434506.0,-223.3,14.8,84.2
1690434521.0,-218.2,14.2,86.7
1690434536.0,-183.8,28.2,66.4
1690434551.0,-204.3,18.1,77.4
1690434566.0,-193.6,-27.8,42.7
1690434581.0,-206.5,5.7,67.3
1690434596.0,-210.4,33.7,93.5
1690434611.0,-207.1,22.4,87.4
1690434626.0,-210.7,15.4,83.8
1690434641.0,-209.7,16.1,89.1
1690434656.0,-211.5,22.0,85.2
1690434671.0,-220.5,16.2,83.9
1690434686.0,-218.6,17.0,76.9
1690434701.0,-207.9,16.7,84.5
1690434716.0,-214.1,16.6,85.9
1690434731.0,-233.9,7.0,67.6
1690434746.0,-215.7,6.7,69.8
1690434761.0,-215.1,102.6,224.9
1690434776.0,-206.0,18.2,83.8
1690434791.0,-200.9,21.8,87.3
1690434806.0,-216.0,19.7,82.2
1690434821.0,-184.3,-66.0,377.0
1690434836.0,-187.3,-0.9,54.7
1690434851.0,-210.7,1.6,84.4
1690434866.0,-216.4,14.4,88.4
1690434881.0,-196.2,18.7,81.6
1690434896.0,-221.7,11.4,63.0
1690434911.0,-206.1,13.2,77.6
